ID, RESTAURANTE, PISCINA, PARQUEADERO, WIFI, TV, H24
 25356,1,1,0,1,1,1
 25357,1,1,0,1,1,0
 25358,0,1,0,0,0,0
 25359,0,1,1,0,0,1
 25360,0,1,1,0,0,1
 25361,0,0,0,0,0,0
 25362,1,0,1,0,0,1
 25363,0,1,1,1,0,0
 25364,1,0,0,0,0,1
 25365,1,0,0,0,0,1
 25366,0,0,1,0,0,0
 25367,0,1,0,0,0,1
 25368,1,1,0,0,0,0
 25369,1,0,0,0,0,0
 25370,0,1,0,0,0,1
 25371,1,1,1,0,1,1
 25372,1,1,0,0,0,0
 25373,0,1,0,0,0,1
 25374,0,1,1,1,0,0
 25375,0,1,0,1,1,0
 25376,0,1,0,1,1,0
 25377,0,0,1,1,0,0
 25378,0,0,0,0,0,0
 25379,0,0,1,1,0,1
 25380,1,1,1,0,0,0
 25381,1,0,0,0,1,1
 25382,0,1,1,0,1,1
 25383,0,1,1,1,0,0
 25384,0,1,0,0,0,0
 25385,0,1,0,0,1,1
 25386,0,1,0,1,0,0
 25387,0,0,1,0,0,1
 25388,0,1,1,0,1,1
 25389,1,0,0,0,1,0
 25390,0,1,0,1,1,0
 25391,1,0,1,1,1,0
 25392,1,0,1,0,1,1
 25393,1,1,0,1,1,0
 25394,1,0,1,0,0,1
 25395,1,0,1,0,1,0
 25396,1,0,1,1,1,1
 25397,1,0,0,0,1,0
 25398,1,1,1,1,0,1
 25399,1,1,0,1,0,0
 25400,0,0,1,1,1,0
 25401,0,0,0,0,0,0
 25402,1,1,1,1,1,0
 25403,0,0,0,1,1,1
 25404,0,0,0,0,0,1
 25405,1,0,0,0,0,0
 25406,0,1,1,1,0,0
 25407,0,0,1,1,1,1
 25408,1,0,1,0,0,0
 25409,1,1,0,1,1,0
 25410,0,1,0,0,0,0
 25411,1,1,1,1,0,0
 25412,1,1,1,1,0,0
 25413,0,0,0,0,0,0
 25414,1,1,1,1,0,0
 25415,0,1,0,0,0,0
 25416,0,0,0,1,0,1
 25417,0,1,0,1,0,1
 25418,1,1,1,1,0,0
 25419,0,0,1,0,0,1
 25420,1,0,1,0,1,0
 25421,1,1,1,0,1,1
 25422,1,0,0,0,1,0
 25423,0,1,1,0,0,1
 25424,0,1,1,1,0,0
 25425,1,1,1,1,1,0
 25426,1,1,0,0,1,0
 25427,1,0,0,1,1,1
 25428,0,0,0,1,1,1
 25429,0,1,0,0,1,1
 25430,0,1,1,0,0,0
 25431,1,0,1,1,0,0
 25432,1,1,1,1,1,0
 25433,1,0,0,1,0,1
 25434,1,1,1,0,0,0
 25435,0,1,0,1,1,0
 25436,0,1,1,1,1,0
 25437,0,1,1,0,1,0
 25438,1,1,1,1,0,1
 25439,0,0,0,1,0,0
 25440,0,1,0,0,0,1
 25441,1,1,1,1,1,0
 25442,1,1,1,0,0,1
 25443,1,0,0,1,0,1
 25444,0,1,1,1,1,1
 25445,1,0,1,0,0,1
 25446,0,1,0,0,1,1
 25447,1,0,1,0,0,0
 25448,0,0,1,1,1,0
 25449,0,0,0,1,1,0
 25450,0,0,0,0,0,1
 25451,1,1,1,1,1,1
 25452,1,1,1,0,0,0
 25453,1,0,1,1,0,0
 25454,1,1,1,0,1,0
 25455,0,0,1,1,0,0
 25456,1,1,1,1,1,0
 25457,0,1,0,1,1,0
 25458,1,0,0,0,1,0
 25459,1,0,1,0,0,1
 25460,1,0,0,1,0,1
 25461,0,0,0,0,0,1
 25462,0,0,1,1,1,0
 25463,0,0,1,0,1,1
 25464,0,0,1,1,0,1
 25465,1,0,1,1,1,0
 25466,1,1,0,1,0,1
 25467,1,0,1,1,0,1
 25468,1,0,0,0,1,1
 25469,0,0,0,1,0,0
 25470,0,0,1,0,0,0
 25471,0,1,1,0,0,0
 25472,1,0,1,0,1,0
 25473,0,1,0,0,0,1
 25474,1,0,0,1,0,0
 25475,0,1,0,1,0,1
 25476,0,1,1,0,0,0
 25477,0,0,1,0,1,0
 25478,1,1,0,0,1,1
 25479,0,0,1,0,1,1
 25480,0,0,1,1,0,0
 25481,1,1,0,0,1,1
 25482,0,1,0,1,0,1
 25483,0,0,0,0,1,1
 25484,0,1,1,1,0,0
 25485,0,1,1,1,0,0
 25486,0,1,0,0,0,1
 25487,0,1,0,1,1,1
 25488,1,0,1,1,0,0
 25489,1,0,0,1,1,1
 25490,0,0,0,1,1,0
 25491,1,0,0,0,0,1
 25492,1,0,1,0,1,0
 25493,1,0,1,0,0,1
 25494,1,0,1,1,0,0
 25495,1,1,0,0,1,1
 25496,1,0,1,1,1,1
 25497,0,1,0,1,1,1
 25498,0,1,1,1,0,1
 25499,1,0,0,0,0,1
 25500,0,0,1,0,0,1
 25501,0,1,1,1,0,1
 25502,1,0,1,0,0,0
 25503,1,1,1,1,0,1
 25504,0,1,0,1,0,0
 25505,0,0,0,0,0,1
 25506,0,0,0,1,0,0
 25507,0,0,0,1,0,0
 25508,1,0,1,0,1,1
 25509,0,1,1,1,0,1
 25510,1,1,0,1,0,1
 25511,1,0,0,0,1,0
 25512,0,0,0,0,0,1
 25513,0,0,0,1,1,1
 25514,0,0,0,0,0,0
 25515,0,0,1,1,0,1
 25516,1,1,0,1,0,0
 25517,1,1,1,0,0,1
 25518,0,1,0,1,0,1
 25519,0,0,0,1,0,1
 25520,1,0,0,1,1,0
 25521,0,1,0,1,0,0
 25522,1,1,0,1,0,0
 25523,1,1,1,0,0,1
 25524,1,0,0,1,1,1
 25525,0,1,1,1,0,0
 25526,0,1,0,0,1,1
 25527,0,0,0,1,0,0
 25528,1,0,0,1,1,0
 25529,1,1,0,1,0,1
 25530,0,1,0,1,0,1
 25531,1,1,1,1,0,0
 25532,0,0,1,1,0,1
 25533,0,0,1,0,0,1
 25534,0,0,1,0,1,0
 25535,1,0,1,1,1,0
 25536,1,0,1,1,0,0
 25537,0,1,1,1,0,1
 25538,0,0,1,1,1,0
 25539,0,1,0,1,1,1
 25540,0,0,0,0,1,0
 25541,1,0,0,0,1,0
 25542,1,1,0,1,0,0
 25543,1,0,1,0,0,1
 25544,0,1,1,0,0,1
 25545,0,0,1,1,1,1
 25546,1,0,1,1,0,1
 25547,0,1,1,0,1,1
 25548,0,0,0,0,1,1
 25549,0,1,1,1,0,1
 25550,0,1,0,1,1,0
 25551,0,1,0,0,1,1
 25552,0,0,1,1,1,1
 25553,1,1,0,0,1,0
 25554,1,0,1,0,1,0
 25555,0,0,0,1,0,0
 25556,1,1,0,0,1,0
 25557,0,1,0,0,0,1
 25558,0,1,0,1,1,0
 25559,0,1,0,1,1,0
 25560,0,1,0,1,1,1
 25561,1,0,0,1,1,1
 25562,1,0,1,1,1,0
 25563,0,0,1,1,0,1
 25564,1,0,0,1,1,0
 25565,0,1,0,1,0,0
 25566,1,1,0,0,1,1
 25567,1,1,1,1,1,0
 25568,1,1,1,0,0,0
 25569,1,0,1,0,0,0
 25570,1,1,0,0,0,1
 25571,1,1,0,1,0,0
 25572,0,0,1,1,1,0
 25573,1,0,0,0,0,1
 25574,0,0,0,0,1,1
 25575,1,1,1,1,0,0
 25576,1,1,0,0,0,1
 25577,1,0,0,0,1,0
 25578,0,1,0,0,1,1
 25579,0,0,1,0,0,1
 25580,0,0,0,1,0,1
 25581,0,0,0,0,0,1
 25582,1,1,0,0,1,0
 25583,1,0,0,0,1,0
 25584,0,1,0,0,1,1
 25585,1,1,0,1,0,0
 25586,0,1,1,1,1,0
 25587,1,0,1,1,0,1
 25588,1,0,1,0,1,0
 25589,0,0,1,1,0,1
 25590,1,0,0,0,0,0
 25591,1,1,1,0,0,0
 25592,1,0,0,0,0,1
 25593,1,1,1,0,0,0
 25594,0,0,1,0,0,0
 25595,0,1,1,1,1,1
 25596,1,1,0,0,1,1
 25597,0,0,0,0,0,1
 25598,0,1,1,1,1,1
 25599,0,0,1,0,0,1
 25600,1,1,1,1,1,0
 25601,0,1,1,0,1,0
 25602,1,0,0,1,1,1
 25603,1,1,0,1,1,1
 25604,1,1,0,0,0,0
 25605,0,0,0,0,0,1
 25606,0,1,0,1,1,0
 25607,0,0,0,1,1,1
 25608,1,1,1,0,1,1
 25609,0,0,0,0,1,0
 25610,0,0,0,1,0,1
 25611,1,0,0,0,1,1
 25612,1,1,1,1,1,0
 25613,0,0,0,0,1,0
 25614,0,1,1,1,0,1
 25615,1,1,0,1,1,0
 25616,1,1,1,1,1,1
 25617,0,1,0,0,0,1
 25618,0,1,1,1,1,1
 25619,1,0,0,1,0,1
 25620,0,0,1,0,1,0
 25621,1,0,1,0,1,1
 25622,0,0,0,0,0,1
 25623,1,1,1,1,1,0
 25624,1,1,1,0,0,0
 25625,1,1,0,1,1,0
 25626,1,1,1,0,0,0
 25627,0,0,1,1,1,1
 25628,0,0,0,1,0,1
 25629,1,0,1,0,1,1
 25630,1,0,0,0,1,0
 25631,0,1,1,0,0,0
 25632,0,1,1,1,1,1
 25633,0,0,0,0,0,0
 25634,1,0,1,1,0,1
 25635,1,0,0,1,1,0
 25636,0,1,0,1,0,0
 25637,0,0,1,1,0,1
 25638,1,1,0,0,1,1
 25639,0,0,0,0,1,1
 25640,1,1,0,1,0,1
 25641,0,1,1,0,1,0
 25642,0,0,1,0,0,1
 25643,0,1,0,1,0,0
 25644,1,1,1,0,0,0
 25645,1,0,0,1,0,1
 25646,0,1,1,0,1,0
 25647,1,1,0,0,0,0
 25648,0,1,0,0,1,1
 25649,0,1,1,1,0,1
 25650,0,0,0,0,1,1
 25651,0,1,1,0,1,1
 25652,0,0,1,1,0,1
 25653,0,1,1,1,1,1
 25654,0,1,1,0,1,0
 25655,1,1,0,0,0,0
 25656,0,0,0,0,1,0
 25657,1,1,1,0,1,0
 25658,1,1,0,1,1,0
 25659,0,1,1,1,1,0
 25660,0,1,0,0,0,0
 25661,0,1,0,0,1,0
 25662,1,0,0,0,0,1
 25663,0,1,0,0,0,0
 25664,0,1,0,1,1,1
 25665,1,0,1,0,1,0
 25666,1,1,0,1,1,0
 25667,1,1,1,0,0,1
 25668,1,1,0,0,0,1
 25669,1,1,0,0,1,0
 25670,1,1,0,0,0,0
 25671,1,0,0,0,0,1
 25672,1,0,0,1,0,0
 25673,0,0,0,0,1,1
 25674,1,0,1,0,1,1
 25675,0,0,1,1,0,0
 25676,1,0,0,1,1,0
 25677,0,0,1,1,1,0
 25678,1,0,1,0,1,1
 25679,1,1,0,1,1,1
 25680,0,1,1,0,0,1
 25681,1,1,1,0,0,0
 25682,0,0,1,1,0,1
 25683,0,1,0,0,0,0
 25684,1,0,1,1,0,1
 25685,1,1,0,0,0,1
 25686,0,1,0,0,0,1
 25687,0,1,0,1,0,1
 25688,1,0,0,1,1,1
 25689,1,1,0,0,0,0
 25690,1,0,0,1,0,0
 25691,0,1,0,0,0,1
 25692,0,0,1,1,1,1
 25693,1,1,1,1,0,1
 25694,0,0,0,0,0,0
 25695,0,0,0,1,1,0
 25696,1,1,0,1,1,0
 25697,1,0,0,0,0,1
 25698,0,1,1,1,1,0
 25699,0,1,1,1,0,0
 25700,1,1,0,1,0,1
 25701,1,1,1,0,0,0
 25702,1,1,1,1,1,0
 25703,1,0,1,1,1,1
 25704,0,0,1,1,0,0
 25705,0,0,0,1,1,0
 25706,1,0,1,1,1,1
 25707,0,1,0,1,1,1
 25708,1,1,0,0,1,0
 25709,0,1,1,0,1,0
 25710,0,0,1,0,1,1
 25711,1,1,0,1,0,1
 25712,0,1,0,1,0,0
 25713,1,1,1,1,0,0
 25714,1,0,1,1,1,1
 25715,0,1,0,0,1,1
 25716,1,1,0,1,1,1
 25717,1,0,1,1,0,1
 25718,0,1,1,0,1,0
 25719,1,1,0,0,0,1
 25720,0,0,1,0,1,0
 25721,1,0,0,1,0,0
 25722,1,0,0,0,1,0
 25723,1,1,0,0,0,1
 25724,0,1,1,1,1,0
 25725,0,0,1,0,1,0
 25726,1,0,0,0,1,0
 25727,1,0,1,1,0,1
 25728,0,1,0,1,0,1
 25729,1,1,1,1,0,1
 25730,1,0,1,1,1,0
 25731,0,1,0,0,1,1
 25732,1,0,0,1,1,0
 25733,1,0,0,0,0,1
 25734,0,1,1,1,1,0
 25735,1,1,0,0,0,1
 25736,0,0,0,1,1,0
 25737,1,0,0,1,0,0
 25738,1,1,0,0,1,0
 25739,0,0,1,0,0,1
 25740,0,0,1,1,0,1
 25741,0,0,0,0,1,1
 25742,0,0,1,1,0,1
 25743,1,0,0,1,0,1
 25744,1,0,1,1,1,0
 25745,0,0,1,1,0,1
 25746,0,0,1,0,1,1
 25747,0,0,0,0,0,1
 25748,0,1,0,0,0,1
 25749,0,1,1,0,0,0
 25750,1,1,1,1,0,0
 25751,1,1,1,0,0,0
 25752,0,0,0,1,0,0
 25753,0,0,1,1,1,0
 25754,0,1,0,1,0,1
 25755,0,0,0,1,1,0
 25756,1,1,1,0,1,0
 25757,0,0,0,0,1,0
 25758,0,0,0,0,0,0
 25759,1,0,1,1,0,1
 25760,0,0,0,0,0,0
 25761,0,1,0,1,0,0
 25762,1,0,0,0,1,1
 25763,0,0,1,0,1,0
 25764,0,0,0,0,1,1
 25765,0,1,0,0,1,1
 25766,0,0,0,0,1,1
 25767,1,1,0,0,1,0
 25768,1,0,0,1,0,0
 25769,0,0,0,0,0,1
 25770,1,1,0,1,1,0
 25771,1,0,1,0,0,1
 25772,0,1,0,1,1,1
 25773,0,0,1,1,0,1
 25774,0,1,0,1,1,0
 25775,1,0,0,1,1,0
 25776,0,0,1,0,0,1
 25777,1,0,1,0,0,1
 25778,0,1,0,0,1,0
 25779,0,0,1,0,0,1
 25780,1,1,0,1,1,0
 25781,1,1,0,1,0,1
 25782,1,0,0,1,0,1
 25783,0,0,0,0,0,0
 25784,1,1,1,1,0,1
 25785,1,0,1,0,1,1
 25786,1,1,0,1,1,1
 25787,1,1,0,1,1,0
 25788,0,1,0,1,0,1
 25789,1,0,0,0,1,0
 25790,0,1,0,1,1,1
 25791,0,0,0,1,1,0
 25792,1,0,0,0,1,1
 25793,1,0,1,1,0,1
 25794,1,0,1,0,1,0
 25795,1,1,1,1,1,1
 25796,1,0,0,0,1,0
 25797,0,1,0,1,0,1
 25798,1,1,1,0,0,1
 25799,0,0,1,0,0,0
 25800,1,1,1,1,1,0
 25801,0,0,1,0,1,1
 25802,1,0,0,0,0,0
 25803,0,1,0,0,0,0
 25804,0,0,1,0,1,0
 25805,0,0,0,1,1,1
 25806,1,1,1,1,0,0
 25807,1,0,0,1,0,0
 25808,0,1,0,0,1,0
 25809,0,1,1,1,0,1
 25810,0,0,1,0,1,0
 25811,1,0,0,1,1,1
 25812,0,0,1,1,0,1
 25813,1,1,0,1,0,1
 25814,0,1,0,0,0,0
 25815,0,0,1,0,0,0
 25816,1,1,0,1,0,0
 25817,1,0,1,0,1,1
 25818,0,1,0,0,1,1
 25819,1,1,1,0,1,1
 25820,0,1,1,0,1,0
 25821,0,0,0,0,0,0
 25822,1,0,0,1,0,1
 25823,1,0,1,0,0,0
 25824,0,0,1,0,1,0
 25825,0,0,0,1,1,0
 25826,0,0,0,1,0,0
 25827,1,1,1,1,0,1
 25828,0,1,0,0,1,1
 25829,0,0,1,0,1,1
 25830,1,0,0,1,0,0
 25831,0,1,0,1,1,0
 25832,1,1,0,1,1,1
 25833,1,1,1,1,0,1
 25834,1,1,0,1,0,0
 25835,1,1,1,1,1,0
 25836,1,0,1,0,0,1
 25837,0,0,1,1,0,0
 25838,0,1,1,0,1,1
 25839,0,1,0,1,1,1
 25840,0,0,1,1,1,1
 25841,1,0,0,0,1,0
 25842,0,1,0,0,1,0
 25843,1,0,1,1,1,0
 25844,0,0,1,0,1,0
 25845,1,0,1,1,1,0
 25846,0,1,1,1,1,0
 25847,0,1,1,1,1,1
 25848,0,0,0,1,1,1
 25849,1,0,1,0,0,0
 25850,1,0,0,1,0,0
 25851,1,1,0,0,0,0
 25852,0,1,1,0,1,1
 25853,0,1,0,0,1,0
 25854,0,0,0,1,1,0
 25855,0,1,1,0,0,0
 25856,0,0,1,0,0,1
 25857,0,0,0,1,0,0
 25858,1,0,1,0,0,0
 25859,0,1,0,1,0,1
 25860,0,1,0,1,0,0
 25861,1,1,0,1,1,1
 25862,0,1,0,0,1,0
 25863,1,1,1,0,0,0
 25864,0,0,1,1,0,1
 25865,0,1,1,0,1,1
 25866,0,0,1,0,1,1
 25867,0,1,1,0,0,1
 25868,0,1,1,0,0,1
 25869,0,1,1,1,0,1
 25870,0,0,0,1,1,0
 25871,1,1,0,1,1,1
 25872,1,1,0,0,1,1
 25873,1,0,1,0,1,1
 25874,0,0,1,0,1,0
 25875,1,1,0,0,0,1
 25876,0,1,0,0,1,0
 25877,0,0,0,0,0,1
 25878,0,0,0,0,1,0
 25879,0,1,1,0,0,1
 25880,0,1,0,0,1,0
 25881,0,1,1,0,1,1
 25882,0,0,0,1,0,1
 25883,0,1,1,1,1,1
 25884,1,0,0,0,1,1
 25885,1,1,0,0,0,0
 25886,0,1,0,1,0,1
 25887,0,0,0,0,1,1
 25888,0,0,1,1,0,1
 25889,1,1,0,1,1,0
 25890,0,1,0,0,1,1
 25891,0,0,0,1,1,0
 25892,0,0,1,1,0,1
 25893,0,1,1,0,1,0
 25894,1,1,0,1,1,1
 25895,1,1,0,1,0,0
 25896,0,1,1,0,1,0
 25897,1,0,1,1,0,1
 25898,1,1,0,0,0,0
 25899,1,1,0,1,1,0
 25900,1,0,0,1,0,0
 25901,0,1,1,1,0,1
 25902,1,1,1,0,1,0
 25903,1,0,1,1,1,0
 25904,0,0,1,0,0,1
 25905,1,0,0,0,1,1
 25906,1,0,0,1,0,0
 25907,1,1,1,0,1,0
 25908,1,0,1,0,1,1
 25909,0,0,1,1,1,0
 25910,0,0,1,1,0,0
 25911,1,0,1,1,1,0
 25912,1,0,1,1,1,0
 25913,1,1,1,1,0,1
 25914,0,1,0,1,1,0
 25915,0,0,0,0,1,0
 25916,0,0,0,0,1,1
 25917,0,0,1,1,1,0
 25918,0,0,1,0,0,0
 25919,1,1,0,0,0,1
 25920,1,1,0,0,1,0
 25921,0,1,1,0,1,0
 25922,1,0,1,0,1,0
 25923,0,1,1,0,1,0
 25924,1,0,0,0,1,0
 25925,0,0,1,0,0,0
 25926,0,1,0,0,1,0
 25927,1,0,0,0,0,0
 25928,0,1,1,1,1,1
 25929,1,1,0,0,1,0
 25930,1,1,0,0,0,0
 25931,0,1,0,1,1,1
 25932,1,1,0,0,1,0
 25933,1,0,0,0,1,0
 25934,1,0,0,1,1,0
 25935,0,1,1,0,0,1
 25936,1,1,0,0,1,1
 25937,0,1,0,1,1,0
 25938,1,0,1,1,0,0
 25939,0,1,1,0,1,1
 25940,0,0,1,1,0,0
 25941,1,1,0,0,0,0
 25942,0,0,1,1,0,1
 25943,1,0,1,0,0,0
 25944,0,1,1,1,0,0
 25945,0,1,1,0,0,0
 25946,0,1,0,1,0,0
 25947,0,0,0,0,0,0
 25948,1,1,1,0,1,1
 25949,0,1,0,0,0,0
 25950,0,0,1,0,0,1
 25951,1,1,1,0,0,1
 25952,1,1,1,1,0,1
 25953,0,0,1,1,0,1
 25954,1,1,0,0,1,1
 25955,1,0,1,0,0,1
 25956,1,0,1,0,0,1
 25957,1,0,1,1,0,1
 25958,0,1,0,1,1,1
 25959,0,0,0,0,1,0
 25960,0,1,1,0,1,0
 25961,1,0,1,0,1,0
 25962,0,1,1,1,0,1
 25963,1,0,0,1,0,1
 25964,0,1,0,1,1,1
 25965,1,0,0,1,0,0
 25966,0,0,1,0,0,0
 25967,0,1,1,0,1,0
 25968,1,1,1,0,1,0
 25969,0,0,1,0,1,1
 25970,0,1,1,1,1,0
 25971,1,1,1,0,0,0
 25972,0,1,1,0,1,1
 25973,1,0,0,1,1,0
 25974,0,0,0,0,0,1
 25975,1,0,1,0,0,0
 25976,0,1,0,1,1,0
 25977,0,0,0,0,1,1
 25978,1,1,1,0,0,0
 25979,0,1,1,1,0,1
 25980,1,0,1,0,0,0
 25981,0,0,1,1,0,0
 25982,0,1,1,1,1,0
 25983,1,0,0,1,0,1
 25984,0,1,0,0,1,1
 25985,0,0,1,0,0,1
 25986,0,0,1,1,1,0
 25987,1,0,1,1,0,0
 25988,0,0,0,1,1,1
 25989,0,1,1,0,0,0
 25990,0,1,0,1,0,0
 25991,1,0,0,0,0,0
 25992,0,1,0,1,1,0
 25993,1,1,1,1,0,1
 25994,1,0,1,1,1,1
 25995,0,0,1,1,0,0
 25996,0,1,1,1,1,0
 25997,0,0,0,1,0,1
 25998,0,0,1,1,0,1
 25999,0,1,0,0,1,1
 26000,1,1,0,0,0,0
 26001,0,1,1,0,0,0
 26002,1,0,0,1,1,1
 26003,1,1,0,1,0,0
 26004,1,0,0,1,1,1
 26005,1,1,1,0,1,0
 26006,1,0,1,0,1,1
 26007,1,1,1,1,0,1
 26008,0,1,1,0,1,1
 26009,1,0,0,1,1,1
 26010,0,0,0,0,1,0
 26011,1,1,0,0,1,1
 26012,1,0,1,0,1,1
 26013,0,1,0,1,1,1
 26014,0,1,0,0,1,1
 26015,1,0,0,0,0,0
 26016,0,1,1,0,1,0
 26017,1,0,0,0,1,0
 26018,1,1,0,1,1,1
 26019,0,0,1,1,1,0
 26020,1,1,0,1,1,0
 26021,1,1,1,1,1,1
 26022,1,0,0,0,0,0
 26023,1,0,0,1,0,0
 26024,0,0,0,1,0,1
 26025,0,1,0,0,1,1
 26026,1,0,0,1,0,1
 26027,1,0,0,0,0,0
 26028,0,0,0,1,0,0
 26029,1,0,0,1,1,1
 26030,1,0,0,1,1,1
 26031,0,1,1,0,0,0
 26032,0,1,0,0,1,1
 26033,0,0,0,1,0,0
 26034,1,0,0,1,0,1
 26035,0,1,1,1,1,1
 26036,1,1,1,1,1,1
 26037,0,0,1,0,0,1
 26038,1,1,0,1,1,0
 26039,1,1,1,1,0,1
 26040,1,0,1,0,0,0
 26041,0,1,1,1,0,1
 26042,1,1,0,0,0,0
 26043,0,1,0,0,0,1
 26044,1,1,0,1,0,0
 26045,1,0,1,0,1,0
 26046,0,1,0,1,1,1
 26047,0,1,0,1,0,0
 26048,1,0,1,1,1,1
 26049,0,0,1,1,1,1
 26050,0,0,0,1,0,0
 26051,0,1,1,0,1,1
 26052,1,0,0,0,0,0
 26053,0,0,0,0,0,1
 26054,1,0,1,0,0,0
 26055,0,1,1,0,1,1
 26056,0,1,0,0,1,0
 26057,1,1,1,1,1,0
 26058,1,0,1,1,1,0
 26059,1,1,0,0,1,1
 26060,1,0,0,0,0,0
 26061,0,1,1,1,1,1
 26062,1,0,1,1,1,0
 26063,1,0,1,1,1,0
 26064,1,1,1,1,0,0
 26065,1,1,1,1,0,0
 26066,1,1,1,0,1,0
 26067,0,1,0,0,0,0
 26068,0,0,0,0,1,0
 26069,1,1,0,1,1,0
 26070,0,1,0,1,1,0
 26071,1,1,1,1,0,0
 26072,0,0,0,0,0,1
 26073,0,0,0,0,0,1
 26074,0,0,0,1,0,0
 26075,0,1,1,0,1,1
 26076,1,1,1,1,1,1
 26077,0,1,0,1,1,1
 26078,1,0,0,0,1,1
 26079,0,0,0,1,0,0
 26080,0,0,0,0,1,0
 26081,1,0,1,0,0,0
 26082,0,1,0,1,1,1
 26083,0,1,1,1,0,1
 26084,1,1,1,1,1,1
 26085,1,0,0,0,0,0
 26086,0,1,0,1,0,0
 26087,1,1,1,1,1,0
 26088,0,1,0,0,1,0
 26089,1,0,0,0,1,1
 26090,0,0,1,1,1,0
 26091,0,1,0,1,0,1
 26092,0,0,1,1,1,0
 26093,1,0,1,0,1,1
 26094,1,0,1,0,1,0
 26095,0,1,1,0,0,0
 26096,0,1,0,0,0,1
 26097,0,0,0,1,1,1
 26098,1,0,1,1,1,1
 26099,0,0,0,1,1,0
 26100,0,1,1,0,0,1
 26101,0,0,0,1,1,1
 26102,0,0,1,0,0,0
 26103,0,0,1,0,1,0
 26104,0,0,1,1,0,0
 26105,0,1,0,0,1,0
 26106,1,1,0,0,1,0
 26107,0,0,0,1,1,1
 26108,1,0,1,0,0,1
 26109,1,0,0,1,0,1
 26110,1,0,0,0,0,0
 26111,1,1,1,1,0,1
 26112,1,1,0,0,0,1
 26113,0,1,1,1,1,1
 26114,0,0,1,0,1,1
 26115,1,0,1,0,0,0
 26116,1,0,0,0,1,0
 26117,0,0,1,1,1,1
 26118,1,0,1,0,1,0
 26119,1,0,0,0,1,1
 26120,1,1,1,0,1,1
 26121,1,0,1,1,1,1
 26122,1,1,0,1,1,1
 26123,1,0,1,1,0,1
 26124,0,1,1,0,1,1
 26125,0,0,1,1,1,0
 26126,1,1,1,0,0,0
 26127,0,1,1,1,1,1
 26128,0,1,1,0,0,1
 26129,0,0,0,1,0,0
 26130,0,0,1,0,0,0
 26131,1,1,0,0,1,0
 26132,1,1,1,1,0,1
 26133,0,1,0,0,0,1
 26134,0,0,1,1,0,1
 26135,0,0,0,1,0,0
 26136,1,0,0,1,1,1
 26137,0,0,0,0,0,1
 26138,0,0,1,1,1,0
 26139,1,0,1,1,1,1
 26140,1,1,0,1,0,0
 26141,0,0,0,1,0,0
 26142,1,0,0,1,0,0
 26143,1,0,1,0,1,0
 26144,1,0,1,1,0,0
 26145,0,1,1,0,0,1
 26146,1,0,1,1,0,1
 26147,0,0,0,0,1,1
 26148,1,1,1,0,0,0
 26149,1,1,1,1,1,1
 26150,1,1,0,0,0,1
 26151,1,0,1,0,0,1
 26152,1,1,1,0,0,0
 26153,1,0,0,0,0,0
 26154,0,1,0,1,1,0
 26155,0,1,1,1,1,0
 26156,0,0,1,1,1,0
 26157,1,0,1,1,1,1
 26158,1,0,1,0,0,0
 26159,1,0,1,1,1,0
 26160,0,1,1,0,0,0
 26161,0,1,0,1,1,0
 26162,0,1,1,1,1,0
 26163,0,0,0,1,1,1
 26164,0,0,0,1,1,1
 26165,0,1,0,0,1,1
 26166,0,1,0,1,1,1
 26167,1,0,0,0,1,1
 26168,0,0,1,0,1,1
 26169,0,0,0,0,0,0
 26170,1,1,1,1,1,0
 26171,1,1,1,0,0,0
 26172,1,0,1,0,0,1
 26173,1,1,0,0,0,0
 26174,1,0,1,1,0,0
 26175,0,0,1,0,0,1
 26176,0,1,1,0,0,1
 26177,0,1,1,0,1,0
 26178,0,0,0,1,0,1
 26179,1,0,0,1,1,1
 26180,0,1,0,0,0,0
 26181,1,1,1,1,1,1
 26182,1,1,0,1,0,0
 26183,0,0,1,1,0,1
 26184,1,0,1,0,1,1
 26185,1,1,1,1,0,0
 26186,1,1,0,1,1,0
 26187,0,0,1,0,0,0
 26188,1,0,1,0,0,1
 26189,0,0,0,1,1,1
 26190,1,1,1,0,1,0
 26191,0,0,0,1,0,0
 26192,0,0,1,1,0,0
 26193,0,0,0,1,0,0
 26194,0,1,0,1,1,1
 26195,1,0,1,1,1,1
 26196,0,0,1,0,1,0
 26197,1,0,1,1,0,1
 26198,1,1,0,1,0,1
 26199,1,0,1,1,0,0
 26200,0,1,0,1,0,0
 26201,0,0,1,1,0,1
 26202,1,0,0,1,1,0
 26203,1,0,1,1,0,1
 26204,0,1,0,1,1,1
 26205,1,1,1,1,0,1
 26206,0,1,0,1,0,1
 26207,0,0,0,1,1,1
 26208,1,1,1,1,0,1
 26209,0,0,1,1,0,0
 26210,1,1,1,0,0,0
 26211,1,1,1,0,1,0
 26212,1,0,1,1,0,0
 26213,0,0,1,1,0,1
 26214,0,1,0,1,0,0
 26215,1,0,0,0,1,0
 26216,1,0,0,0,0,0
 26217,0,1,1,0,0,0
 26218,1,1,0,1,0,0
 26219,0,1,0,0,1,0
 26220,0,0,1,1,0,1
 26221,0,1,0,0,0,0
 26222,1,0,0,0,0,0
 26223,0,0,1,0,0,1
 26224,1,0,0,1,0,1
 26225,0,0,1,1,1,0
 26226,1,0,0,1,1,0
 26227,0,0,1,1,1,0
