ID, REGISTROCAMARACOMERCIO, CATEGORIA
 25708,1787,1
 25709,2326,1
 25710,4134,4
 25711,9734,4
 25712,3460,5
 25713,1900,2
 25714,6507,4
 25715,1559,4
 25716,6678,4
 25717,6194,3
 25718,5022,5
 25719,3692,1
 25720,7876,1
 25721,3514,1
 25722,7437,3
 25723,6339,5
 25724,5628,1
 25725,9089,2
 25726,6668,5
 25727,9767,3
 25728,3772,2
 25729,1397,1
 25730,5536,1
 25731,8235,2
 25732,1927,3
 25733,3051,4
 25734,1567,2
 25735,3473,5
 25736,1370,1
 25737,1169,2
 25738,9525,5
 25739,5182,1
 25740,3642,1
 25741,4038,5
 25742,5635,4
 25743,3294,3
 25744,9868,4
 25745,8023,3
 25746,3868,4
 25747,6373,3
 25748,7262,5
 25749,7196,4
 25750,7003,3
 25751,4486,5
 25752,4333,1
 25753,5030,4
 25754,8299,2
 25755,7485,5
 25756,7070,5
 25757,8881,5
 25758,4596,4
 25759,2121,2
 25760,3638,1
 25761,2291,2
 25762,8776,2
 25763,7387,5
 25764,3556,3
 25765,6948,2
 25766,2583,1
 25767,6845,4
 25768,4098,1
 25769,4425,4
 25770,4758,3
 25771,5923,3
 25772,6851,3
 25773,3483,3
 25774,7456,4
 25775,1062,1
 25776,2378,3
 25777,1563,3
 25778,8138,1
 25779,1737,1
 25780,5096,2
 25781,9615,4
 25782,1194,2
 25783,1205,1
 25784,9011,4
 25785,5403,1
 25786,2668,4
 25787,1773,2
 25788,7060,5
 25789,8579,3
 25790,4917,4
 25791,8301,5
 25792,6161,3
 25793,7142,2
 25794,2482,4
 25795,4073,4
 25796,3835,5
 25797,2323,2
 25798,3046,4
 25799,8067,5
 25800,9601,4
 25801,1151,4
 25802,4660,5
 25803,1827,1
 25804,6533,3
 25805,7239,2
 25806,5577,2
 25807,5235,2
 25808,1463,2
 25809,4157,1
 25810,9912,4
 25811,6955,3
 25812,1406,2
 25813,5157,4
 25814,4998,3
 25815,3960,2
 25816,8684,5
 25817,2645,1
 25818,7823,2
 25819,5182,3
 25820,7916,3
 25821,1769,3
 25822,3213,3
 25823,1082,5
 25824,7158,2
 25825,5091,3
 25826,6167,1
 25827,6772,1
 25828,3826,3
 25829,5316,5
 25830,5180,4
 25831,9469,3
 25832,3225,5
 25833,5421,3
 25834,6597,4
 25835,5078,1
 25836,5816,1
 25837,7459,2
 25838,3516,5
 25839,9629,1
 25840,7750,1
 25841,5889,1
 25842,5519,2
 25843,9477,4
 25844,5933,2
 25845,7897,1
 25846,6455,2
 25847,9018,1
 25848,9114,2
 25849,5966,3
 25850,4244,3
 25851,4590,1
 25852,3734,4
 25853,6116,3
 25854,3023,2
 25855,3329,4
 25856,6496,2
 25857,6515,1
 25858,1728,3
 25859,8843,5
 25860,6629,1
 25861,4030,2
 25862,6701,1
 25863,2011,1
 25864,9650,3
 25865,7843,1
 25866,7884,1
 25867,6204,2
 25868,1543,3
 25869,9516,5
 25870,2400,1
 25871,6249,4
 25872,4886,5
 25873,9486,3
 25874,5193,5
 25875,9056,4
 25876,8954,2
 25877,1111,5
 25878,7811,4
 25879,4488,3
 25880,9258,5
 25881,9399,2
 25882,1436,5
 25883,2650,4
 25884,2878,3
 25885,1820,2
 25886,4407,3
 25887,7194,3
 25888,9137,2
 25889,8725,3
 25890,7539,2
 25891,5439,2
 25892,4397,3
 25893,1062,5
 25894,9740,3
 25895,7302,2
 25896,9938,5
 25897,5600,4
 25898,8816,1
 25899,1529,5
 25900,3846,5
 25901,5722,2
 25902,3086,1
 25903,6410,4
 25904,3008,3
 25905,7879,5
 25906,5541,1
 25907,3761,5
 25908,4874,3
 25909,5256,2
 25910,8482,5
 25911,4918,1
 25912,3591,1
 25913,2069,3
 25914,8425,4
 25915,8805,1
 25916,9705,4
 25917,9307,5
 25918,3906,5
 25919,2894,3
 25920,8881,3
 25921,7611,2
 25922,6344,2
 25923,4545,1
 25924,8494,2
 25925,4873,2
 25926,3287,5
 25927,3051,3
 25928,3969,2
 25929,8156,5
 25930,7175,4
 25931,6170,2
 25932,9135,3
 25933,3282,3
 25934,8253,1
 25935,7969,3
 25936,5647,2
 25937,3898,4
 25938,4475,5
 25939,3281,2
 25940,1969,1
 25941,1827,5
 25942,7507,1
 25943,6164,4
 25944,2151,1
 25945,9098,5
 25946,3281,4
 25947,9107,4
 25948,2607,4
 25949,8904,2
 25950,3704,1
 25951,6291,3
 25952,3061,5
 25953,4996,4
 25954,1280,4
 25955,5605,5
 25956,6037,5
 25957,5725,2
 25958,6354,3
 25959,9541,5
 25960,4868,2
 25961,1403,3
 25962,8580,2
 25963,8177,3
 25964,9993,3
 25965,9088,1
 25966,2949,4
 25967,3322,5
 25968,9610,3
 25969,1634,5
 25970,2335,2
 25971,7850,5
 25972,8656,2
 25973,7731,1
 25974,1753,1
 25975,1400,2
 25976,5613,4
 25977,4879,1
 25978,8410,2
 25979,4342,2
 25980,5750,2
 25981,7896,2
 25982,3153,4
 25983,4292,3
 25984,3788,2
 25985,1875,5
 25986,8857,5
 25987,7742,3
 25988,6290,4
 25989,5015,3
 25990,1712,4
 25991,8127,1
 25992,5622,5
 25993,8759,4
 25994,7266,1
 25995,7766,4
 25996,3882,5
 25997,4831,1
 25998,9937,4
 25999,5267,4
 26000,7514,2
 26001,9545,2
 26002,5341,3
 26003,8315,2
 26004,1971,3
 26005,2676,5
 26006,2410,4
 26007,1322,4
 26008,5227,1
 26009,8582,4
 26010,5560,3
 26011,8071,4
 26012,9232,1
 26013,9801,2
 26014,2144,5
 26015,2062,2
 26016,2661,4
 26017,8190,3
 26018,9134,2
 26019,6258,5
 26020,5978,5
 26021,3789,3
 26022,7090,3
 26023,7330,5
 26024,1109,4
 26025,1698,4
 26026,1372,4
 26027,3111,1
 26028,5872,5
 26029,1689,2
 26030,2831,4
 26031,2638,1
 26032,2745,5
 26033,4724,5
 26034,1818,4
 26035,6993,5
 26036,1327,3
 26037,8780,5
 26038,5308,2
 26039,8647,4
 26040,9231,2
 26041,5735,2
 26042,2870,3
 26043,8506,4
 26044,7606,1
 26045,4885,5
 26046,1840,2
 26047,3417,4
 26048,9921,2
 26049,2645,2
 26050,7492,5
 26051,5965,3
 26052,7190,5
 26053,2579,3
 26054,3265,3
 26055,4197,4
 26056,1210,3
 26057,9061,5
 26058,8756,3
 26059,4137,1
 26060,1362,3
 26061,1764,4
 26062,1679,5
 26063,8649,4
 26064,3956,4
 26065,7566,1
 26066,2308,3
 26067,2802,3
 26068,5938,4
 26069,4544,2
 26070,4572,3
 26071,4014,3
 26072,6387,3
 26073,6496,4
 26074,9434,4
 26075,5997,4
 26076,2973,4
 26077,8105,1
 26078,8621,2
 26079,1423,2
 26080,1758,1
 26081,4173,2
 26082,6253,1
 26083,8272,1
 26084,8361,4
 26085,9241,2
 26086,6068,2
 26087,1789,1
 26088,8630,2
 26089,3426,5
 26090,3438,5
 26091,7709,4
 26092,1470,5
 26093,7890,5
 26094,7983,1
 26095,3762,1
 26096,5426,1
 26097,5519,3
 26098,1044,4
 26099,2504,5
 26100,3786,4
 26101,3206,1
 26102,7106,2
 26103,2403,3
 26104,6886,3
 26105,4750,3
 26106,3120,3
 26107,9944,5
 26108,7258,5
 26109,5295,5
 26110,5907,2
 26111,2308,2
 26112,8653,4
 26113,5855,1
 26114,1489,1
 26115,2469,3
 26116,7616,5
 26117,4611,4
 26118,3004,2
 26119,3971,4
 26120,3491,5
 26121,1442,1
 26122,5198,4
 26123,7164,1
 26124,7445,2
 26125,4949,1
 26126,8825,1
 26127,1655,4
 26128,6841,4
 26129,3265,5
 26130,2998,1
 26131,7225,2
 26132,5904,3
 26133,2261,4
 26134,4858,5
 26135,9030,5
 26136,1014,2
 26137,1710,2
 26138,7008,3
 26139,6516,5
 26140,1463,1
 26141,3499,1
 26142,8191,3
 26143,5307,4
 26144,4857,3
 26145,1671,3
 26146,3588,3
 26147,2555,5
 26148,3931,2
 26149,1412,2
 26150,8200,5
 26151,2147,2
 26152,1323,3
 26153,6771,3
 26154,3918,2
 26155,7285,1
 26156,4541,3
 26157,9671,5
 26158,7555,2
 26159,8735,3
 26160,9497,1
 26161,2630,5
 26162,3472,4
 26163,3233,5
 26164,2240,2
 26165,1156,4
 26166,6737,4
 26167,2687,1
 26168,9873,2
 26169,4244,2
 26170,4484,1
 26171,2683,3
 26172,2987,4
 26173,6924,3
 26174,5909,4
 26175,3106,3
 26176,9481,4
 26177,4038,5
 26178,9935,3
 26179,2831,2
 26180,5496,5
 26181,4120,4
 26182,7056,4
 26183,9752,5
 26184,5292,2
 26185,6554,5
 26186,9388,5
 26187,2875,2
 26188,9678,1
 26189,9577,1
 26190,9284,4
 26191,7000,4
 26192,9701,2
 26193,5398,1
 26194,6205,4
 26195,9851,3
 26196,8722,5
 26197,5547,1
 26198,1361,4
 26199,8196,4
 26200,3678,3
 26201,5609,1
 26202,6031,4
 26203,8974,5
 26204,1787,1
 26205,9892,4
 26206,9657,2
 26207,9271,2
 26208,2132,4
 26209,6040,1
 26210,7643,1
 26211,7531,5
 26212,2742,3
 26213,4035,5
 26214,6983,3
 26215,8937,4
 26216,4065,2
 26217,5814,1
 26218,3159,3
 26219,5308,3
 26220,8359,3
 26221,2309,2
 26222,8220,4
 26223,3193,1
 26224,7920,1
 26225,6083,3
 26226,6180,4
 26227,9300,1
 26228,9916,3
 26229,5962,5
 26230,5586,1
 26231,1005,3
 26232,2731,1
 26233,7935,1
 26234,1714,5
 26235,2332,2
 26236,7777,2
 26237,1265,3
 26238,2219,1
 26239,5345,1
 26240,1581,3
 26241,8943,5
 26242,5679,5
 26243,2001,5
 26244,7223,2
 26245,4160,1
 26246,7982,1
 26247,8817,4
 26248,9615,4
 26249,6950,5
 26250,9050,2
 26251,1965,1
 26252,1584,5
 26253,5121,2
 26254,6987,2
 26255,6795,3
 26256,8855,2
 26257,1343,1
 26258,2208,4
 26259,1987,1
 26260,2729,2
 26261,1536,3
 26262,3238,3
 26263,4144,4
 26264,9330,2
 26265,8044,3
 26266,6480,3
 26267,2648,3
 26268,7725,2
 26269,6946,3
 26270,4373,5
 26271,3587,4
 26272,1769,2
 26273,9798,1
 26274,6360,4
 26275,4936,3
 26276,7088,3
 26277,5139,1
 26278,3391,1
 26279,6179,5
 26280,3550,1
 26281,6420,5
 26282,9304,4
 26283,8499,4
 26284,6814,5
 26285,4968,5
 26286,3065,5
 26287,6715,1
 26288,4901,3
 26289,1657,5
 26290,5680,4
 26291,9513,5
 26292,2959,5
 26293,3062,1
 26294,1196,4
 26295,2494,2
 26296,4195,3
 26297,4577,5
 26298,4300,4
 26299,2555,4
 26300,4725,5
 26301,7507,5
 26302,2465,1
 26303,7535,4
 26304,5672,4
 26305,7036,1
 26306,8374,3
 26307,4785,3
 26308,7222,4
 26309,2165,5
 26310,2123,5
 26311,3924,1
 26312,7330,5
 26313,7880,3
 26314,7512,2
 26315,9244,4
 26316,9720,1
 26317,7000,2
 26318,9920,5
 26319,9322,2
 26320,5035,1
 26321,3442,1
 26322,5442,3
 26323,9631,1
 26324,6656,3
 26325,3028,4
 26326,1232,2
 26327,3463,1
 26328,4023,3
 26329,4329,4
 26330,7612,5
 26331,1899,4
 26332,2116,2
 26333,9782,1
 26334,7845,1
 26335,2154,2
 26336,6557,1
 26337,2028,5
 26338,5615,2
 26339,6021,4
 26340,5343,1
 26341,7704,4
 26342,4611,3
 26343,4125,5
 26344,3525,2
 26345,3936,4
 26346,7900,4
 26347,5569,3
 26348,8414,1
 26349,6946,3
 26350,1723,5
 26351,6651,2
 26352,9154,5
 26353,3850,3
 26354,6809,1
 26355,3142,4
 26356,5680,3
 26357,5613,5
 26358,7163,3
 26359,5429,3
 26360,9800,3
 26361,7000,2
 26362,1200,2
 26363,3441,3
 26364,6997,1
 26365,1919,4
 26366,5120,1
 26367,3668,4
 26368,9550,1
 26369,4890,4
 26370,1736,2
 26371,6521,5
 26372,8391,3
 26373,2331,4
 26374,8542,5
 26375,5322,1
 26376,3545,1
 26377,4997,4
 26378,2071,5
 26379,7105,3
 26380,7184,4
 26381,6333,3
 26382,3426,1
 26383,6261,2
 26384,2116,5
 26385,8611,5
 26386,2844,4
 26387,5040,3
 26388,4149,2
 26389,5893,4
 26390,6520,1
 26391,7163,1
 26392,9156,2
 26393,2049,1
 26394,8752,3
 26395,1925,2
 26396,8661,1
 26397,2015,3
 26398,7411,1
 26399,7317,1
 26400,8173,5
 26401,4275,3
 26402,9711,2
 26403,2048,4
 26404,3236,4
 26405,5964,4
 26406,6773,3
 26407,6537,3
 26408,7300,4
 26409,1628,5
 26410,5592,1
 26411,9560,4
 26412,4334,4
 26413,3948,2
 26414,1886,1
 26415,6523,4
 26416,5902,5
 26417,1737,5
 26418,2005,3
 26419,2377,4
 26420,4615,1
 26421,3005,2
 26422,4893,1
 26423,2135,4
 26424,4313,2
 26425,6635,1
 26426,9947,2
 26427,7378,1
 26428,7665,1
 26429,8709,2
 26430,1641,2
 26431,4298,5
 26432,2783,5
 26433,7446,4
 26434,1651,2
 26435,9991,3
 26436,6894,5
 26437,7422,4
 26438,8161,1
 26439,4188,5
 26440,4520,3
 26441,9551,4
 26442,6365,4
 26443,4599,1
 26444,7256,5
 26445,6547,3
 26446,4174,5
 26447,2048,4
 26448,2822,1
 26449,5163,3
 26450,3829,5
 26451,4128,2
 26452,2418,1
 26453,2967,3
 26454,9477,2
 26455,9836,4
 26456,8954,4
 26457,8279,5
 26458,3564,3
 26459,4567,5
 26460,7578,3
 26461,8098,1
 26462,1181,1
 26463,9343,2
 26464,7480,4
 26465,8809,3
 26466,5725,5
 26467,7078,4
 26468,6223,4
 26469,7677,5
 26470,9589,1
 26471,2158,2
 26472,7237,1
 26473,1533,1
 26474,5027,3
 26475,2575,5
 26476,7876,1
 26477,8750,1
 26478,7590,1
 26479,4320,3
 26480,1536,2
 26481,2567,3
 26482,4993,4
 26483,6383,3
 26484,3837,4
 26485,3611,2
 26486,1275,5
 26487,9587,2
 26488,7914,1
 26489,8859,3
 26490,6334,1
 26491,4127,5
 26492,5896,3
 26493,1930,1
 26494,3981,2
 26495,9647,2
 26496,9000,5
 26497,3640,1
 26498,8309,4
 26499,3891,3
 26500,9238,2
 26501,6809,3
 26502,3221,1
 26503,3851,3
 26504,3147,3
 26505,9633,4
 26506,6166,5
 26507,3523,1
 26508,5722,3
 26509,3107,1
 26510,5021,1
 26511,4719,5
 26512,8908,2
 26513,4396,3
 26514,3001,4
 26515,8906,5
 26516,7934,3
 26517,5428,2
 26518,9989,5
 26519,7023,1
 26520,2585,1
 26521,6455,1
 26522,5698,5
 26523,9778,3
 26524,5028,5
 26525,5983,4
 26526,7774,2
 26527,2605,3
 26528,7224,3
 26529,9226,2
 26530,4008,2
 26531,7779,2
 26532,2476,3
 26533,2843,1
 26534,6189,5
 26535,8467,5
 26536,3884,5
 26537,6693,3
 26538,7304,4
 26539,5115,5
 26540,6637,3
 26541,8423,1
 26542,8384,4
 26543,8350,4
 26544,8235,2
 26545,2295,5
 26546,6610,2
 26547,3019,2
 26548,6089,1
 26549,6618,5
 26550,7100,1
 26551,9101,5
 26552,1791,2
 26553,9349,2
 26554,5887,1
 26555,3126,1
 26556,7473,4
 26557,9775,2
 26558,4255,4
 26559,1963,2
 26560,2349,5
 26561,2758,5
 26562,7330,1
 26563,9668,2
 26564,1541,2
 26565,2695,3
 26566,8065,1
 26567,1787,5
 26568,6866,4
 26569,2313,3
 26570,8058,3
 26571,7047,5
 26572,4967,2
 26573,1291,3
 26574,1395,1
 26575,5593,5
 26576,5456,4
 26577,2482,2
 26578,7217,3
 26579,1997,1
 26580,3495,4
 26581,1435,3
 26582,5505,3
 26583,9665,3
 26584,5673,3
 26585,5345,2
 26586,6755,4
 26587,1717,4
 26588,2751,5
 26589,4164,1
 26590,8285,1
 26591,1652,4
 26592,8523,1
 26593,9183,1
 26594,1173,2
 26595,8858,1
 26596,6552,4
 26597,6926,3
 26598,3853,4
 26599,1477,2
 26600,4601,4
 26601,9910,3
 26602,4671,5
 26603,2897,5
 26604,5507,3
 26605,4055,5
 26606,1348,1
 26607,1336,1
 26608,6533,1
 26609,9057,5
 26610,6150,5
 26611,4544,4
 26612,7320,4
 26613,5251,3
 26614,3351,2
 26615,1563,2
 26616,4506,4
 26617,7198,4
 26618,6910,2
 26619,4961,4
 26620,9810,5
 26621,8078,3
 26622,1582,1
 26623,9249,1
 26624,9160,3
 26625,2580,5
 26626,1931,5
 26627,6612,1
 26628,8265,3
 26629,5733,3
 26630,7351,3
 26631,5550,4
 26632,6461,4
 26633,1995,3
 26634,1454,4
 26635,5237,2
 26636,8629,2
 26637,4173,3
 26638,7120,2
 26639,5121,5
 26640,1430,2
 26641,4861,4
 26642,5967,2
 26643,5443,5
 26644,3960,4
 26645,8311,2
 26646,1765,1
 26647,1946,3
 26648,1740,2
 26649,8348,1
 26650,2818,1
 26651,9145,1
 26652,6563,4
 26653,3476,2
 26654,7645,1
 26655,3431,3
 26656,1819,3
 26657,7080,2
 26658,2342,1
 26659,1957,3
 26660,2862,3
 26661,9264,5
 26662,4498,1
 26663,1591,4
 26664,6745,5
 26665,4794,3
 26666,7360,2
 26667,8043,4
 26668,8035,3
 26669,2158,2
 26670,7269,2
 26671,9558,5
 26672,4969,3
 26673,8410,2
 26674,3606,4
 26675,6127,1
 26676,6139,1
 26677,5288,2
 26678,2214,4
 26679,1906,2
 26680,5494,4
 26681,3807,1
 26682,8573,4
 26683,1812,2
 26684,6211,4
 26685,3107,5
 26686,4462,4
 26687,8321,5
 26688,9244,2
 26689,9646,3
 26690,9596,3
 26691,8028,2
 26692,3282,5
 26693,5774,5
 26694,7842,1
 26695,2173,5
 26696,4846,1
 26697,2279,5
 26698,9005,1
 26699,2762,4
 26700,3745,4
 26701,1450,3
 26702,5604,3
 26703,6952,2
 26704,9171,5
 26705,3438,2
 26706,6078,1
 26707,7395,1
 26708,9329,3
 26709,8942,3
 26710,1240,3
 26711,1067,5
 26712,3695,3
 26713,9704,2
 26714,2165,1
 26715,4533,4
 26716,8108,5
 26717,2509,3
 26718,2417,4
 26719,1185,1
 26720,4156,1
 26721,5711,3
 26722,2865,4
 26723,2687,5
 26724,5031,5
 26725,4524,1
 26726,4224,1
 26727,2186,1
 26728,5885,5
 26729,5169,4
 26730,6001,2
 26731,8151,2
 26732,7366,1
 26733,3179,5
 26734,4839,2
 26735,4358,3
 26736,6257,5
 26737,9243,2
 26738,3943,3
 26739,5970,5
 26740,1798,5
 26741,6559,1
 26742,4942,1
 26743,9856,4
 26744,7616,1
 26745,9292,3
 26746,6410,4
 26747,4998,5
 26748,1138,2
 26749,4625,4
 26750,7132,3
 26751,2085,4
 26752,5731,4
 26753,2845,4
 26754,8698,2
 26755,9335,1
 26756,9135,3
 26757,8197,4
 26758,1162,3
 26759,2717,3
 26760,5197,2
 26761,6030,1
 26762,9829,1
 26763,5058,2
 26764,4109,2
 26765,4263,2
 26766,3613,4
 26767,4079,4
 26768,1315,1
 26769,8560,2
 26770,1171,4
 26771,5991,1
 26772,7834,1
 26773,5211,2
 26774,6937,2
 26775,7110,4
 26776,5835,5
 26777,1828,1
 26778,8236,1
 26779,5855,5
 26780,9553,2
 26781,3574,3
 26782,7691,5
 26783,7019,3
 26784,5089,2
 26785,3317,3
 26786,1626,2
 26787,6124,1
 26788,7058,4
 26789,3803,5
 26790,4003,2
 26791,2462,3
 26792,3088,2
 26793,1221,4
 26794,7114,3
 26795,7113,3
 26796,1005,4
 26797,2273,5
 26798,5648,5
 26799,4496,2
 26800,8646,2
 26801,6890,2
 26802,6985,3
 26803,6217,2
 26804,3043,4
 26805,4697,1
 26806,7992,2
 26807,3528,2
 26808,1751,3
 26809,9957,2
 26810,8200,4
 26811,5547,4
 26812,5436,3
 26813,1288,1
 26814,1727,2
 26815,8594,4
 26816,9599,2
 26817,1741,3
 26818,7449,4
 26819,8314,1
 26820,3766,4
 26821,7772,1
 26822,8686,2
 26823,1381,5
 26824,9313,3
 26825,7741,2
 26826,4554,2
 26827,5978,3
 26828,5341,3
 26829,5189,4
 26830,3337,5
 26831,9006,4
 26832,9492,3
 26833,7912,3
 26834,5603,3
 26835,5877,5
 26836,2332,1
 26837,9572,1
 26838,4905,4
 26839,6090,5
 26840,8204,1
 26841,9668,1
 26842,3046,2
 26843,9903,3
 26844,8036,5
 26845,2604,4
 26846,4019,2
 26847,2087,2
 26848,5189,1
 26849,6835,2
 26850,8675,3
 26851,7860,3
 26852,9064,5
 26853,9500,4
 26854,4049,1
 26855,3054,1
 26856,6469,5
 26857,2346,3
 26858,3439,5
 26859,7499,4
 26860,5089,3
 26861,4725,4
 26862,4834,4
 26863,1356,1
 26864,3846,3
 26865,1744,4
 26866,3831,1
 26867,6897,3
 26868,9695,5
 26869,8279,1
 26870,7414,4
 26871,5770,4
 26872,1133,5
 26873,7537,1
 26874,6010,4
 26875,1603,5
 26876,5461,5
 26877,3537,2
 26878,5304,5
 26879,3978,2
 26880,1220,3
 26881,4919,5
 26882,7656,2
 26883,2918,3
 26884,3783,2
 26885,6715,3
 26886,7641,5
 26887,4199,4
 26888,2768,2
 26889,1616,2
 26890,2001,1
 26891,3600,5
 26892,1401,3
 26893,5487,5
 26894,6319,4
 26895,2245,2
 26896,1021,4
 26897,7870,4
 26898,2476,1
 26899,6817,3
 26900,6918,1
 26901,5678,4
 26902,8799,3
 26903,1552,1
 26904,3255,1
 26905,3298,5
 26906,2529,2
 26907,9085,5
 26908,4568,3
 26909,7987,3
 26910,9982,2
 26911,1307,4
 26912,4971,4
 26913,5017,4
 26914,1218,2
 26915,3999,1
 26916,7128,1
 26917,7852,4
 26918,7032,2
 26919,3627,4
 26920,4520,5
 26921,6921,5
 26922,6308,5
 26923,7129,3
 26924,6504,2
 26925,6551,1
 26926,2718,3
 26927,9984,3
 26928,9720,5
 26929,6857,5
 26930,5440,3
 26931,4176,1
 26932,1392,5
 26933,5149,1
 26934,2091,2
 26935,1953,5
 26936,8174,3
 26937,7040,1
 26938,9783,1
 26939,5062,5
 26940,3174,4
 26941,8725,2
 26942,8131,4
 26943,6427,5
 26944,6242,5
 26945,3976,5
 26946,9894,4
 26947,5885,2
 26948,7175,2
 26949,6380,4
 26950,9949,5
 26951,3002,2
 26952,1237,1
 26953,2697,3
 26954,8355,4
 26955,9183,5
 26956,3625,4
 26957,2612,4
 26958,3920,3
 26959,2143,4
 26960,4908,4
 26961,5145,4
 26962,3676,3
 26963,7587,4
 26964,1715,5
 26965,9844,2
 26966,8255,3
 26967,3022,4
 26968,9894,5
 26969,5826,5
 26970,5497,5
 26971,2114,5
 26972,7148,3
 26973,2164,4
 26974,5355,5
 26975,4381,3
 26976,7610,1
 26977,7062,4
 26978,7542,3
 26979,1015,4
 26980,5471,3
 26981,6549,3
 26982,6666,5
 26983,4711,1
 26984,9689,1
 26985,3036,3
 26986,7099,3
 26987,8981,2
 26988,5042,5
 26989,7807,2
 26990,9458,1
 26991,1383,3
 26992,9091,4
 26993,9554,3
 26994,3379,2
 26995,5263,1
 26996,1058,3
 26997,8882,4
 26998,1656,5
 26999,2314,2
 27000,8657,1
 27001,7486,1
 27002,3697,1
 27003,2102,5
 27004,2716,2
 27005,7043,5
 27006,8813,5
 27007,9607,2
 27008,6977,1
 27009,1615,3
 27010,1888,5
 27011,4663,3
 27012,5273,1
 27013,5850,5
 27014,9038,3
 27015,4740,3
 27016,1311,4
 27017,3207,3
 27018,7124,5
 27019,4749,5
 27020,7843,4
 27021,9806,2
 27022,9948,5
 27023,7938,2
 27024,4052,2
 27025,5963,4
 27026,4891,3
 27027,5041,3
 27028,1039,2
 27029,4977,3
 27030,7544,3
 27031,1586,3
 27032,3182,2
 27033,4230,5
 27034,3843,2
 27035,4792,2
 27036,1716,1
 27037,6063,4
 27038,5423,5
 27039,1667,1
 27040,6215,3
 27041,7179,5
 27042,8615,3
 27043,9665,2
 27044,3145,2
 27045,8584,4
 27046,9474,3
 27047,1691,3
 27048,6392,1
 27049,4718,5
 27050,3597,1
 27051,4161,3
 27052,3545,3
 27053,4106,2
 27054,9427,1
 27055,6562,3
 27056,9356,2
 27057,4130,2
 27058,9143,1
 27059,7905,5
 27060,6716,1
 27061,4231,3
 27062,4447,1
 27063,7273,5
 27064,6954,1
 27065,1166,4
 27066,4474,3
 27067,4878,5
 27068,7249,3
 27069,4295,2
 27070,1394,4
 27071,3018,2
 27072,1011,2
 27073,7062,4
 27074,5746,5
 27075,7669,5
 27076,9985,3
 27077,9223,5
 27078,3306,2
 27079,6206,2
 27080,7809,4
 27081,6729,1
 27082,1234,5
 27083,3574,4
 27084,2092,2
 27085,4379,2
 27086,2776,2
 27087,3673,3
 27088,1739,1
 27089,2286,5
 27090,2782,2
 27091,4147,3
 27092,5450,3
 27093,1193,1
 27094,4750,5
 27095,3200,1
 27096,2042,5
 27097,7280,5
 27098,9355,4
 27099,8505,1
 27100,3986,4
 27101,4942,5
 27102,1081,2
 27103,2686,5
 27104,4321,4
 27105,4948,3
 27106,1407,4
 27107,8718,4
 27108,3927,2
 27109,5201,2
 27110,6641,5
 27111,4529,1
 27112,6735,2
 27113,6052,1
 27114,7104,5
 27115,1792,5
 27116,9511,4
 27117,6972,1
 27118,7390,5
 27119,8330,3
 27120,9346,5
 27121,5852,4
 27122,9922,1
 27123,8282,5
 27124,9960,3
 27125,9035,1
 27126,4647,1
 27127,7869,4
 27128,4299,5
 27129,9977,1
 27130,6488,5
 27131,7407,3
 27132,4386,5
 27133,5361,1
 27134,8216,2
 27135,6580,5
 27136,9813,2
 27137,3353,2
 27138,2522,5
 27139,1012,5
 27140,3103,3
 27141,9946,3
 27142,6576,1
 27143,2517,5
 27144,4504,5
 27145,9727,3
 27146,3120,1
 27147,4237,2
 27148,7386,4
 27149,5038,4
 27150,1343,1
 27151,4805,1
 27152,3187,5
 27153,3748,1
 27154,8763,3
 27155,1367,5
 27156,7939,2
 27157,6095,2
 27158,6105,1
 27159,3197,3
 27160,5538,1
 27161,3450,5
 27162,5286,4
 27163,8084,1
 27164,7485,3
 27165,8314,5
 27166,7115,5
 27167,1406,2
 27168,8668,1
 27169,9357,2
 27170,3452,4
 27171,8442,3
 27172,7716,1
 27173,1538,2
 27174,7039,4
 27175,7679,3
 27176,4969,3
 27177,9562,1
 27178,5218,5
 27179,9365,3
 27180,7690,2
 27181,1510,3
 27182,9406,1
 27183,8235,3
 27184,9139,2
 27185,7545,4
 27186,2997,5
 27187,5787,3
 27188,8884,5
 27189,3989,1
 27190,3850,3
 27191,9905,5
 27192,6588,2
 27193,6527,2
 27194,9548,2
 27195,2977,5
 27196,4146,1
 27197,1505,2
 27198,1658,3
 27199,5628,1
 27200,3502,3
 27201,4878,4
 27202,3805,4
 27203,2359,1
 27204,7352,2
 27205,1582,2
 27206,7288,2
 27207,7701,1
 27208,9547,3
 27209,6643,2
 27210,2119,4
 27211,6532,5
 27212,9034,3
 27213,6904,3
 27214,5448,5
 27215,5638,2
 27216,7030,2
 27217,9918,3
 27218,2490,4
 27219,6744,3
 27220,3440,1
 27221,7245,2
 27222,6704,5
 27223,1453,4
 27224,3058,3
 27225,6441,4
 27226,7832,4
 27227,5508,2
 27228,9345,5
 27229,3318,5
 27230,9283,1
 27231,7865,3
 27232,1259,1
 27233,2594,2
 27234,4474,1
 27235,3813,5
 27236,1366,4
 27237,7811,2
 27238,6734,5
 27239,3538,4
 27240,4538,5
 27241,1722,4
 27242,2850,1
 27243,7024,1
 27244,4454,5
 27245,6540,1
 27246,6773,2
 27247,2198,4
 27248,5440,5
 27249,6373,2
 27250,7957,5
 27251,8529,5
 27252,5175,2
 27253,1130,4
 27254,4599,2
 27255,9496,1
 27256,2129,4
 27257,7407,5
 27258,4208,1
 27259,4951,5
