NUMERO,INDIVIDUAL,DURACION,MENAJE
26199,1,6,0
26200,0,36,1
26201,0,4,1
26202,1,42,0
26203,0,62,1
26204,1,25,0
26205,1,121,0
26206,0,10,0
26207,1,82,1
26208,1,21,1
26209,0,66,0
26210,0,98,0
26211,0,115,0
26212,1,143,1
26213,1,96,1
26214,0,6,1
26215,0,127,0
26216,1,47,0
26217,0,95,1
26218,0,151,0
26219,0,143,1
26220,0,131,0
26221,0,158,1
26222,1,103,0
26223,1,50,1
26224,0,91,1
26225,0,53,0
26226,0,153,1
26227,1,144,0
26228,1,179,1
26229,1,100,0
26230,0,116,1
26231,0,170,1
26232,1,78,0
26233,1,161,0
26234,0,117,1
26235,0,83,1
26236,1,79,0
26237,0,74,0
26238,1,145,1
26239,1,114,0
26240,1,168,0
26241,1,152,0
26242,0,52,0
26243,1,162,1
26244,0,40,0
26245,0,73,0
26246,0,133,1
26247,0,3,1
26248,0,37,1
26249,1,88,0
26250,0,123,1
26251,1,154,0
26252,0,99,1
26253,0,6,0
26254,1,106,1
26255,1,41,1
26256,1,118,1
26257,1,73,1
26258,0,1,1
26259,0,127,0
26260,0,118,1
26261,1,139,1
26262,0,30,0
26263,1,49,1
26264,0,112,0
26265,0,60,1
26266,1,33,0
26267,0,37,1
26268,1,44,0
26269,0,42,0
26270,1,82,1
26271,1,14,1
26272,0,88,1
26273,0,178,0
26274,0,129,1
26275,1,67,1
26276,0,60,0
26277,0,101,1
26278,0,180,1
26279,0,157,0
26280,0,107,0
26281,0,121,0
26282,1,132,0
26283,0,12,1
26284,1,2,0
26285,0,42,0
26286,0,32,1
26287,0,90,0
26288,1,47,1
26289,0,165,0
26290,1,123,0
26291,1,154,0
26292,1,49,0
26293,1,30,1
26294,1,124,0
26295,1,79,1
26296,1,125,1
26297,1,159,0
26298,1,139,1
26299,0,63,1
26300,1,104,0
26301,0,29,0
26302,0,29,1
26303,1,35,0
26304,1,77,0
26305,1,88,0
26306,1,158,1
26307,1,142,0
26308,1,74,1
26309,0,29,0
26310,1,96,0
26311,0,80,1
26312,0,65,1
26313,0,83,0
26314,0,162,0
26315,0,153,1
26316,0,86,1
26317,0,161,0
26318,1,87,0
26319,1,168,0
26320,0,27,1
26321,1,67,0
26322,1,154,0
26323,0,50,0
26324,0,65,0
26325,1,140,0
26326,1,52,1
26327,0,132,0
26328,1,32,0
26329,0,63,0
26330,1,34,0
26331,0,80,0
26332,1,119,1
26333,0,26,0
26334,0,167,0
26335,1,28,0
26336,0,163,1
26337,0,1,1
26338,1,89,1
26339,0,132,0
26340,1,105,1
26341,0,167,1
26342,0,180,1
26343,0,76,1
26344,1,102,0
26345,1,8,0
26346,1,124,0
26347,0,37,1
26348,0,130,0
26349,1,127,0
26350,1,84,1
26351,0,115,0
26352,0,63,0
26353,1,146,0
26354,0,3,1
26355,0,41,0
26356,1,132,1
26357,1,56,1
26358,0,92,1
26359,1,97,1
26360,0,115,0
26361,1,59,0
26362,0,55,0
26363,1,140,0
26364,1,108,0
26365,1,91,0
26366,0,42,0
26367,0,99,0
26368,0,128,1
26369,0,152,1
26370,0,33,0
26371,0,164,0
26372,0,29,0
26373,1,107,1
26374,1,52,0
26375,1,137,1
26376,0,89,1
26377,0,25,1
26378,0,61,1
26379,1,48,0
26380,1,180,0
26381,1,11,1
26382,0,74,0
26383,0,21,1
26384,1,55,0
26385,0,136,1
26386,0,38,0
26387,0,101,0
26388,1,114,1
26389,0,161,0
26390,0,1,0
26391,1,142,1
26392,0,121,1
26393,1,50,1
26394,0,111,1
26395,0,168,0
26396,1,6,0
26397,0,70,1
26398,0,2,1
26399,1,91,0
26400,0,88,1
26401,1,65,1
26402,1,113,0
26403,0,138,1
26404,1,59,1
26405,1,154,0
26406,0,67,0
26407,1,99,0
26408,1,28,0
26409,1,80,1
26410,0,70,1
26411,0,89,0
26412,1,53,1
26413,1,66,1
26414,1,21,1
26415,1,93,0
26416,1,5,0
26417,1,74,0
26418,0,10,0
26419,0,47,0
26420,1,25,1
26421,0,131,0
26422,1,132,1
26423,0,163,1
26424,0,164,1
26425,0,41,0
26426,1,157,1
26427,1,97,1
26428,0,115,1
26429,0,79,0
26430,1,65,1
26431,1,145,0
26432,0,91,1
26433,1,42,1
26434,0,118,1
26435,1,137,0
26436,1,98,0
26437,1,56,0
26438,0,90,0
26439,1,145,1
26440,1,86,0
26441,0,145,0
26442,1,74,1
26443,1,111,0
26444,0,83,1
26445,1,2,0
26446,0,16,1
26447,0,137,0
26448,0,96,1
26449,0,59,0
26450,0,54,0
26451,0,137,0
26452,1,51,0
26453,0,179,0
26454,1,113,1
26455,1,57,1
26456,0,5,1
26457,0,153,0
26458,1,39,1
26459,0,143,0
26460,1,110,0
26461,1,4,0
26462,1,59,0
26463,1,6,0
26464,1,90,1
26465,1,82,1
26466,0,127,0
26467,0,75,0
26468,0,164,1
26469,0,16,1
26470,0,94,1
26471,0,45,0
26472,0,76,1
26473,0,107,0
26474,0,153,0
26475,0,11,1
26476,0,163,0
26477,1,103,0
26478,0,89,0
26479,1,38,0
26480,1,49,1
26481,0,5,0
26482,1,41,1
26483,1,15,0
26484,1,112,0
26485,1,36,1
26486,0,168,0
26487,0,110,0
26488,0,2,1
26489,0,11,0
26490,0,149,1
26491,1,50,1
26492,0,27,0
26493,0,154,0
26494,1,136,0
26495,0,61,1
26496,0,25,1
26497,0,75,0
26498,1,104,0
26499,0,26,0
26500,0,9,0
26501,1,145,1
26502,1,173,0
26503,1,126,1
26504,1,52,1
26505,1,173,0
26506,1,169,0
26507,1,51,0
26508,0,155,1
26509,0,133,1
26510,1,10,0
26511,0,93,0
26512,1,34,0
26513,0,125,0
26514,1,70,1
26515,1,76,1
26516,1,163,0
26517,1,70,0
26518,0,176,1
26519,0,118,1
26520,1,158,0
26521,1,137,0
26522,0,105,0
26523,0,173,1
26524,1,54,1
26525,1,18,1
26526,1,163,0
26527,0,160,0
26528,0,93,0
26529,1,136,1
26530,0,111,1
26531,1,167,0
26532,0,101,0
26533,1,67,1
26534,1,19,0
26535,1,66,0
26536,1,109,1
26537,0,5,0
26538,0,94,0
26539,0,10,1
26540,1,117,0
26541,0,55,1
26542,1,96,0
26543,1,113,0
26544,0,123,1
26545,0,24,1
26546,0,82,0
26547,0,133,0
26548,0,77,0
26549,1,171,1
26550,0,74,1
26551,1,106,1
26552,1,79,1
26553,0,105,0
26554,0,30,1
26555,1,121,0
26556,1,29,1
26557,1,180,1
26558,0,31,1
26559,1,116,0
26560,1,38,0
26561,0,141,1
26562,0,112,1
26563,0,57,1
26564,1,50,0
26565,1,153,1
26566,0,5,1
26567,0,70,0
26568,1,62,0
26569,1,150,1
26570,0,76,0
26571,1,179,1
26572,0,111,0
26573,0,18,0
26574,0,155,0
26575,0,116,0
26576,1,62,0
26577,0,156,1
26578,1,34,0
26579,1,133,1
26580,0,166,0
26581,1,3,0
26582,1,97,0
26583,0,74,1
26584,0,79,0
26585,0,84,1
26586,0,28,1
26587,0,172,1
26588,0,87,0
26589,1,68,1
26590,1,118,1
26591,0,19,1
26592,0,22,1
26593,0,48,0
26594,0,31,0
26595,0,170,0
26596,0,148,0
26597,0,141,0
26598,1,37,0
26599,1,167,1
26600,0,119,0
26601,0,49,0
26602,0,77,0
26603,0,123,0
26604,1,33,1
26605,1,41,0
26606,1,172,0
26607,1,8,1
26608,1,52,1
26609,1,119,0
26610,0,119,1
26611,1,118,1
26612,1,145,1
26613,1,116,1
26614,0,39,1
26615,0,81,0
26616,1,37,0
26617,0,150,0
26618,0,47,0
26619,0,166,0
26620,0,23,1
26621,1,12,0
26622,1,37,1
26623,1,56,0
26624,0,14,0
26625,1,41,0
26626,0,19,0
26627,0,51,1
26628,1,15,0
26629,1,88,1
26630,0,7,1
26631,1,116,0
26632,0,143,0
26633,1,10,1
26634,1,23,1
26635,0,137,1
26636,0,116,1
26637,0,58,0
26638,0,29,1
26639,0,175,0
26640,1,157,0
26641,0,43,0
26642,0,154,0
26643,0,59,0
26644,0,85,1
26645,0,52,1
26646,1,98,0
26647,1,135,1
26648,1,38,1
26649,0,66,0
26650,0,170,1
26651,0,77,1
26652,1,24,0
26653,0,59,0
26654,0,19,0
26655,1,39,0
26656,1,44,1
26657,0,161,1
26658,1,108,0
26659,0,150,0
26660,0,58,1
26661,1,175,0
26662,1,166,0
26663,0,130,0
26664,0,25,0
26665,1,99,1
26666,0,175,0
26667,1,111,1
26668,0,74,0
26669,1,36,0
26670,0,113,1
26671,1,107,1
26672,0,143,1
26673,1,59,0
26674,1,51,1
26675,0,99,1
26676,1,126,0
26677,1,115,0
26678,0,64,0
26679,1,172,0
26680,1,94,1
26681,0,83,0
26682,1,4,0
26683,0,169,0
26684,1,112,1
26685,1,61,1
26686,1,4,1
26687,0,128,0
26688,0,107,0
26689,0,83,0
26690,0,146,0
26691,0,108,1
26692,0,42,1
26693,1,116,1
26694,0,143,1
26695,0,149,1
26696,0,85,0
26697,1,142,0
26698,0,74,1
26699,1,36,0
26700,0,74,1
26701,1,88,0
26702,0,13,1
26703,1,179,0
26704,0,1,0
26705,1,64,0
26706,0,138,0
26707,0,161,1
26708,1,68,1
26709,1,37,1
26710,0,171,1
26711,0,148,1
26712,0,91,0
26713,0,100,1
26714,0,136,1
26715,1,154,0
26716,1,16,0
26717,1,163,0
26718,0,12,1
26719,0,9,1
26720,1,173,1
26721,0,20,1
26722,0,61,1
26723,0,129,1
26724,1,102,1
26725,0,10,0
26726,0,99,0
26727,1,162,1
26728,1,27,1
26729,1,119,1
26730,0,164,1
26731,0,124,0
26732,1,143,1
26733,0,167,0
26734,1,68,0
26735,0,88,1
26736,0,157,0
26737,1,81,1
26738,0,118,0
26739,0,117,1
26740,1,29,0
26741,0,179,0
26742,1,84,0
26743,1,95,0
26744,0,100,0
26745,0,80,1
26746,1,75,0
26747,0,126,1
26748,0,86,0
26749,0,133,1
26750,0,37,0
26751,1,64,1
26752,0,18,0
26753,1,84,0
26754,0,165,1
26755,0,51,1
26756,1,38,1
26757,1,115,0
26758,1,8,1
26759,0,85,1
26760,1,66,0
26761,0,87,1
26762,0,10,1
26763,1,15,1
26764,1,123,0
26765,0,93,0
26766,1,73,1
26767,1,139,1
26768,0,54,0
26769,0,58,1
26770,0,95,0
26771,1,81,1
26772,1,141,0
26773,0,87,0
26774,0,40,0
26775,1,129,0
26776,1,62,1
26777,0,61,0
26778,0,167,1
26779,1,116,1
26780,1,51,0
26781,0,90,1
26782,1,77,1
26783,0,96,0
26784,1,116,0
26785,1,36,1
26786,1,75,0
26787,1,4,1
26788,1,114,1
26789,0,130,0
26790,1,60,1
26791,0,54,1
26792,0,99,1
26793,1,132,1
26794,1,169,0
26795,1,22,0
26796,1,130,1
26797,1,110,0
26798,1,153,0
26799,0,29,0
26800,0,171,1
26801,0,121,1
26802,0,29,0
26803,0,128,0
26804,1,25,1
26805,1,172,0
26806,0,14,1
26807,1,20,1
26808,1,116,1
26809,1,15,1
26810,0,40,0
26811,0,108,0
26812,0,79,0
26813,1,29,1
26814,1,39,0
26815,1,64,0
26816,1,26,0
26817,1,41,0
26818,1,61,0
26819,1,141,1
26820,0,97,0
26821,0,55,0
26822,0,43,1
26823,1,126,1
26824,1,175,1
26825,1,48,1
26826,1,101,1
26827,0,90,0
26828,0,159,1
26829,0,125,0
26830,1,70,0
26831,1,161,0
26832,0,168,0
26833,1,105,0
26834,0,135,1
26835,1,86,0
26836,1,57,0
26837,1,16,1
26838,1,55,1
26839,1,95,0
26840,0,9,0
26841,0,180,0
26842,0,115,1
26843,1,23,0
26844,0,63,0
26845,0,180,0
26846,1,84,1
26847,0,118,0
26848,1,129,0
26849,0,175,0
26850,0,33,1
26851,0,150,1
26852,0,86,0
26853,0,27,0
26854,1,131,1
26855,0,120,1
26856,1,156,1
26857,0,86,0
26858,0,140,0
26859,0,69,0
26860,1,106,0
26861,0,16,1
26862,1,158,1
26863,1,65,1
26864,0,117,1
26865,0,59,1
26866,0,78,0
26867,1,75,0
26868,1,50,0
26869,0,36,1
26870,1,64,1
26871,1,130,1
26872,1,11,0
26873,1,90,0
26874,1,15,1
26875,1,165,0
26876,1,107,0
26877,1,40,1
26878,1,36,1
26879,0,93,0
26880,1,3,0
26881,1,89,0
26882,0,112,1
26883,1,104,0
26884,0,140,0
26885,1,60,0
26886,0,6,1
26887,0,65,0
26888,1,93,0
26889,0,109,1
26890,1,55,0
26891,1,180,1
26892,0,68,0
26893,0,103,0
26894,0,62,0
26895,0,32,0
26896,0,124,0
26897,1,53,1
26898,0,136,1
26899,0,25,1
26900,1,136,1
26901,1,165,0
26902,0,160,0
26903,1,158,0
26904,1,30,1
26905,1,124,0
26906,1,56,0
26907,1,41,0
26908,0,31,1
26909,0,179,0
26910,1,23,1
26911,0,54,0
26912,1,109,0
26913,1,76,0
26914,1,37,1
26915,0,88,1
26916,0,31,1
26917,0,164,1
26918,1,166,1
26919,0,32,0
26920,1,72,1
26921,1,92,1
26922,0,110,1
26923,0,123,0
26924,0,66,1
26925,1,42,0
26926,1,38,0
26927,0,136,1
26928,0,56,0
26929,0,45,1
26930,0,170,1
26931,0,167,1
26932,1,19,0
26933,1,148,0
26934,1,8,1
26935,0,121,1
26936,1,160,1
26937,1,10,1
26938,0,111,0
26939,0,86,0
26940,0,128,1
26941,0,2,1
26942,1,84,1
26943,0,21,1
26944,0,178,0
26945,1,132,0
26946,1,159,0
26947,0,131,0
26948,0,9,0
26949,0,113,1
26950,0,70,0
26951,1,57,1
26952,1,91,0
26953,0,143,1
26954,0,23,1
26955,1,120,1
26956,1,78,1
26957,0,18,1
26958,0,51,0
26959,0,116,0
26960,1,165,1
26961,0,64,0
26962,1,141,0
26963,1,84,1
26964,1,70,0
26965,1,43,1
26966,1,87,1
26967,0,37,1
26968,1,173,0
26969,0,160,1
26970,1,89,1
26971,1,91,0
26972,0,4,1
26973,1,93,1
26974,1,157,0
26975,0,125,1
26976,1,59,0
26977,1,149,0
26978,0,95,0
26979,1,159,1
26980,1,180,1
26981,1,109,1
26982,0,118,1
26983,1,8,1
26984,1,111,0
26985,1,3,1
26986,1,61,1
26987,1,99,0
26988,0,176,0
26989,1,8,0
26990,0,48,0
26991,0,64,0
26992,0,85,1
26993,0,151,1
26994,0,98,0
26995,0,88,1
26996,1,131,1
26997,0,44,0
26998,0,39,0
26999,1,179,1
27000,1,73,1
27001,0,178,0
27002,1,54,1
27003,1,164,0
27004,0,117,1
27005,0,10,0
27006,0,156,1
27007,1,139,1
27008,0,155,1
27009,1,82,1
27010,1,142,1
27011,0,65,1
27012,1,154,0
27013,0,124,1
27014,0,100,1
27015,0,21,1
27016,1,164,1
27017,0,150,1
27018,1,166,0
27019,1,7,1
27020,1,71,0
27021,1,114,1
27022,0,54,1
27023,1,101,1
27024,1,154,0
27025,0,20,1
27026,1,37,1
27027,0,51,1
27028,0,122,0
27029,0,66,1
27030,1,177,0
27031,1,95,1
27032,1,47,0
27033,0,131,1
27034,1,173,1
27035,0,118,1
27036,0,101,0
27037,1,21,1
27038,0,104,0
27039,0,76,1
27040,1,56,0
27041,1,166,0
27042,0,59,1
27043,0,84,1
27044,1,34,1
27045,1,17,1
27046,0,163,1
27047,0,78,0
27048,0,4,0
27049,0,127,0
27050,1,89,0
27051,1,103,0
27052,0,176,0
27053,0,88,1
27054,1,105,0
27055,0,9,1
27056,0,120,0
27057,1,81,1
27058,1,166,1
27059,0,2,0
27060,1,109,1
27061,1,59,0
27062,1,28,0
27063,0,65,1
27064,1,179,0
27065,1,76,1
27066,0,175,1
27067,0,96,1
27068,1,52,1
27069,1,49,0
27070,0,10,0
27071,1,70,0
27072,1,80,1
27073,0,77,1
27074,0,9,1
27075,1,156,1
27076,0,173,1
27077,0,63,0
27078,0,170,0
27079,1,178,0
27080,1,67,1
27081,1,113,1
27082,1,116,0
27083,0,149,1
27084,1,31,1
27085,0,37,1
27086,0,132,0
27087,1,128,1
27088,0,149,1
27089,0,87,0
27090,0,85,1
27091,1,143,0
27092,1,107,1
27093,0,130,0
27094,1,14,0
27095,0,5,0
27096,0,130,0
27097,1,46,1
27098,1,140,0
27099,1,32,0
27100,0,37,0
27101,1,78,1
27102,1,10,1
27103,1,173,1
27104,1,9,0
27105,0,76,1
27106,1,122,0
27107,1,35,1
27108,0,73,0
27109,0,135,1
27110,0,169,1
27111,0,90,0
27112,1,94,1
27113,0,40,0
27114,0,174,0
27115,0,143,1
27116,1,82,1
27117,0,104,0
27118,1,39,0
27119,0,101,0
27120,1,114,1
27121,1,167,1
27122,0,60,0
27123,0,118,0
27124,0,90,1
27125,1,95,0
27126,1,131,0
27127,1,13,0
27128,0,135,0
27129,1,62,0
27130,0,18,0
27131,0,78,1
27132,0,57,1
27133,1,143,1
27134,0,128,1
27135,0,144,0
27136,0,135,1
27137,1,3,0
27138,0,120,0
27139,0,134,1
27140,1,122,0
27141,1,89,1
27142,0,150,1
27143,0,75,0
27144,1,101,0
27145,0,175,1
27146,1,178,0
27147,0,70,1
27148,0,68,1
27149,0,156,0
27150,1,169,1
27151,1,112,0
27152,1,164,1
27153,1,159,1
27154,1,135,0
27155,0,97,0
27156,0,69,0
27157,0,109,0
27158,0,55,0
27159,0,128,1
27160,0,99,1
27161,1,75,1
27162,0,82,0
27163,1,159,1
27164,1,120,0
27165,1,151,0
27166,1,62,1
27167,1,180,1
27168,1,36,1
27169,1,60,1
27170,1,78,1
27171,0,39,1
27172,1,23,1
27173,0,97,0
27174,0,85,0
27175,0,19,0
27176,0,146,0
27177,0,54,0
27178,1,112,0
27179,0,15,1
27180,0,60,1
27181,0,52,0
27182,1,88,1
27183,0,153,1
27184,1,3,1
27185,1,33,0
27186,0,20,1
27187,1,4,0
27188,0,51,1
27189,1,88,1
27190,1,27,0
27191,0,17,1
27192,1,3,1
27193,1,107,1
27194,0,180,0
27195,0,175,0
27196,1,159,0
27197,1,119,0
27198,0,22,1
27199,0,166,0
27200,0,155,1
27201,0,52,1
27202,1,64,0
27203,0,160,1
27204,1,125,0
27205,1,156,0
27206,1,1,0
27207,0,124,0
27208,1,107,1
27209,1,164,1
27210,0,57,1
27211,0,110,1
27212,1,16,1
27213,1,7,0
27214,1,102,1
27215,0,13,1
27216,0,29,0
27217,1,169,1
27218,1,174,1
27219,0,26,1
27220,0,151,1
27221,1,113,1
27222,0,6,1
27223,1,146,1
27224,1,21,0
27225,0,136,0
27226,0,16,1
27227,0,50,1
27228,0,174,0
27229,1,125,0
27230,1,8,1
27231,1,176,1
27232,0,96,1
27233,1,153,1
27234,1,180,0
27235,1,132,0
27236,0,106,0
27237,1,26,0
27238,1,8,1
27239,1,115,0
27240,1,100,0
27241,0,57,1
27242,1,29,1
27243,0,121,0
27244,0,31,1
27245,1,20,0
27246,1,167,0
27247,1,108,0
27248,1,172,1
27249,0,155,0
27250,1,157,1
27251,0,46,1
27252,0,115,0
27253,1,156,1
27254,1,12,0
27255,0,48,1
27256,0,27,1
27257,1,123,0
27258,0,25,1
27259,1,16,0
27260,0,175,0
27261,1,149,1
27262,0,6,0
27263,1,32,0
27264,1,4,0
27265,1,48,1
27266,0,16,1
27267,0,78,1
27268,1,121,1
27269,1,147,0
27270,1,169,0
27271,0,119,0
27272,0,74,0
27273,1,165,1
27274,1,77,1
27275,0,92,1
27276,1,36,1
27277,1,161,1
27278,1,30,1
27279,1,47,1
27280,0,45,0
27281,0,145,1
27282,1,108,0
27283,0,150,1
27284,0,149,0
27285,0,138,1
27286,0,49,1
27287,1,42,1
27288,0,16,1
27289,1,179,1
27290,1,94,1
27291,1,49,0
27292,1,140,1
27293,0,147,1
27294,1,51,1
27295,0,15,1
27296,0,24,0
27297,1,164,1
27298,0,54,1
27299,0,62,1
27300,0,41,1
27301,1,136,0
27302,0,101,1
27303,1,75,1
27304,1,96,0
27305,0,4,1
27306,0,177,0
27307,1,137,0
27308,1,44,1
27309,0,139,1
27310,0,137,0
27311,0,58,0
27312,0,18,0
27313,1,85,0
27314,0,104,1
27315,1,83,1
27316,0,39,0
27317,0,74,0
27318,0,159,1
27319,0,143,1
27320,0,121,1
27321,1,117,0
27322,1,2,1
27323,0,29,1
27324,1,13,0
27325,1,87,1
27326,0,55,0
27327,1,152,0
27328,1,101,1
27329,1,165,1
27330,1,173,0
27331,1,98,0
27332,1,151,0
27333,0,14,1
27334,1,34,0
27335,0,33,0
27336,0,47,0
27337,0,112,1
27338,1,145,1
27339,0,110,1
27340,1,63,1
27341,0,24,0
27342,1,180,1
27343,1,75,1
27344,0,6,1
27345,0,79,1
27346,0,30,1
27347,0,43,0
27348,0,171,0
27349,0,132,1
27350,1,72,1
27351,1,124,0
27352,0,91,1
27353,1,55,1
27354,1,131,0
27355,0,100,0
27356,1,64,0
27357,1,53,0
27358,1,98,0
27359,0,135,0
27360,0,78,1
27361,0,5,0
27362,0,59,1
27363,1,58,1
27364,1,163,0
27365,0,92,0
27366,1,63,1
27367,0,90,1
27368,0,34,1
27369,0,150,0
27370,1,165,1
27371,0,18,0
27372,1,3,0
27373,0,89,0
27374,0,95,1
27375,1,87,1
27376,0,104,1
27377,1,95,1
27378,1,177,1
27379,0,143,1
27380,1,101,0
27381,0,77,1
27382,0,90,1
27383,1,121,1
27384,1,34,0
27385,0,149,0
27386,1,53,1
27387,0,115,0
27388,1,4,1
27389,0,170,1
27390,0,12,1
27391,1,135,0
27392,0,23,0
27393,1,23,0
27394,0,107,1
27395,1,157,0
27396,0,127,0
27397,0,22,0
27398,1,139,1
27399,0,149,1
27400,1,113,1
27401,0,174,1
27402,1,53,0
27403,1,138,0
27404,0,117,0
27405,1,150,0
27406,0,85,0
27407,0,75,0
27408,1,151,0
27409,0,119,0
27410,1,166,0
27411,0,155,1
27412,0,128,1
27413,0,7,1
27414,0,12,1
27415,1,117,0
27416,1,96,1
27417,0,123,0
27418,1,139,1
27419,0,153,0
27420,1,173,1
27421,1,29,1
27422,0,9,0
27423,0,24,1
27424,0,46,0
27425,1,67,1
27426,0,98,0
27427,1,71,0
27428,0,20,1
27429,1,121,0
27430,1,34,1
27431,0,122,1
27432,1,39,0
27433,0,30,1
27434,0,73,0
27435,0,32,0
27436,0,69,1
27437,1,37,0
27438,1,148,1
27439,1,114,1
27440,0,8,1
27441,0,18,0
27442,0,169,0
27443,0,169,1
27444,0,155,1
27445,1,136,0
27446,0,13,1
27447,1,145,0
27448,0,72,1
27449,1,30,1
27450,1,35,1
27451,0,12,1
27452,0,49,0
27453,1,52,1
27454,1,135,0
27455,1,56,0
27456,0,137,1
27457,0,78,0
27458,1,42,0
27459,1,80,0
27460,0,75,1
27461,1,164,0
27462,1,33,0
27463,0,29,1
27464,0,68,0
27465,0,115,0
27466,0,12,0
27467,1,4,1
27468,1,120,1
27469,1,84,1
27470,1,144,1
27471,1,133,1
27472,1,28,0
27473,0,44,0
27474,1,87,0
27475,0,119,1
27476,1,30,1
27477,0,73,1
27478,1,69,1
27479,1,26,1
27480,0,155,1
27481,1,97,1
27482,0,107,1
27483,1,57,1
27484,1,129,1
27485,1,142,0
27486,1,139,1
27487,1,66,1
27488,0,32,1
27489,0,126,0
27490,1,136,1
27491,0,50,0
27492,1,92,0
27493,1,67,1
27494,0,62,1
27495,0,129,1
27496,1,61,0
27497,0,15,1
27498,0,109,1
27499,1,51,0
27500,0,12,0
27501,0,84,0
27502,1,88,1
27503,1,113,1
27504,1,45,1
27505,0,135,1
27506,1,68,1
27507,0,139,0
27508,0,2,0
27509,1,60,0
27510,1,21,0
27511,1,72,1
27512,1,60,1
27513,0,173,0
27514,0,143,1
27515,1,175,0
27516,1,149,0
27517,0,129,0
27518,0,21,1
27519,0,64,0
27520,1,95,0
27521,0,151,0
27522,0,145,0
27523,1,61,1
27524,1,56,0
27525,0,38,1
27526,1,96,1
27527,1,147,1
27528,0,54,1
27529,0,45,0
27530,0,131,1
27531,1,59,0
27532,0,72,1
27533,1,15,1
27534,0,65,0
27535,0,111,0
27536,1,56,0
27537,0,15,1
27538,1,119,0
27539,1,136,1
27540,1,166,0
27541,0,34,0
27542,1,37,1
27543,1,167,0
27544,1,49,1
27545,0,83,0
27546,0,61,0
27547,1,52,0
27548,0,130,1
27549,1,72,1
27550,1,95,1
27551,0,122,1
27552,0,24,0
27553,0,44,1
27554,1,164,1
27555,1,23,0
27556,1,176,0
27557,0,36,0
27558,1,53,0
27559,1,55,0
27560,0,100,1
27561,0,78,0
27562,1,5,1
27563,0,136,1
27564,1,137,0
27565,0,169,1
27566,0,49,0
27567,1,69,0
27568,1,6,0
27569,1,124,1
27570,0,86,0
27571,1,4,0
27572,1,107,1
27573,1,6,0
27574,0,97,0
27575,1,128,1
27576,0,136,0
27577,1,100,0
27578,0,13,0
27579,1,176,0
27580,1,26,1
27581,1,26,0
27582,0,30,1
27583,0,102,0
27584,1,71,0
27585,0,13,0
27586,1,159,0
27587,1,27,1
27588,0,102,0
27589,0,114,0
27590,0,17,1
27591,0,57,0
27592,1,69,0
27593,0,57,1
27594,1,93,0
27595,0,8,0
27596,0,17,0
27597,1,30,1
27598,1,21,1
27599,0,127,0
27600,1,70,1
27601,0,4,0
27602,0,146,0
27603,1,26,1
27604,1,8,0
27605,1,129,1
27606,1,112,1
27607,0,155,1
27608,1,18,1
27609,1,26,0
27610,0,90,0
27611,1,48,0
27612,0,158,1
27613,0,152,0
27614,1,180,0
27615,0,14,1
27616,1,152,1
27617,0,64,1
27618,0,36,0
27619,1,55,1
27620,1,50,0
27621,1,95,1
27622,1,48,1
27623,0,174,0
27624,1,41,1
27625,1,124,0
27626,1,93,1
27627,0,163,0
27628,1,51,0
27629,1,153,1
27630,0,153,1
27631,0,175,1
27632,1,104,1
27633,1,87,1
27634,1,12,1
27635,1,137,0
27636,0,100,1
27637,0,28,0
27638,1,120,0
27639,0,51,0
27640,1,159,1
27641,1,70,0
27642,1,94,0
27643,1,47,1
27644,0,19,0
27645,0,174,1
27646,1,63,1
27647,1,146,0
27648,1,116,0
27649,1,124,1
27650,0,35,1
27651,0,52,1
27652,1,81,1
27653,1,14,1
27654,1,42,0
27655,0,125,1
27656,0,30,0
27657,1,141,0
27658,0,59,1
27659,0,121,0
27660,1,28,0
27661,0,93,1
27662,0,129,0
27663,0,86,1
27664,1,174,0
27665,1,114,0
27666,1,11,1
27667,1,51,0
27668,0,177,1
27669,1,133,0
27670,0,98,1
27671,0,132,0
27672,1,3,1
27673,0,104,0
27674,0,164,0
27675,0,113,0
27676,1,11,0
27677,1,131,1
27678,0,120,1
27679,0,63,1
27680,1,86,0
27681,1,18,0
27682,0,106,1
27683,1,94,0
27684,0,101,1
27685,1,51,0
27686,1,95,1
27687,0,132,1
27688,1,97,1
27689,0,84,1
27690,1,50,1
27691,0,128,1
27692,1,158,0
27693,1,130,1
27694,0,121,1
27695,1,159,1
27696,1,98,1
27697,1,79,1
27698,1,84,0
27699,0,20,0
27700,1,68,1
27701,1,145,0
27702,0,58,0
27703,0,9,0
27704,0,75,0
27705,0,138,1
27706,1,19,0
27707,0,153,1
27708,1,44,1
27709,1,64,0
27710,1,104,1
27711,1,148,0
27712,1,2,1
27713,0,69,0
27714,1,27,1
27715,1,174,0
27716,0,168,0
27717,0,175,0
27718,0,60,1
27719,1,138,0
27720,1,165,1
27721,1,114,1
27722,1,144,0
27723,1,142,1
27724,0,140,0
27725,0,147,1
27726,0,122,0
27727,1,101,1
27728,1,142,0
27729,0,143,1
27730,0,24,0
27731,1,147,0
27732,1,32,1
27733,0,2,0
27734,1,17,1
27735,0,21,0
27736,0,145,0
27737,0,118,1
27738,1,69,1
27739,0,116,0
27740,0,149,1
27741,0,32,0
27742,0,56,0
27743,0,97,1
27744,1,77,0
27745,0,2,0
27746,1,64,0
27747,1,114,0
27748,0,102,1
27749,1,124,1
27750,0,2,1
