DIRECCION,COSTO,SEGURO,NUMEROHABITACIONES,MENAJE
 10352  Indonesia Ave.,599672,D6654210-9A0E-4619-9A8F-6FAB0D5F2E9D,5,0
 78050 North Seychelles Ct.,356081,FCAC9299-FC6E-429D-A890-927AE3A8D1A9,3,1
 21094  Denmark Ave.,292221,B448AFDF-DC3A-445B-A55B-A5F93C602298,5,0
 25294 South Colombia Ave.,835785,85E977A4-14BB-4105-A46F-3ADBFDFA5021,2,0
 86012 North Knoxville Way,317581,7C6A84EE-81FC-43E3-A003-87B5C3C9B867,4,0
 42504 South Eufaula Blvd.,828408,8E0DFBE3-DDE3-4E83-8FF6-CCB50A5A8829,4,0
 47514 West Cameroon St.,531243,FAF98985-0997-4CE9-BB23-D17433D4F44B,5,1
 52410 West Erie Ave.,177703,D51500FA-AFAD-4743-B12D-5EDEC03DA18B,3,1
 6897 North French Polynesia St.,110181,C8CC0BC9-DFAF-48B3-A6F5-D25BC307ED66,4,0
 62282 East Bolivia St.,245416,3A0233B5-9B86-41DF-ABE6-AC4E0C3DA213,2,1
 54687 East Macedonia Ct.,663191,15FA4AFF-FB71-4C0D-B941-E36A8AF8D29A,5,1
 19898 North Goose Creek Ave.,482840,F253F609-9C23-4E2D-AE11-5673D684493B,5,0
 42176 North Botswana Ct.,594911,F65DC3FF-8E41-4508-AC92-D57AFA47F497,4,1
 80715 South Gary Ln.,387279,5264370D-8270-451D-B55A-BEAD3CA87A6D,3,0
 50537 North Nigeria Ct.,358234,17695DA1-45FB-419A-ABEF-D4A8CE61A3E8,5,0
 10292 East Macon Ct.,662511,E7C3A896-13E1-4E3D-A9C9-B4EEDA864020,1,0
 96481  Bulgaria Way,394325,60ED3757-EE15-4915-84DD-BDD2B54DE679,3,0
 54551 North Armenia Way,775564,E129DD65-C8D3-4E8B-9C62-8223BBE6D711,5,0
 411 East Antarctica Ct.,706679,EF68C43B-8994-42B7-BBF4-C127D40A134A,5,0
 78712  Bhutan Way,827124,A9EED81A-8586-46D8-AD69-6ACF6FF207E0,1,1
 88602 East Venezuela St.,339268,03702EE7-682C-42C8-9907-96B21ADC521D,5,1
 89813  Gallup Ct.,524216,8C563E59-9964-4D3D-A17A-25AC53C75345,5,1
 70722  Qatar Ct.,709345,D87E0DEF-97F2-40A7-A257-4FDF4A637E81,4,0
 29217  Sri Lanka St.,273149,BA90480F-A207-408A-9044-41ABF48DA44B,1,0
 66431 East Australia St.,694086,2BDB37AA-119A-472C-963D-AAE34381EB0C,5,0
 78896 South Norway Blvd.,668041,5CB30FA0-4136-470F-ACFD-AB012BE7AB09,4,1
 1462  Netherlands Way,257549,90A2A818-2F67-44D1-80CC-9ED872417A8A,4,1
 21138 North Bahamas Ln.,221184,B538A866-F77C-448E-AB3D-4463DB5D73DE,1,0
 65015 East Glendale Ln.,672903,249A38E4-199A-4324-9051-DCB6849FE288,3,0
 98755 South Australia Blvd.,324616,E82B7440-B5D2-4F49-B4A9-3C379BB7FEC4,4,1
 46864  Trinidad and Tobago Ave.,569074,A1742177-4EB7-48A6-9314-270D323B2C6E,4,1
 32377 East Papua New Guinea Blvd.,455303,DFDAAA05-E3CD-434B-8E35-BDF38685B75C,5,1
 38613 North Australia Blvd.,407389,D46C11FD-1ADD-42C0-A1D0-EF31A492F921,2,1
 47520 East Cerritos Blvd.,407283,BEC59A9F-8060-47C9-88F5-D862D757215C,3,0
 85950 East Fiji Ln.,825806,D4F1D87C-6D45-4CB3-AA85-9DF59A37555A,5,0
 10409 South Cape Verde Ln.,573201,058A9D68-C8A6-4FDE-AB86-B71ADEB76839,3,1
 29744 South Armenia Ave.,853877,C4A25932-5EB9-491C-8F1C-44B4F87ECA7A,4,0
 29344 South Qatar Ct.,315529,70023484-AF7E-45A7-8594-216B1B2BDD36,4,1
 58533  Milwaukee Way,609444,4095E925-CF31-4E4B-B2AA-8BA31E8F85D3,5,0
 27111  Bhutan Way,328691,4F7E52F1-C601-4E46-9414-A98ED96DF1B1,5,1
 65686  Colombia Ct.,837902,19601EC2-B06E-4AF6-B725-2B8321570482,1,0
 2448 West India Blvd.,398568,9C4C27B1-1119-4EC9-A50D-E712FB7F5EEB,3,1
 60671 West Tajikistan St.,416511,5C1CE57F-CF19-4A79-BAEA-36EF2C6B6C34,1,1
 81663 South Albania Ln.,413001,EB2E64B2-7683-4284-9DD4-B981E76331FB,4,0
 60251  Benin Way,619630,839F897B-8D7A-4FB5-9C0C-9A298012EE35,5,0
 34167 West Svalbard and Jan Mayen St.,741634,2F90AAC0-E6F8-4372-9F3B-EF28C5E85463,2,1
 63650  Bangladesh Blvd.,429250,20342A3E-4136-49DB-A2C2-EB4A1DFC94F6,4,1
 3654  Jordan Ln.,534534,332413F4-74D8-4507-B015-02C3F7E3A4C3,4,1
 67692  Burundi Ave.,501367,F344E8E1-16F6-4AD9-AABE-7FF3FC4FEC59,3,0
 36770 North Bhutan Way,437980,25AA4C89-FBB0-4933-BAB3-CCE4C107EE9B,3,1
 63734 East Nepal St.,729443,AB76D35B-7961-43CE-80BD-7266DC354CF4,4,0
 16528 North Croatia Ct.,204903,BECC7C0E-7630-4D8D-B2BD-158E3C2FF4FE,4,0
 92317 North Alameda Ave.,204207,3FB40796-4A1F-4C46-9158-C4B6B571CCA2,5,1
 1360  Athens St.,317917,3D577F62-B921-4C98-AED7-E0DDE028CCC7,5,0
 9401  Chelsea Way,746320,389F306A-AA99-4F35-9C88-E585ECFB6FE9,3,0
 7337 South Laurel Ln.,633132,0FBCD06B-1116-475C-B899-21BC8CBEADEE,2,0
 63958 East Arlington Ave.,188340,F5A4CE1E-4DC2-4759-9718-222B114F4B98,3,0
 74315 South Cameroon Ct.,513001,07A59250-7786-4F10-96EB-A6C679CB15ED,4,0
 74372 South Effingham St.,268203,56A6D20C-DD43-4595-B694-83D5C45C8901,4,1
 54769  Guinea St.,186238,E076E3AA-5D34-4584-A175-116656976C04,4,0
 3593 East Bhutan Ave.,760570,2E2C5F7F-5B99-464A-BB46-63B4063C1219,4,1
 99883 North Belarus St.,205741,2F77E1EA-181E-4EEF-8562-27B23C0B3AB9,1,1
 17147  Anguilla Way,599304,DF7867B3-228B-40B4-8363-22A3CF4D73E1,1,1
 36159 South Sudan St.,214589,9A3CFC78-312F-4B8A-ABDD-62A28174A1B0,4,1
 7678 South Bahrain Way,119215,EDEA5B5B-1330-48B8-969A-870D3C5D3C1A,5,1
 34703 West Faroe Islands St.,780858,6648E9A4-1C87-45DA-883B-DF83097E001E,5,1
 33785 East Diamond Bar Way,260651,0A839E82-5995-4C32-9365-FAC2C950C812,3,1
 2860 West Croatia Ln.,594804,8AF3E421-B7AD-4605-9DEF-7228208FB3F4,2,1
 95071 North Alpharetta Ct.,529308,B0A69444-A20D-40D7-99F7-6DD9F1E07BD3,5,0
 11921  Carson Way,678710,395F80B3-FADA-4659-B57A-F5C24897F21E,5,1
 35064 South Tajikistan Ave.,200742,5B0F0652-EFDD-4857-8F5C-22B5520ABE0C,5,0
 1285 West Moldova Way,135106,5D3EC4DF-3797-4AA5-AC72-2A22AEE53A01,3,0
 15005  Guadeloupe Way,206476,C3CF74C5-7A7F-454A-AC3E-C76FE5DA49E8,1,1
 40620 East Pendleton St.,108669,22DB0262-0FD5-44FD-8E14-FAB8DDCCEA76,1,0
 6190 South Murrieta Way,383422,EDD0918A-CA10-4DC7-A75B-241B831C4501,1,0
 47639 South Palestinian Territory, Occupied Way,215325,86EB4DB8-27CA-480E-B0F8-542FCEA3E343,5,1
 67227 South Batavia St.,192973,3B508875-27BB-4340-918B-D9B8E3A07CC7,3,1
 14032 North Chile Ln.,727939,CCD0A40E-F033-4F5A-B87E-5FBF24FCD403,3,1
 35186 East Edmond Ln.,209442,F72AD281-B646-455A-ADC7-E804C043390E,5,1
 48124 East Bahamas Ave.,698843,D9C68471-31AB-4299-BD63-5648E8B3D6F1,1,1
 63486 East Nanticoke Ave.,702692,CBC5E638-FC75-4533-9A8D-60FC417F8428,4,0
 1654 South British Indian Ocean Territory Ln.,717141,ED935DE6-722F-4FCF-8E9F-352BA3A9B24D,2,0
 91951  Cambodia Ave.,220477,CC8DEA4D-0B6F-4938-86BF-24BBCDAE6372,1,1
 35764 East Comoros Ct.,548095,FD5BE910-F12A-444B-ABA5-04CE28F72678,4,1
 85002 South Cape Coral Ct.,476481,B151FE43-9AF4-413E-A9DC-BD52795265F9,4,1
 74143  Rwanda Blvd.,193017,E2B0DDFC-3503-473D-A044-E950F3542055,5,1
 6639 West Senegal Way,579233,AEE5066B-C0E4-4288-A6AE-EDBA725AE306,5,1
 79930  Russian Federation St.,791035,21235092-6469-467F-B924-2BA545381089,1,0
 93568 North Antigua and Barbuda Ave.,847973,B2C91BAD-54EC-432E-80F3-7F1B652ABB71,3,1
 55400  Arcadia St.,378630,73DDB3CD-0897-4D26-A147-421EB613B061,2,1
 45402 North India Ct.,437228,EF47E4F9-A985-43D5-B8D0-0DEB46B94C2C,3,0
 80579  Andorra Blvd.,174049,DCB30136-663B-4E63-9F50-76ACED73FDE3,5,0
 8894 South Downey Way,379686,8AD090B6-AB38-450D-AD32-1FA65AE8D9D2,4,0
 2046 West Qatar Ln.,241893,2A02E75F-F3EA-458D-95F4-968703EA87D6,4,1
 66321  Bahamas Way,723862,6597C079-44B3-406A-AE95-015FAE16E6C2,4,1
 36836 North Central African Republic Ct.,423943,EF9DC207-7C8A-4E74-9428-5F77D01AFD48,2,0
 84785  Georgetown Ln.,378566,D7FECEDE-5C19-4C36-BC8B-C8A82293658D,5,0
 49211  Beloit Blvd.,810570,77CC4408-3D90-4A00-B278-C6EBB1CA2689,4,1
 86206  India Ave.,148157,8A1A8E25-4FA5-40D4-82D6-570B8C266070,4,1
 56348 North Dominica Ln.,855145,BC2780EB-1045-4C69-8228-38166F6A370C,5,0
 42582 South Austria Ct.,773380,82F0F836-9AEF-4464-A000-BDF359FFD4F5,2,1
 55003 East Bristol Ct.,527004,965AF295-B5E6-43FF-A720-47CF63A84C07,2,0
 37329 North Sri Lanka Ct.,99740,A0D3D53D-ED85-40CB-97EC-6928DFF4C065,2,1
 41583 North Bermuda Way,801267,5A927434-6373-419C-8EA8-8398C43E5B7F,3,1
 53161 East Minneapolis Blvd.,355950,4171803D-0CB3-4B67-84A2-BCD2EB465926,5,0
 2416 East Russian Federation Blvd.,353052,B6F080C3-73AF-4892-873A-0A45A3732DBF,3,1
 86554 North Hoover Ct.,873601,9B4AF3DB-45EE-4461-92D1-5E332A34D1F3,3,1
 1510 East Serbia and Montenegro St.,263775,C940EE79-41A2-4A57-8E4A-A764A56D77E2,3,1
 38455 North Cambodia Blvd.,512922,8D3BDA99-694F-439E-8F07-50E4C58797AA,5,0
 45999 East Downey Ln.,625155,3C71B78A-8EC5-451F-BCD1-D527DFAAC201,1,1
 10538 West Cedar Rapids St.,360571,F199631B-209F-4E85-9C90-4D2CB8BE68FA,2,0
 20871  Garden Grove St.,387530,1E19E85D-FD96-4A0D-B07E-79C2661C83E5,2,1
 92302 North Austria St.,427467,CB7577BE-8B99-44B0-9CA2-959B332AD945,3,1
 78033 East Luxembourg Ct.,234646,513C68E1-7717-4F78-AC13-676009AEE7DE,1,1
 64548 North Azerbaijan Way,765435,51711CD9-28EE-43C8-9EB0-7F8618F6C6F4,3,0
 87496 West Boulder Way,209562,F9B00293-15FF-4617-B368-66C3AF2ED3B6,3,1
 74261 South Morocco Blvd.,251985,F8C6B84C-0875-4189-B1C7-6A3961FEBFB8,3,1
 46778 East Bangladesh Way,231880,1D4720A9-E697-4A04-A4FB-B54FF7AE423B,2,0
 61628 West Pakistan Ln.,584727,F25B4AD3-AB79-49EC-9681-8ADA8D677EB4,4,0
 98105 West Hammond Ln.,815594,7A2B7C79-400D-44BA-BA0C-291C66B39EA3,5,1
 37761 South Sao Tome and Principe St.,376595,9FD54EE3-FFA6-4684-B75A-336A4A17308A,5,1
 4197  Cyprus Ct.,509693,B86BB0CE-96E1-498C-AF11-F983908C2C68,5,1
 49802  China Blvd.,787007,DEB52975-2259-41D3-9B88-1CA674F0B80B,2,0
 14188 East Irvine Blvd.,160279,E5191B11-E3C8-421A-93CB-A47B7B535097,3,0
 64974 West Cook Islands Ave.,562620,765026BB-2AAB-4BE6-A48B-740B0BED9589,3,1
 49305 West Gabon Ln.,527055,FE14138F-F013-42FD-B173-5C967B62D0CF,1,0
 67043 East Armenia St.,553399,626313AF-C63B-4A7C-AC5C-00D849CF8BC9,1,0
 48020 South Trinidad and Tobago Way,680510,4FE7CD2B-0D39-442F-B1AB-196283C40845,1,1
 84162 West San Marino Blvd.,629970,52F063CE-F1A5-4F37-9CA7-6BF43C67D7CD,1,0
 68254 South Goose Creek St.,365104,E04EA5BE-74F0-471B-AD84-5C351DF85362,4,1
 42955 West Greenland Ln.,738659,5EC42D28-1EAC-42EF-866A-87D7EA64CC1E,3,0
 48603  Homer Ave.,266752,EC721A7B-5BC7-4B7F-BFE8-E1845399E04E,4,1
 32624 South Seychelles Blvd.,763110,122A97BF-5775-4293-B8BB-5E2C5ED83CE6,1,0
 34496 East Jordan St.,263671,D9CA7139-E3D4-49E5-9EF8-5AF50658CB66,1,0
 10514 South Cerritos Ct.,635763,4C143D8E-0575-47B3-9775-D6B221A0C389,5,1
 53366  Burlington Blvd.,379816,7B73C1E4-F005-444E-9043-45AFBD94134E,1,1
 62697 North Cocos Keeling Islands Ave.,287628,C43A5F38-1F78-47C1-952F-74CB884ED05A,2,0
 13876 South Antarctica Ave.,331816,CF1DA33E-31A9-4EF0-8246-92FC7F4B90F1,2,1
 99045 North Areceibo Ct.,98463,84AF2790-2070-4636-A11D-D7CAB9698D25,1,0
 22902 East United States Minor Outlying Islands Way,303945,4BEA9493-E0B7-4136-B475-074DF27EE46B,1,0
 11779 West Ephraim Ct.,330805,34B0D354-2CA3-42B9-9B95-DA9F5FDC16F5,1,0
 85281  Laconia Blvd.,430982,525EF388-597E-4295-947A-BCF5CDD37BAD,3,1
 13488 North Cohoes Ct.,831781,B987DDDA-4C3E-496D-AB99-96C0D85F26E0,3,0
 76985  Meridian Way,491739,E1E350F3-B4C5-4154-9904-7CBABE98847D,5,1
 4319 West Burundi Ave.,818454,09210C85-0760-4CA5-8009-C6D6355F5193,4,1
 60230 West Greenland St.,513337,821B65E3-4FA0-4346-93E5-4058BC4FB0D9,1,1
 46331 West Afghanistan Way,129103,57266467-021A-497B-8E63-D4A9D0E1BA06,4,0
 16021 North Bosnia and Herzegovina Way,273161,EBAE2C70-D4C5-4EEA-81F1-270843A0B7D4,1,1
 31606 East Burundi Blvd.,282624,2F288DF5-E7D9-4DF8-B88C-8C66CB37BE78,2,0
 70029 West Comoros Ln.,284376,6A8D6EBC-E634-4547-ACFE-6A3347BA43B1,2,0
 17542  Marquette Ave.,400285,BEC13CB1-5299-46B4-92DD-F42DDE9405FC,5,1
 86886 South Dunkirk Ln.,383688,11AAAE7B-A8F4-40AF-AEF0-26727A521A44,1,0
 29935 North Taiwan, Province of China Ln.,154101,BA560822-B0AC-424F-BF7C-4D4C6A217EA7,1,0
 17002 North Ecuador Ct.,725427,CC1642D3-9CA5-41B7-85F0-E43993846E7A,4,1
 65139  Niger Way,279098,4E5CC3AC-6689-4E07-8375-226447496835,1,0
 33047 East Jordan Ct.,698371,E937FB34-09BB-471A-98EA-BA5783F7EB70,5,0
 64500  Burkina Faso St.,359551,79C303D7-EA2F-45FD-8CF2-315C9E646715,2,0
 88826 West Tanzania, United Republic of Blvd.,205744,A0CCFB22-0396-4977-BE8B-1777D45FD188,2,0
 93823 East Belarus Ct.,731132,FB8B3956-5BE5-4143-9682-BE09CB599F7D,1,1
 66223 North British Indian Ocean Territory Ave.,171737,1FD932BB-18C4-4E31-BF2F-A75D9B5BAC33,1,1
 87505 South Switzerland Ln.,193012,C48E31EE-50B8-4B66-AF43-A957EE8CC57B,2,0
 12498 West Oman Blvd.,661691,9FBEC997-66FE-4A98-AC1A-57B1AE38459E,1,1
 21428 South Jenks Blvd.,869773,9DA6E7EE-8809-48B1-B015-AFBD281D0FEC,3,1
 52676 North Brazil Ln.,500830,99DD89E4-A085-4631-99AA-DDF59667DF0E,1,0
 62625 North Canada Blvd.,183697,A50C145D-F845-40E1-B885-4E7301107248,5,1
 62261 West Columbus St.,852916,9C0440F7-818F-4451-A591-F0E6D9A3207B,4,1
 40411 West Evansville Way,773667,8806E5BF-F4B8-4C12-8063-4D73E0A6A828,5,0
 51606 North Bouvet Island St.,354693,828D27EC-F710-4F43-9440-79E421B7FA07,2,1
 56894 North Saint Lucia Ave.,761255,0683A6B8-A370-4858-A1F5-874D61BE7071,3,0
 46525 South Spain St.,737383,3CF2DA86-02BE-43C7-B938-8A04EFF8FEC5,4,0
 87658 East Falkland Islands Malvinas Way,119454,B7EF877F-9A19-410D-AFA5-57399EF18401,2,1
 35324 North Qatar Blvd.,188767,1C3A984B-79E4-4258-A980-744EFCB2EB93,4,1
 98139 West Libyan Arab Jamahiriya Way,688084,90734D8B-07A1-4A3F-8233-1F40DDD69878,1,1
 22766  Cape Verde Blvd.,396170,9E78D86F-D0C2-4D20-81D6-B1CD6379B1D0,2,0
 94974 North Algeria Ln.,312717,738634F5-727F-4400-82CE-BDEAB58AF72C,5,1
 67955 North Albania Blvd.,822339,7E0E6FFA-114D-4F54-8368-9FFF0B4133F3,2,1
 71634 East Binghamton St.,430518,78140A68-8980-4315-81B7-F7CA00A3241D,3,0
 33103 South Afghanistan Ave.,280446,74180CEA-A2A0-47D4-8461-E38F902F31A3,5,0
 1951 North Cayman Islands Ln.,127542,1F8E907C-F3C1-4BC5-843C-7DDBE4F9C141,3,1
 6959 North Dominican Republic Ln.,723705,82BABC76-4D9F-42CA-AECB-290522940D9B,2,0
 80373 West Aruba Blvd.,837713,253E953E-0F5A-4811-B161-3509A26F5EBE,1,0
 59634 West Israel Ln.,886922,0355BF6C-02A7-4E39-B0F8-432FEFF8E409,4,1
 62910 East Blythe Ct.,729366,F0134278-30D1-44A9-A9FC-34760C284A0C,2,0
 42495 South Trinidad and Tobago Ln.,228149,D8A535C0-98EC-4B83-9505-8140C0FCE36C,3,0
 56333 North Edina Ct.,581618,77ED2F3B-FD84-4963-92F1-470F0C5FD208,1,0
 87382 South Dover Ct.,213311,7F49CE9C-1845-4E67-BC87-3719D272CB4C,1,0
 85381 South Ireland Way,787963,2BF7A31F-267B-4162-A197-B99941FF0724,1,0
 49886 North Costa Rica Way,591562,8EB00965-AA34-4970-944C-D4B8C0677C62,4,1
 71432  Mauritania Ave.,212005,0B206903-C78B-45EB-BBF7-12685918582C,3,1
 17653  Tokelau Ct.,548745,304E9D25-1A09-41DB-A2F3-595416905754,4,0
 92871 West Burundi St.,241543,70BD2AE8-BDE9-4D85-96D0-BB25B4EBD0AA,3,0
 83392 South Heard Island and Mcdonald Islands St.,742176,78DC3EC8-2432-4609-ADAA-3DD1CCABBC54,5,1
 93449 South Australia St.,678222,FDAEC92A-7FDE-4D60-B46F-C0DED7041E09,2,1
 43675 East Macedonia Way,533153,D8D7050C-B92B-4F1C-BAA3-1C2B67F8CF61,4,0
 9135 West Denmark Way,125864,DF356888-0091-4C23-A0F5-31751B4A446F,1,0
 51050  Benin Ave.,657370,6AC150A8-1C05-454D-B050-0B01B695E143,1,1
 27547 South Modesto St.,314715,45D70381-AECB-4630-BBB1-249FA96551B5,4,1
 2457 North Galesburg Ave.,594065,B7E701CA-94A8-4EA5-84A6-C290F2D167D2,4,1
 11434 South Grafton Ln.,220781,580DF8D5-7210-4875-B2A0-B7980D036278,1,0
 58178 West United Arab Emirates Way,761937,7343D8DB-A7CA-464C-B571-DA8B2713B4B4,1,0
 82017 East Farmington Blvd.,670555,6AC71C15-E60C-4A4D-8AB8-B3DC3E9AABD9,2,1
 81917  Bolivia Ct.,765843,A86CD3E1-5AB5-4866-86E5-99068D012A9B,4,1
 64816  Israel Ave.,890440,CCFFED5C-0901-4FCB-8918-AA8155D7C708,5,0
 33105 East Brunei Darussalam Way,872830,93274C86-F527-4A35-821C-B8602FCDE4B3,4,0
 18219 West South Africa Ln.,333026,5CC6C280-4CEA-4A07-90DB-F704B9E32D02,3,1
 85846 East McKeesport Way,738763,62E8604C-8275-48A0-B15B-CC1BC8688114,1,1
 17406 South Belize St.,600819,239A8BC3-C636-4902-83C6-0C1CB9D0D0E0,3,0
 68854 West Austria St.,511302,90A97B14-42EE-4275-AE32-383D260396A7,4,1
 52440 North Columbus Blvd.,280851,39804BE2-BA7B-4F4A-92A6-836AF141FFF9,5,1
 33712 West Thailand Ct.,197821,A6F2BCF9-7E3F-44A5-BE8D-1E093D2ADF7F,2,0
 68567 North Macedonia Way,544172,4C99FCCD-A784-4A92-800A-CC587149AD7B,3,1
 11746 South Brunei Darussalam Ct.,619275,A85601A8-6510-4CCD-A1BC-3F2158BE1BB0,1,0
 48713 East Cambodia Way,106825,B764E399-AA8B-4247-83C7-8778E7D8E4D7,4,1
 30852  Bangladesh Blvd.,667744,FA3C8134-752C-4E4D-A595-E72A2F4172BD,5,1
 15180 South Eritrea Ln.,770067,47BC5AED-C676-420C-BCD4-40FACF76759F,4,1
 39139 North Bakersfield Ln.,239825,040B58D2-0DE0-4922-98C8-0B5B9E0E6079,1,0
 21180 South Highland Park Ct.,367163,1AB10562-6B86-470B-A3C8-E092B43F6742,4,1
 4773 West Christmas Island St.,259240,DDDF592B-9788-4F94-9DC8-14FF48FF8497,3,0
 74064 North Belize Ct.,404518,31F52ED0-F217-4E57-A83E-992E6049C54F,4,1
 33217 West Ghana Ct.,560486,4D3D0CF2-2C46-409B-903F-B9F18FD616C5,3,0
 55634  Phoenix Ct.,762676,C96E6CAF-D239-4258-95C9-F8011E5529FC,4,0
 16756 East Centennial Ct.,648445,A4822B53-F648-4403-8690-0029B854F91C,3,1
 34451  Cameroon Ct.,177843,A0522E6F-BB2E-400C-BF01-BA64CABDE7CB,3,1
 88225 West Greece Ave.,348705,2E69C107-2046-4BBB-8BFD-A3C27B6FC126,3,1
 24068 South Saudi Arabia Blvd.,693299,4CD0EA1B-1516-44C0-82EE-7A9C9B0523B3,5,0
 92300 West Littleton Ct.,896552,59A497A8-8F63-485E-BB35-931B8DDB97CD,1,0
 73112 South Angola Ln.,225269,4D209DE9-2483-405F-AEFE-F7EDC5FF4A04,1,0
 98557 North Decatur St.,888344,C6A35ED3-C7D1-4570-B149-3C2364503391,3,0
 91741  Palau Ct.,814003,55CE6E0C-B685-45E8-AEBF-2058C525F8D5,2,1
 24447 East Christmas Island Way,634174,F26A6862-16DD-4A23-BDEE-F3E3A45E707B,5,0
 20646 South Egypt Ct.,236212,1CF59FA5-D3AF-46CD-A037-8AB98C9A6515,1,1
 18468 East Congo St.,545945,5B83AD9D-61AA-473C-88F2-99EDFFB805B9,2,0
 30286 West Nanticoke Way,464487,CD6A00C9-CCAA-49AB-99F5-5CE1579130E4,1,1
 42243 North Bahamas Ct.,463698,327DCF13-9237-411E-9C94-ACB671A81BEB,1,1
 67501 North Peru St.,651694,5727B15C-7D95-4F0F-AA30-98996CADB871,3,0
 12174 North Equatorial Guinea St.,636298,697FF1AD-C991-48E1-BF70-BC701EC9D5EE,2,0
 15933  Sri Lanka Way,678989,643179DD-267F-441B-9C42-CB0F511D5F07,1,0
 90054  Bulgaria Ct.,490113,9340C104-13BE-447C-8FB7-74438F3CC88C,2,0
 14357  Del Rio St.,389560,25B108AA-2181-4AC1-8277-BB6785061419,4,1
 51245 East Afghanistan Ave.,525668,513A0C4E-42EA-4392-8348-244FBDD9F3FB,4,0
 48085  Aruba Ct.,447275,42ECEFDF-9C71-4442-94FA-37F2E5175F19,5,1
 84881  Zimbabwe Blvd.,148363,4C4DDC2F-4FFE-4CD2-BE9C-1FB6308F8167,2,1
 41900 East Djibouti Ave.,344876,8A68000D-C110-4A5B-8790-DE54E5AE8164,1,1
 53983 North Philippines Ave.,600654,D085EBB2-9D72-416C-910D-61319FE855A6,1,0
 30491  Saint Vincent and The Grenadines Ct.,803664,C5948C52-3DC7-49CB-9313-5124BC5B9F11,5,1
 33977 East Gary Way,453268,4D5B7A0E-4283-490F-8499-5103036A1FBE,4,0
 85363 North Cocos Keeling Islands Ave.,513495,4CDDF1DB-F1C4-4CF7-A696-BED6646C2636,1,0
 75051 East Ireland St.,618165,248400BB-AF7A-41F2-A2E3-CE4D8F9C36F1,3,0
 78256 East Gloucester Ave.,337512,CB3559FF-2394-4689-9B60-8DDFF213A7E7,1,0
 23689 East Fajardo Blvd.,276770,1A981454-C774-49B9-8EE8-E3BFC9CA4152,1,0
 74685 South Andorra Way,736031,180C30F0-F7D6-4090-B8D9-A4200D3FAAA7,3,1
 59842 North Chad St.,145888,41ACF7B3-EA8D-45DE-844A-4F714599D879,1,0
 96573 East Fond du Lac Way,352466,8531F741-66C9-4CBE-856D-A7AB5D2A5B08,2,0
 78082 North Florence Ct.,717696,2BDC16BE-6EAE-4EFC-846B-28F34823F3B9,3,1
 91124 East Grand Forks Way,827964,735323C7-9E47-43EE-B58D-46607D4D4055,5,0
 68569  American Samoa Ln.,605393,84BD8558-6F59-4375-82EF-7BD6790F5801,3,1
 14238  Azusa Ct.,160016,4B3BED25-018C-4FE5-95BF-C6C0DCD72C59,5,0
 67194 West Luxembourg St.,177148,17BA6066-ABD4-4B45-B4F1-BAC1DDF8C336,3,0
 94210 South Dominica Ave.,294301,815D6E91-CAF5-4C5B-ABF7-EAADBAC99F71,3,1
 16486  Malta Way,744908,192F716E-CBFE-42F9-B180-C1272B339DAB,5,1
 15731 East Samoa Ct.,833668,3A3D88D4-9E2B-4FBC-A416-292BB3A43D53,2,0
 16304  Mauritius Ln.,436901,5A4A05CE-648E-4950-B4A8-DAB8128A4009,1,1
 46628 West Bosnia and Herzegovina Way,525579,D27D9192-7C9E-4202-82B1-48040D17240A,2,1
 64544 North Farmington Ct.,350473,D1A0E387-1CC4-42D5-BA0C-DB49B51B9370,4,0
 70632 East Norton Blvd.,365760,D5075CCD-39D4-471B-A95C-48B00E6A2B26,5,1
 63102 West Equatorial Guinea Blvd.,419970,CDDEEE17-017D-4653-8F94-0E422C23F8BC,5,1
 75560 South Greenland Blvd.,168551,B5A77AAF-6DE9-42B1-A433-3F7D7EF2A6E9,5,1
 83050 North Palestinian Territory, Occupied Ln.,754024,5948C74C-6A7F-4DBF-B4D9-15534D0E60A0,1,0
 28386 South Christiansted Ln.,634196,7A9C3471-C18A-4310-BBAA-5E555E1001DE,5,1
 72128 East Belgium Blvd.,776039,C95BC97B-4870-4A62-8E10-A9C799B55E40,1,1
 14281 North Bahrain Way,270531,BD2EE825-0874-4BA3-8A81-DCCA7BA607CB,5,0
 31602 North Panama Ct.,266275,46131BFC-E97D-4D6F-A651-E39E63F0C2CB,4,0
 64210 South Honolulu Ct.,701090,22A3EAD5-BFF5-483D-968A-233CED99A66D,3,0
 20982 North Malawi Ave.,195090,AF5D8AB9-6950-441B-A84D-5B4728922A2C,4,0
 35947 South Areceibo Ave.,663475,80DF446A-B590-4ACF-BB31-F9E3A032E0AB,4,1
 53440 West Japan Way,772593,D11622CE-E070-461E-8EBE-B17F8F5CD9F3,2,0
 64363 East Austria Blvd.,490400,FDB655C9-6517-412D-890F-6788A231BE55,2,0
 91056  Guinea-bissau Ln.,693463,65BD91A8-F34D-4BE9-AA80-66D1FA0489C3,2,1
 1709 North Gainesville Way,191140,BFAB9937-45B4-44F0-8300-8FF0A9D99559,2,1
 36888 North Greece Ln.,553955,3183F755-C218-4BD3-A2F1-AF709D322483,4,0
 5093 South Estonia Ct.,777673,C9454625-1372-421E-9A5C-C688608D578F,4,0
 32290 North Bell Ave.,217787,1522D949-AB1C-4658-8974-AB7D0FF94F6E,4,1
