NUMERO, CONTRATO, PRECIONUMERO, ESAMOBLADO
 35012,35012,5485983,0
 35013,35013,6587165,0
 35014,35014,4901130,1
 35015,35015,1735871,1
 35016,35016,1162993,1
 35017,35017,871008,0
 35018,35018,2122463,0
 35019,35019,5442353,1
 35020,35020,6112985,1
 35021,35021,4712949,0
 35022,35022,5720284,1
 35023,35023,2488004,1
 35024,35024,6543994,1
 35025,35025,6075245,1
 35026,35026,1325152,1
 35027,35027,5133603,1
 35028,35028,1920826,1
 35029,35029,3344828,0
 35030,35030,2137827,1
 35031,35031,4069060,0
 35032,35032,5011839,0
 35033,35033,6050242,1
 35034,35034,6213687,1
 35035,35035,6793932,0
 35036,35036,115930,0
 35037,35037,4093588,0
 35038,35038,5586998,0
 35039,35039,5374544,0
 35040,35040,5875958,0
 35041,35041,6340088,1
 35042,35042,6785472,1
 35043,35043,3304576,0
 35044,35044,2818396,1
 35045,35045,4212942,1
 35046,35046,1315191,1
 35047,35047,3449656,1
 35048,35048,6162148,0
 35049,35049,6117865,0
 35050,35050,862485,1
 35051,35051,3041909,0
 35052,35052,547578,0
 35053,35053,2094750,0
 35054,35054,864499,0
 35055,35055,3333290,0
 35056,35056,5423685,1
 35057,35057,5100625,1
 35058,35058,5719419,1
 35059,35059,4444961,1
 35060,35060,652902,0
 35061,35061,841186,0
 35062,35062,1424428,0
 35063,35063,6011007,1
 35064,35064,3522419,0
 35065,35065,1205438,0
 35066,35066,1044031,1
 35067,35067,6495324,1
 35068,35068,4649089,1
 35069,35069,4848123,0
 35070,35070,6917985,1
 35071,35071,561619,0
 35072,35072,744051,1
 35073,35073,2945445,1
 35074,35074,392505,1
 35075,35075,6814442,0
 35076,35076,634134,0
 35077,35077,3537252,1
 35078,35078,3148634,0
 35079,35079,5217999,1
 35080,35080,6877051,1
 35081,35081,3883360,0
 35082,35082,2074857,1
 35083,35083,3313730,0
 35084,35084,5258337,1
 35085,35085,1170286,0
 35086,35086,6221302,0
 35087,35087,441219,1
 35088,35088,4094094,1
 35089,35089,5818502,0
 35090,35090,2114775,0
 35091,35091,4971460,0
 35092,35092,962143,0
 35093,35093,4461643,0
 35094,35094,3975125,1
 35095,35095,839959,0
 35096,35096,5440382,1
 35097,35097,2071605,0
 35098,35098,3423837,0
 35099,35099,457226,0
 35100,35100,3220017,0
 35101,35101,4717710,0
 35102,35102,97695,1
 35103,35103,5296228,0
 35104,35104,2537256,0
 35105,35105,670170,1
 35106,35106,789884,1
 35107,35107,6064638,0
 35108,35108,5321736,1
 35109,35109,100564,0
 35110,35110,2772370,0
 35111,35111,1335582,1
 35112,35112,2046466,1
 35113,35113,262976,1
 35114,35114,1204235,0
 35115,35115,4979217,1
 35116,35116,5974356,1
 35117,35117,348097,1
 35118,35118,5677097,1
 35119,35119,3287103,1
 35120,35120,1760082,1
 35121,35121,3585375,0
 35122,35122,5514652,1
 35123,35123,3984883,1
 35124,35124,6512756,1
 35125,35125,690770,0
 35126,35126,5587578,0
 35127,35127,6694717,1
 35128,35128,1687467,0
 35129,35129,5947949,1
 35130,35130,2273168,1
 35131,35131,2852635,1
 35132,35132,1126990,0
 35133,35133,741711,1
 35134,35134,6662106,1
 35135,35135,3078486,1
 35136,35136,2630486,1
 35137,35137,3302108,0
 35138,35138,5781643,0
 35139,35139,4421659,0
 35140,35140,1718861,0
 35141,35141,4770528,1
 35142,35142,6883876,0
 35143,35143,1357675,1
 35144,35144,6149556,1
 35145,35145,4433235,0
 35146,35146,1671108,0
 35147,35147,3663870,0
 35148,35148,2832848,0
 35149,35149,6145401,0
 35150,35150,571910,1
 35151,35151,1624055,0
 35152,35152,837866,1
 35153,35153,894398,0
 35154,35154,4061763,0
 35155,35155,5729188,0
 35156,35156,5135314,1
 35157,35157,209524,1
 35158,35158,1209818,1
 35159,35159,4061127,0
 35160,35160,3276835,0
 35161,35161,4534267,1
 35162,35162,5002702,0
 35163,35163,2429286,1
 35164,35164,5744314,1
 35165,35165,2072148,1
 35166,35166,4641702,1
 35167,35167,4325519,1
 35168,35168,3227808,1
 35169,35169,133745,1
 35170,35170,3997948,1
 35171,35171,1014450,1
 35172,35172,4183042,0
 35173,35173,933105,1
 35174,35174,6604295,0
 35175,35175,1198727,1
 35176,35176,900028,1
 35177,35177,2313135,0
 35178,35178,6872716,1
 35179,35179,4566358,1
 35180,35180,6201040,1
 35181,35181,3725283,1
 35182,35182,603423,0
 35183,35183,4381945,0
 35184,35184,4506634,0
 35185,35185,755473,1
 35186,35186,4573589,1
 35187,35187,6816583,1
 35188,35188,409492,1
 35189,35189,5157223,0
 35190,35190,4475893,1
 35191,35191,3146255,0
 35192,35192,5613520,1
 35193,35193,1681753,1
 35194,35194,754320,1
 35195,35195,1845996,0
 35196,35196,5700041,0
 35197,35197,6233149,0
 35198,35198,4575506,0
 35199,35199,5285678,1
 35200,35200,802291,1
 35201,35201,4102374,0
 35202,35202,5328253,1
 35203,35203,6415860,0
 35204,35204,92444,1
 35205,35205,594616,0
 35206,35206,5272010,1
 35207,35207,3756026,1
 35208,35208,2331172,0
 35209,35209,3105760,0
 35210,35210,4581945,1
 35211,35211,5071867,1
 35212,35212,3315358,0
 35213,35213,495786,1
 35214,35214,4342471,0
 35215,35215,6625803,0
 35216,35216,139329,0
 35217,35217,5016176,0
 35218,35218,5350390,0
 35219,35219,1211902,1
 35220,35220,1618651,1
 35221,35221,1966090,0
 35222,35222,4970835,0
 35223,35223,877934,0
 35224,35224,6524611,0
 35225,35225,607354,1
 35226,35226,855039,1
 35227,35227,5868642,0
 35228,35228,785796,1
 35229,35229,5749940,0
 35230,35230,6226781,1
 35231,35231,3336407,0
 35232,35232,4021084,0
 35233,35233,5129513,0
 35234,35234,2259151,0
 35235,35235,4482655,0
 35236,35236,5297195,0
 35237,35237,3805228,1
 35238,35238,2982511,1
 35239,35239,4666353,0
 35240,35240,6470150,0
 35241,35241,2343908,1
 35242,35242,4691752,0
 35243,35243,866390,0
 35244,35244,6302712,1
 35245,35245,161523,0
 35246,35246,4553458,1
 35247,35247,6409396,0
 35248,35248,2787342,1
 35249,35249,1489865,1
 35250,35250,838114,0
 35251,35251,3634433,1
 35252,35252,5775136,0
 35253,35253,5388898,0
 35254,35254,1075480,1
 35255,35255,1362660,1
 35256,35256,4126915,1
 35257,35257,5362354,0
 35258,35258,5808869,1
 35259,35259,6591836,1
 35260,35260,5393422,1
 35261,35261,2381609,0
 35262,35262,2163774,0
 35263,35263,2061359,0
 35264,35264,2627309,0
 35265,35265,6334727,0
 35266,35266,6155700,1
 35267,35267,1231046,1
 35268,35268,2032207,0
 35269,35269,2737048,1
 35270,35270,6477314,1
 35271,35271,5805086,0
 35272,35272,1402030,0
 35273,35273,4720724,1
 35274,35274,5232169,0
 35275,35275,966444,1
 35276,35276,6075390,1
 35277,35277,1656349,1
 35278,35278,237711,0
 35279,35279,1421350,0
 35280,35280,1041216,1
 35281,35281,5041329,1
 35282,35282,1633599,0
 35283,35283,1349403,0
 35284,35284,771208,0
 35285,35285,1688903,0
 35286,35286,1892325,0
 35287,35287,3838356,0
 35288,35288,5516669,0
 35289,35289,5657416,1
 35290,35290,6014831,0
 35291,35291,4015236,0
 35292,35292,4706503,1
 35293,35293,1419309,1
 35294,35294,284294,1
 35295,35295,4699582,0
 35296,35296,3326995,0
 35297,35297,4843195,0
 35298,35298,844792,1
 35299,35299,2945520,0
 35300,35300,3008453,1
 35301,35301,218590,1
 35302,35302,2803689,0
 35303,35303,3570172,0
 35304,35304,725377,0
 35305,35305,6134773,1
 35306,35306,835588,0
 35307,35307,1495215,0
 35308,35308,4338799,0
 35309,35309,6137990,0
 35310,35310,4610481,0
 35311,35311,1630618,0
 35312,35312,1936348,0
 35313,35313,346163,0
 35314,35314,202999,1
 35315,35315,3160166,0
 35316,35316,3955575,0
 35317,35317,2123418,0
 35318,35318,6356384,1
 35319,35319,6236753,0
 35320,35320,1004240,0
 35321,35321,2275728,0
 35322,35322,3303924,0
 35323,35323,3720024,1
 35324,35324,4434724,0
 35325,35325,3748526,0
 35326,35326,2067367,1
 35327,35327,962096,0
 35328,35328,555147,0
 35329,35329,1968269,1
 35330,35330,4177296,0
 35331,35331,2768138,1
 35332,35332,2782953,0
 35333,35333,5323931,1
 35334,35334,6928806,0
 35335,35335,2037922,0
 35336,35336,702264,0
 35337,35337,2066604,1
 35338,35338,6893303,1
 35339,35339,2114256,0
 35340,35340,5553658,1
 35341,35341,1425065,0
 35342,35342,820087,1
 35343,35343,4904141,0
 35344,35344,3010085,0
 35345,35345,3567216,0
 35346,35346,5509614,1
 35347,35347,4013374,0
 35348,35348,5853961,1
 35349,35349,1461121,1
 35350,35350,817997,0
 35351,35351,4964263,0
 35352,35352,1309410,0
 35353,35353,3677984,0
 35354,35354,2164990,0
 35355,35355,5731692,1
 35356,35356,3652825,0
 35357,35357,5234025,0
 35358,35358,3660937,1
 35359,35359,3027518,0
 35360,35360,3518838,1
 35361,35361,6003841,1
 35362,35362,451313,0
 35363,35363,1952826,1
 35364,35364,2602600,1
 35365,35365,3831770,0
 35366,35366,3776560,0
 35367,35367,4500590,1
 35368,35368,6028528,0
 35369,35369,2654297,0
 35370,35370,580541,0
 35371,35371,4472416,0
 35372,35372,2052944,1
 35373,35373,4118930,0
 35374,35374,5343765,0
 35375,35375,4867680,1
 35376,35376,1012477,0
 35377,35377,1192595,1
 35378,35378,742195,0
 35379,35379,1677451,1
 35380,35380,4898216,1
 35381,35381,6652297,1
 35382,35382,5828743,0
 35383,35383,4965033,1
 35384,35384,4162113,1
 35385,35385,2281396,1
 35386,35386,2794849,1
 35387,35387,1280562,1
 35388,35388,5664157,1
 35389,35389,2912146,0
 35390,35390,4784044,0
 35391,35391,6248979,1
 35392,35392,2545724,0
 35393,35393,6438867,1
 35394,35394,6196972,0
 35395,35395,4622673,0
 35396,35396,1555327,1
 35397,35397,756485,1
 35398,35398,6193211,1
 35399,35399,4651011,1
 35400,35400,819757,1
 35401,35401,3534765,0
 35402,35402,3726735,0
 35403,35403,2625678,0
 35404,35404,5610573,1
 35405,35405,4536068,1
 35406,35406,6292886,0
 35407,35407,2090634,0
 35408,35408,5480551,0
 35409,35409,880099,0
 35410,35410,6586569,1
 35411,35411,6490174,1
 35412,35412,3324912,0
 35413,35413,5948060,1
 35414,35414,2480435,1
 35415,35415,1299661,1
 35416,35416,388032,1
 35417,35417,1346739,0
 35418,35418,6072049,0
 35419,35419,3548295,0
 35420,35420,1476534,0
 35421,35421,6646117,1
 35422,35422,4477499,0
 35423,35423,6811616,1
 35424,35424,4728646,0
 35425,35425,6570420,0
 35426,35426,3797128,0
 35427,35427,559484,0
 35428,35428,3032410,1
 35429,35429,1103840,0
 35430,35430,4420934,1
 35431,35431,1918003,1
 35432,35432,3426596,1
 35433,35433,6104778,1
 35434,35434,786339,1
 35435,35435,232698,0
 35436,35436,4380947,0
 35437,35437,1185447,0
 35438,35438,6907945,1
 35439,35439,3292419,0
 35440,35440,1072606,0
 35441,35441,1942888,1
 35442,35442,268037,0
 35443,35443,386663,1
 35444,35444,4628804,0
 35445,35445,3713511,0
 35446,35446,1635112,1
 35447,35447,98830,1
 35448,35448,5669787,0
 35449,35449,558900,1
 35450,35450,2464750,0
 35451,35451,4401174,0
 35452,35452,3159858,1
 35453,35453,3298945,0
 35454,35454,1425336,0
 35455,35455,1993220,0
 35456,35456,5813147,0
 35457,35457,5976643,0
 35458,35458,3823216,1
 35459,35459,2199972,1
 35460,35460,428399,1
 35461,35461,3911880,1
 35462,35462,1402957,0
 35463,35463,2296148,1
 35464,35464,886983,1
 35465,35465,2993736,0
 35466,35466,1675625,1
 35467,35467,3664193,0
 35468,35468,4790982,1
 35469,35469,4297882,1
 35470,35470,844701,0
 35471,35471,2779416,1
 35472,35472,1278977,1
 35473,35473,108746,1
 35474,35474,1379283,1
 35475,35475,6096224,1
 35476,35476,4428838,0
 35477,35477,5417608,0
 35478,35478,6293333,0
 35479,35479,5891153,0
 35480,35480,908394,1
 35481,35481,3599396,0
 35482,35482,5563976,1
 35483,35483,6279532,1
 35484,35484,5033874,0
 35485,35485,4401968,0
 35486,35486,535305,0
 35487,35487,6823939,1
 35488,35488,3702702,0
 35489,35489,5124045,0
 35490,35490,130344,0
 35491,35491,5992028,0
 35492,35492,4456695,0
 35493,35493,6166394,0
 35494,35494,3621340,0
 35495,35495,457610,1
 35496,35496,4284813,1
 35497,35497,4111257,0
 35498,35498,2858054,0
 35499,35499,1042128,1
 35500,35500,6788856,0
 35501,35501,1207321,1
 35502,35502,1248499,1
 35503,35503,2592592,1
 35504,35504,4976960,1
 35505,35505,6768756,0
 35506,35506,3470920,0
 35507,35507,3310175,0
 35508,35508,385250,1
 35509,35509,2541006,0
 35510,35510,2081608,1
 35511,35511,3876898,0
 35512,35512,5167765,1
 35513,35513,5958464,0
 35514,35514,4325566,1
 35515,35515,6082027,0
 35516,35516,5980143,1
 35517,35517,2903763,1
 35518,35518,2949342,0
 35519,35519,1958002,1
 35520,35520,3030421,1
 35521,35521,4300671,1
 35522,35522,5661732,0
 35523,35523,1333342,1
 35524,35524,5982048,0
 35525,35525,3468354,0
 35526,35526,6627447,0
 35527,35527,6291505,1
 35528,35528,3189101,0
 35529,35529,4665548,0
 35530,35530,4500983,0
 35531,35531,151616,0
 35532,35532,4424304,0
 35533,35533,922560,0
 35534,35534,5831535,0
 35535,35535,6356052,1
 35536,35536,1081665,0
 35537,35537,4431203,0
 35538,35538,3305223,0
 35539,35539,2201576,0
 35540,35540,3529298,0
 35541,35541,3434602,1
 35542,35542,2900794,1
 35543,35543,4270846,0
 35544,35544,3154321,0
 35545,35545,482079,1
 35546,35546,5697788,0
 35547,35547,4462781,0
 35548,35548,5737758,0
 35549,35549,4640561,0
 35550,35550,3587930,1
 35551,35551,3533018,0
 35552,35552,6902808,0
 35553,35553,6557280,1
 35554,35554,4675473,1
 35555,35555,1475910,1
 35556,35556,5260059,1
 35557,35557,6114382,0
 35558,35558,408708,1
 35559,35559,4259601,0
 35560,35560,4897861,0
 35561,35561,894150,0
 35562,35562,4242386,1
 35563,35563,587580,0
 35564,35564,2273731,0
 35565,35565,1149545,1
 35566,35566,2927078,1
 35567,35567,2677801,0
 35568,35568,6774384,1
 35569,35569,4554903,0
 35570,35570,1129132,1
 35571,35571,3531331,0
 35572,35572,3375197,0
 35573,35573,1000258,0
 35574,35574,5630451,0
 35575,35575,4578004,1
 35576,35576,6987419,1
 35577,35577,3491660,1
 35578,35578,4766097,1
 35579,35579,4404801,1
 35580,35580,2665870,1
 35581,35581,915014,1
 35582,35582,1780536,1
 35583,35583,5522276,1
 35584,35584,4153207,0
 35585,35585,4466606,1
 35586,35586,4445214,0
 35587,35587,1203747,0
 35588,35588,5157604,1
 35589,35589,1675864,0
 35590,35590,3242606,1
 35591,35591,4781742,0
 35592,35592,1212947,1
 35593,35593,5638846,1
 35594,35594,2866504,0
 35595,35595,3649299,0
 35596,35596,3132173,1
 35597,35597,4781611,1
 35598,35598,417912,0
 35599,35599,768024,0
 35600,35600,5031094,1
 35601,35601,1310004,0
 35602,35602,1519943,0
 35603,35603,5837416,0
 35604,35604,4096467,1
 35605,35605,2615280,0
 35606,35606,6841650,1
 35607,35607,3792257,1
 35608,35608,4297959,1
 35609,35609,3333943,0
 35610,35610,4727599,1
 35611,35611,4851346,1
 35612,35612,1288470,1
 35613,35613,2518665,1
 35614,35614,5005556,1
 35615,35615,1721281,0
 35616,35616,2464233,0
 35617,35617,4805033,0
 35618,35618,3620168,0
 35619,35619,225785,1
 35620,35620,4386758,1
 35621,35621,561408,1
 35622,35622,6127192,1
 35623,35623,2674962,1
 35624,35624,2549138,0
 35625,35625,2820123,1
 35626,35626,3906449,0
 35627,35627,3441998,0
 35628,35628,933936,0
 35629,35629,4189428,0
 35630,35630,6194109,1
 35631,35631,3002126,1
 35632,35632,5600428,1
 35633,35633,6856700,0
 35634,35634,5311180,1
 35635,35635,4918886,0
 35636,35636,4665177,1
 35637,35637,4634684,0
 35638,35638,6043502,0
 35639,35639,6810099,1
 35640,35640,4321757,1
 35641,35641,6447097,0
 35642,35642,2319264,0
 35643,35643,6694473,1
 35644,35644,4928558,1
 35645,35645,5146983,1
 35646,35646,1932164,0
 35647,35647,2375619,0
 35648,35648,1640419,0
 35649,35649,3166882,1
 35650,35650,5929859,0
 35651,35651,3309983,0
 35652,35652,1879509,0
 35653,35653,2072370,0
 35654,35654,4533724,1
 35655,35655,2047868,1
 35656,35656,106721,1
 35657,35657,6524191,0
 35658,35658,1445921,0
 35659,35659,6981405,1
 35660,35660,3872923,0
 35661,35661,1583702,1
 35662,35662,6959285,1
 35663,35663,2564263,0
 35664,35664,6025326,0
 35665,35665,5215694,1
 35666,35666,2040980,0
 35667,35667,4599347,1
 35668,35668,965853,1
 35669,35669,2450023,1
 35670,35670,172407,1
 35671,35671,1321207,0
 35672,35672,5029084,0
 35673,35673,3370415,1
 35674,35674,4861797,0
 35675,35675,5737689,1
 35676,35676,2933790,1
 35677,35677,1642016,1
 35678,35678,6996540,1
 35679,35679,2885846,0
 35680,35680,2371242,0
 35681,35681,6298197,1
 35682,35682,3220851,0
 35683,35683,5814110,1
 35684,35684,411998,0
 35685,35685,2880256,0
 35686,35686,5484472,1
 35687,35687,1296451,0
 35688,35688,4147858,0
 35689,35689,5450333,0
 35690,35690,654370,1
 35691,35691,5125167,0
 35692,35692,4600613,0
 35693,35693,2744712,1
 35694,35694,5742493,0
 35695,35695,6818958,1
 35696,35696,6284498,0
 35697,35697,1038870,1
 35698,35698,3624767,1
 35699,35699,3797149,0
 35700,35700,4085871,1
 35701,35701,3238395,1
 35702,35702,4002616,0
 35703,35703,2465607,0
 35704,35704,797784,1
 35705,35705,2234503,0
 35706,35706,1357531,1
 35707,35707,2716926,1
 35708,35708,4705020,0
 35709,35709,6154205,1
 35710,35710,4538946,1
 35711,35711,2790792,1
 35712,35712,2294545,1
 35713,35713,5501468,1
 35714,35714,3291127,0
 35715,35715,5591121,1
 35716,35716,3618005,1
 35717,35717,3355100,0
 35718,35718,4510148,0
 35719,35719,2469613,1
 35720,35720,5420695,1
 35721,35721,5438233,1
 35722,35722,1127708,1
 35723,35723,1794882,1
 35724,35724,3659353,1
 35725,35725,455710,0
 35726,35726,5342839,1
 35727,35727,3283100,0
 35728,35728,6256539,0
 35729,35729,2948023,1
 35730,35730,4080300,0
 35731,35731,669146,1
 35732,35732,3449941,0
 35733,35733,3957102,0
 35734,35734,6586009,0
 35735,35735,2000474,1
 35736,35736,241127,0
 35737,35737,3581386,0
 35738,35738,345654,1
 35739,35739,1805933,0
 35740,35740,5109710,0
 35741,35741,1101697,1
 35742,35742,6248212,0
 35743,35743,4038648,0
 35744,35744,784971,0
 35745,35745,1376661,1
 35746,35746,5734938,0
 35747,35747,2424085,1
 35748,35748,1905735,1
 35749,35749,5730240,1
 35750,35750,3578051,0
 35751,35751,1421442,0
 35752,35752,6335954,0
 35753,35753,6238689,0
 35754,35754,462322,1
 35755,35755,6318967,0
 35756,35756,5603649,0
 35757,35757,2859248,1
 35758,35758,6791371,0
 35759,35759,2580475,0
 35760,35760,4018914,1
 35761,35761,1183039,1
 35762,35762,3043090,0
 35763,35763,6617467,1
 35764,35764,6730111,1
 35765,35765,2278068,0
 35766,35766,1217397,0
 35767,35767,3644600,0
 35768,35768,5781705,0
 35769,35769,6863705,1
 35770,35770,5238326,1
 35771,35771,5032497,0
 35772,35772,3496536,0
 35773,35773,6103620,1
 35774,35774,1030264,1
 35775,35775,4072128,0
 35776,35776,3796909,0
 35777,35777,2386036,0
 35778,35778,3377464,1
 35779,35779,6681994,1
 35780,35780,6389128,0
 35781,35781,2577959,1
 35782,35782,2448643,1
 35783,35783,1793822,0
 35784,35784,2585145,1
 35785,35785,3214221,0
 35786,35786,3634283,0
 35787,35787,2441795,0
 35788,35788,131824,0
 35789,35789,3477678,1
 35790,35790,5225939,1
 35791,35791,6335072,0
 35792,35792,2257328,1
 35793,35793,5041451,0
 35794,35794,3696342,0
 35795,35795,1869136,0
 35796,35796,1776986,1
 35797,35797,998247,0
 35798,35798,562634,1
 35799,35799,2280280,0
 35800,35800,1234157,1
 35801,35801,6303289,1
 35802,35802,2618873,0
 35803,35803,6661401,0
 35804,35804,5257301,1
 35805,35805,4615453,0
 35806,35806,2964702,1
 35807,35807,3936473,0
 35808,35808,4704039,0
 35809,35809,5386874,0
 35810,35810,2869047,0
 35811,35811,6312394,1
 35812,35812,5585210,0
 35813,35813,4670663,1
 35814,35814,3652647,1
 35815,35815,2170907,1
 35816,35816,3539387,0
 35817,35817,2066235,0
 35818,35818,6040329,0
 35819,35819,4129188,1
 35820,35820,1581837,1
 35821,35821,4557784,0
 35822,35822,905144,0
 35823,35823,2119366,1
 35824,35824,705452,0
 35825,35825,5238790,1
 35826,35826,4373285,1
 35827,35827,3690051,1
 35828,35828,2760412,0
 35829,35829,378397,1
 35830,35830,4493187,1
 35831,35831,5257612,0
 35832,35832,2303479,1
 35833,35833,1432348,1
 35834,35834,499541,0
 35835,35835,1666163,1
 35836,35836,1185173,0
 35837,35837,2545016,1
 35838,35838,5836898,0
 35839,35839,558529,0
 35840,35840,5237448,1
 35841,35841,3473381,1
 35842,35842,1399774,1
 35843,35843,4008214,0
 35844,35844,629151,0
 35845,35845,5776969,1
 35846,35846,2588012,1
 35847,35847,1023908,1
 35848,35848,6440332,1
 35849,35849,1318940,1
 35850,35850,6460076,1
 35851,35851,3658544,1
 35852,35852,5860401,0
 35853,35853,5530551,0
 35854,35854,4558198,0
 35855,35855,6440378,0
 35856,35856,2385189,1
 35857,35857,6569881,1
 35858,35858,4729213,0
 35859,35859,4676806,1
 35860,35860,4117410,0
 35861,35861,212676,1
 35862,35862,5166309,0
 35863,35863,3579534,0
 35864,35864,4999372,1
 35865,35865,1896415,0
 35866,35866,227341,0
 35867,35867,1276681,0
 35868,35868,2676991,0
 35869,35869,6488641,1
 35870,35870,5684673,0
 35871,35871,5939207,0
 35872,35872,6833356,1
 35873,35873,1553900,0
 35874,35874,2608279,1
 35875,35875,2831849,0
 35876,35876,3325461,0
 35877,35877,5314856,1
 35878,35878,4285071,1
 35879,35879,4109593,0
 35880,35880,5037500,0
 35881,35881,4214936,0
 35882,35882,1226857,1
 35883,35883,2259633,0
 35884,35884,655714,1
 35885,35885,290129,0
 35886,35886,108121,0
 35887,35887,2032018,0
 35888,35888,1517020,1
 35889,35889,6892163,1
 35890,35890,2769890,1
 35891,35891,1686463,0
 35892,35892,5528526,0
 35893,35893,6869395,1
 35894,35894,1105783,1
 35895,35895,713053,1
