ID, BANIERA, YACUZZI, SALA, COCINETA
 32757,0,1,1,0
 32758,0,0,1,0
 32759,0,1,1,0
 32760,0,1,0,0
 32761,1,1,1,1
 32762,1,0,0,1
 32763,1,0,1,0
 32764,0,0,0,0
 32765,0,0,0,1
 32766,1,0,0,0
 32767,1,1,1,0
 32768,0,0,0,0
 32769,1,0,1,0
 32770,1,1,0,1
 32771,1,0,1,0
 32772,1,0,1,1
 32773,0,1,0,0
 32774,0,0,1,0
 32775,0,1,1,0
 32776,0,1,1,0
 32777,0,1,0,0
 32778,1,0,0,1
 32779,0,1,0,1
 32780,0,0,1,1
 32781,0,1,0,1
 32782,1,1,0,1
 32783,0,1,0,1
 32784,0,1,1,0
 32785,1,0,1,0
 32786,0,1,0,0
 32787,1,1,1,1
 32788,0,1,0,0
 32789,0,0,1,1
 32790,1,1,1,0
 32791,0,1,1,1
 32792,0,0,1,0
 32793,1,0,0,0
 32794,0,1,0,1
 32795,1,1,0,1
 32796,1,1,0,1
 32797,1,0,0,1
 32798,0,0,1,0
 32799,0,1,0,1
 32800,1,1,1,1
 32801,0,1,1,1
 32802,1,1,1,0
 32803,1,0,0,0
 32804,1,0,0,0
 32805,0,1,1,1
 32806,0,0,0,1
 32807,1,0,0,1
 32808,1,0,0,0
 32809,1,0,1,0
 32810,1,0,1,0
 32811,1,1,0,1
 32812,0,1,1,1
 32813,0,0,0,1
 32814,0,1,1,1
 32815,0,1,1,0
 32816,1,0,1,1
 32817,1,0,1,1
 32818,1,1,0,0
 32819,0,0,1,1
 32820,1,1,1,0
 32821,1,1,0,0
 32822,1,1,1,1
 32823,1,0,1,1
 32824,0,0,0,0
 32825,0,0,1,0
 32826,0,1,1,0
 32827,0,0,1,1
 32828,0,1,1,0
 32829,0,0,0,0
 32830,0,0,0,1
 32831,0,1,1,0
 32832,1,0,1,0
 32833,0,0,0,1
 32834,0,0,1,0
 32835,1,0,1,0
 32836,1,1,1,1
 32837,1,0,1,0
 32838,0,1,1,0
 32839,1,1,0,0
 32840,1,0,1,0
 32841,1,1,1,0
 32842,0,1,1,1
 32843,1,0,1,1
 32844,1,1,1,1
 32845,1,1,0,1
 32846,0,1,1,0
 32847,0,1,1,0
 32848,0,1,0,0
 32849,0,1,0,0
 32850,1,0,1,0
 32851,1,0,1,1
 32852,1,0,0,0
 32853,1,1,1,0
 32854,0,1,0,0
 32855,0,0,0,0
 32856,1,0,1,0
 32857,0,1,0,1
 32858,1,0,1,1
 32859,1,0,1,0
 32860,0,1,1,0
 32861,1,1,1,1
 32862,0,0,0,1
 32863,1,0,0,0
 32864,0,0,1,1
 32865,0,0,0,0
 32866,0,1,1,1
 32867,0,1,1,1
 32868,1,0,0,1
 32869,0,1,1,0
 32870,0,0,1,0
 32871,0,1,1,1
 32872,1,1,0,0
 32873,1,0,0,0
 32874,1,0,1,1
 32875,0,1,0,0
 32876,0,0,0,0
 32877,0,0,0,1
 32878,0,0,0,0
 32879,0,0,0,0
 32880,0,1,0,0
 32881,1,0,1,1
 32882,1,0,1,1
 32883,1,1,1,0
 32884,1,1,1,0
 32885,1,0,0,1
 32886,0,0,0,0
 32887,1,0,0,0
 32888,0,0,1,0
 32889,1,1,0,1
 32890,1,0,0,0
 32891,1,0,0,1
 32892,0,0,1,1
 32893,1,1,0,0
 32894,0,0,1,1
 32895,0,0,0,1
 32896,1,0,1,0
 32897,0,0,1,0
 32898,1,0,1,0
 32899,1,0,0,0
 32900,0,0,1,1
 32901,1,0,1,1
 32902,0,1,0,0
 32903,1,0,0,0
 32904,0,0,0,0
 32905,0,1,0,1
 32906,1,1,1,1
 32907,0,1,1,0
 32908,1,0,0,0
 32909,0,0,1,0
 32910,0,1,1,1
 32911,0,1,0,0
 32912,0,0,0,1
 32913,1,0,0,1
 32914,0,1,0,1
 32915,0,0,1,0
 32916,1,1,1,0
 32917,1,1,1,1
 32918,0,0,0,1
 32919,0,1,1,1
 32920,1,0,0,0
 32921,1,1,0,0
 32922,1,0,0,0
 32923,0,1,0,1
 32924,0,0,0,0
 32925,1,0,0,0
 32926,0,0,0,1
 32927,1,1,0,1
 32928,1,1,1,0
 32929,1,0,0,0
 32930,0,0,1,1
 32931,0,1,0,1
 32932,1,1,1,0
 32933,1,0,0,0
 32934,0,1,1,0
 32935,1,1,0,1
 32936,0,0,1,0
 32937,1,0,1,1
 32938,0,0,1,0
 32939,0,1,1,0
 32940,0,1,1,1
 32941,0,0,1,1
 32942,1,0,1,0
 32943,0,1,0,0
 32944,0,1,0,0
 32945,0,1,0,1
 32946,0,1,1,0
 32947,0,0,0,0
 32948,0,1,0,1
 32949,0,0,0,0
 32950,0,0,0,1
 32951,1,0,0,1
 32952,1,0,1,1
 32953,1,0,1,1
 32954,1,0,0,1
 32955,1,0,1,1
 32956,1,0,1,0
 32957,0,1,1,0
 32958,0,1,0,1
 32959,1,0,1,0
 32960,0,0,1,1
 32961,0,1,1,1
 32962,0,0,1,1
 32963,0,0,1,0
 32964,1,1,1,1
 32965,0,1,1,0
 32966,0,0,0,0
 32967,0,0,1,0
 32968,0,1,0,0
 32969,0,0,1,0
 32970,1,1,1,1
 32971,1,0,0,0
 32972,0,0,0,1
 32973,1,1,0,0
 32974,0,0,1,0
 32975,1,1,1,1
 32976,1,0,0,1
 32977,1,0,1,0
 32978,1,1,0,1
 32979,1,1,0,0
 32980,1,0,0,1
 32981,0,0,0,0
 32982,0,0,0,1
 32983,0,1,1,1
 32984,0,0,1,1
 32985,1,0,1,0
 32986,0,0,0,0
 32987,1,0,1,1
 32988,0,1,0,1
 32989,0,1,1,1
 32990,1,0,1,1
 32991,1,1,1,0
 32992,1,1,0,0
 32993,0,0,1,0
 32994,1,0,1,1
 32995,1,0,1,0
 32996,1,0,1,0
 32997,0,1,1,0
 32998,1,0,0,1
 32999,1,0,1,1
 33000,0,1,0,0
 33001,1,1,0,1
 33002,1,1,1,0
 33003,1,1,0,0
 33004,1,0,1,1
 33005,1,0,0,1
 33006,0,1,0,0
 33007,1,0,1,0
 33008,0,0,1,0
 33009,1,0,0,0
 33010,1,0,0,0
 33011,1,0,0,1
 33012,1,0,1,1
 33013,1,0,1,1
 33014,1,1,0,0
 33015,1,0,1,0
 33016,1,1,0,1
 33017,0,1,1,0
 33018,0,0,0,0
 33019,1,1,0,0
 33020,1,0,1,0
 33021,1,1,1,0
 33022,1,1,0,1
 33023,1,0,0,0
 33024,1,0,1,0
 33025,1,1,0,1
 33026,1,1,1,1
 33027,0,0,1,1
 33028,0,0,0,1
 33029,0,1,1,1
 33030,0,1,0,0
 33031,1,0,0,1
 33032,1,1,1,1
 33033,0,0,1,1
 33034,1,1,0,1
 33035,0,1,1,0
 33036,1,0,0,0
 33037,1,1,0,1
 33038,0,1,0,1
 33039,1,0,0,0
 33040,0,1,1,0
 33041,1,0,1,0
 33042,0,1,1,1
 33043,1,0,1,0
 33044,0,1,1,1
 33045,1,1,0,1
 33046,0,0,1,1
 33047,0,1,0,0
 33048,0,1,1,0
 33049,1,0,1,1
 33050,1,1,1,0
 33051,0,1,0,1
 33052,0,0,1,1
 33053,1,0,1,0
 33054,1,0,1,1
 33055,0,1,1,0
 33056,0,0,0,1
 33057,1,0,0,0
 33058,0,0,1,1
 33059,0,0,1,1
 33060,1,0,1,1
 33061,1,1,1,0
 33062,0,0,0,0
 33063,0,0,1,0
 33064,0,0,1,1
 33065,1,1,1,1
 33066,0,1,1,1
 33067,1,0,1,1
 33068,1,0,0,0
 33069,0,1,1,0
 33070,1,0,0,0
 33071,1,1,1,0
 33072,1,0,0,0
 33073,0,1,0,0
 33074,0,0,0,0
 33075,0,0,1,0
 33076,0,1,0,0
 33077,1,1,0,0
 33078,0,1,1,1
 33079,0,1,0,0
 33080,0,0,0,0
 33081,1,0,0,0
 33082,0,1,0,1
 33083,1,0,0,1
 33084,1,0,1,1
 33085,0,1,1,1
 33086,1,0,0,0
 33087,1,0,1,1
 33088,0,1,1,1
 33089,1,1,0,0
 33090,0,0,0,0
 33091,1,0,0,0
 33092,1,0,1,1
 33093,0,0,0,0
 33094,0,1,1,0
 33095,1,1,0,0
 33096,0,1,1,0
 33097,0,0,1,0
 33098,1,0,0,0
 33099,0,1,1,1
 33100,0,1,0,1
 33101,0,0,1,0
 33102,0,0,0,1
 33103,0,1,0,0
 33104,0,0,0,0
 33105,0,0,1,0
 33106,1,0,0,1
 33107,1,1,1,1
 33108,0,1,0,1
 33109,0,1,1,1
 33110,1,1,0,0
 33111,0,1,0,0
 33112,0,0,0,0
 33113,1,0,1,0
 33114,1,1,0,1
 33115,1,1,1,0
 33116,0,0,1,1
 33117,1,1,0,0
 33118,1,0,0,1
 33119,0,1,0,0
 33120,0,0,1,1
 33121,0,1,1,0
 33122,0,0,0,0
 33123,1,1,0,0
 33124,0,0,1,0
 33125,0,1,1,0
 33126,1,1,1,0
 33127,0,1,0,1
 33128,0,0,1,0
 33129,0,0,1,1
 33130,0,1,1,1
 33131,0,0,1,0
 33132,0,1,1,1
 33133,1,0,1,1
 33134,0,0,0,0
 33135,0,1,0,0
 33136,0,0,0,0
 33137,1,0,1,0
 33138,0,1,0,1
 33139,1,0,0,0
 33140,0,0,0,0
 33141,1,1,1,1
 33142,0,1,0,0
 33143,1,1,0,1
 33144,1,0,0,1
 33145,0,0,0,0
 33146,1,1,0,0
 33147,1,1,0,0
 33148,0,1,0,1
 33149,0,0,0,1
 33150,0,1,0,1
 33151,0,0,1,1
 33152,1,0,1,0
 33153,1,0,1,0
 33154,1,0,1,1
 33155,0,0,0,1
 33156,0,0,0,1
 33157,0,0,0,0
 33158,1,1,1,0
 33159,0,0,1,0
 33160,1,1,1,0
 33161,0,0,1,0
 33162,0,0,0,1
 33163,1,0,0,1
 33164,1,1,1,0
 33165,1,1,0,1
 33166,1,0,0,0
 33167,1,1,0,1
 33168,1,0,1,0
 33169,1,0,0,1
 33170,0,0,1,0
 33171,1,0,1,0
 33172,0,1,1,1
 33173,1,1,1,1
 33174,1,0,0,1
 33175,1,0,0,0
 33176,0,0,0,1
 33177,0,0,0,1
 33178,0,0,1,1
 33179,1,0,1,1
 33180,1,1,0,1
 33181,0,1,1,1
 33182,1,0,1,0
 33183,1,1,0,0
 33184,0,0,1,1
 33185,0,0,0,1
 33186,1,1,1,1
 33187,0,0,0,1
 33188,0,0,1,1
 33189,1,0,1,1
 33190,0,1,1,1
 33191,1,0,1,1
 33192,0,1,0,0
 33193,1,1,1,0
 33194,0,1,0,1
 33195,0,0,0,1
 33196,0,0,1,0
 33197,1,0,1,0
 33198,1,0,1,1
 33199,0,0,0,0
 33200,1,1,0,1
 33201,0,1,0,0
 33202,1,0,0,0
 33203,1,1,1,1
 33204,1,1,1,1
 33205,0,1,1,0
 33206,1,0,1,0
 33207,0,0,1,1
 33208,0,1,1,0
 33209,1,1,0,0
 33210,0,0,1,0
 33211,1,1,1,1
 33212,0,0,0,0
 33213,1,0,1,1
 33214,1,0,1,0
 33215,1,1,1,0
 33216,1,1,1,1
 33217,1,1,1,0
 33218,1,0,1,1
 33219,0,1,1,1
 33220,0,1,0,0
 33221,1,1,1,1
 33222,1,1,0,1
 33223,0,0,0,0
 33224,0,1,0,1
 33225,1,0,1,0
 33226,1,0,0,0
 33227,0,1,1,1
 33228,1,1,0,1
 33229,1,1,1,0
 33230,1,1,0,0
 33231,0,0,0,0
 33232,1,1,1,0
 33233,0,0,0,0
 33234,0,1,0,0
 33235,1,0,0,1
 33236,0,0,1,0
 33237,1,1,0,1
 33238,1,0,1,0
 33239,1,1,1,1
 33240,0,0,1,1
 33241,0,0,1,1
 33242,1,1,1,0
 33243,1,0,1,0
 33244,0,1,0,1
 33245,0,0,0,0
 33246,1,0,0,0
 33247,1,1,1,1
 33248,1,0,1,1
 33249,0,0,1,1
 33250,1,1,1,1
 33251,1,1,1,1
 33252,1,1,1,1
 33253,0,1,0,0
 33254,0,1,0,1
 33255,1,0,1,1
 33256,1,1,1,0
 33257,1,0,0,0
 33258,0,1,0,0
 33259,0,1,0,0
 33260,1,1,0,0
 33261,0,0,0,1
 33262,0,0,1,0
 33263,0,1,0,0
 33264,1,0,1,0
 33265,1,1,1,0
 33266,0,1,1,0
 33267,0,0,0,0
 33268,1,1,0,0
 33269,1,0,0,1
 33270,1,1,1,1
 33271,0,1,1,1
 33272,0,1,1,0
 33273,0,0,0,0
 33274,0,0,0,1
 33275,0,1,1,0
 33276,0,0,0,0
 33277,1,1,1,1
 33278,1,0,0,0
 33279,0,1,0,1
 33280,1,1,1,0
 33281,1,0,0,0
 33282,1,1,0,0
 33283,1,0,0,0
 33284,1,1,1,1
 33285,1,1,1,1
 33286,1,0,0,0
 33287,0,1,1,1
 33288,1,1,0,0
 33289,1,1,0,0
 33290,1,1,0,0
 33291,0,1,1,1
 33292,1,0,0,1
 33293,1,0,1,1
 33294,1,0,0,0
 33295,0,0,0,0
 33296,0,0,1,0
 33297,0,0,1,1
 33298,1,0,0,0
 33299,0,1,1,1
 33300,0,1,0,0
 33301,1,1,0,0
 33302,0,1,1,0
 33303,0,1,1,0
 33304,1,1,0,0
 33305,0,0,1,1
 33306,0,0,0,1
 33307,0,0,0,0
 33308,0,0,0,1
 33309,0,0,1,1
 33310,0,0,1,1
 33311,0,0,1,1
 33312,0,0,0,0
 33313,0,1,1,0
 33314,0,0,1,0
 33315,0,1,1,1
 33316,0,1,1,1
 33317,1,1,1,1
 33318,1,1,0,1
 33319,0,0,1,1
 33320,1,1,1,1
 33321,0,0,1,0
 33322,0,0,1,1
 33323,1,1,0,1
 33324,0,1,0,0
 33325,1,1,0,1
 33326,1,1,1,0
 33327,0,1,0,1
 33328,1,0,0,1
 33329,0,1,0,0
 33330,0,1,0,1
 33331,1,0,0,1
 33332,1,1,1,1
 33333,1,0,0,1
 33334,0,0,0,0
 33335,1,0,1,0
 33336,0,1,1,0
 33337,0,0,0,1
 33338,1,1,0,0
 33339,0,1,0,1
 33340,1,1,0,1
 33341,1,0,1,1
 33342,0,1,0,0
 33343,1,0,1,1
 33344,1,1,1,1
 33345,1,0,1,1
 33346,0,0,1,1
 33347,1,0,0,0
 33348,0,0,1,1
 33349,1,0,0,0
 33350,0,1,1,1
 33351,0,1,1,0
 33352,1,1,1,1
 33353,0,0,1,0
 33354,1,1,0,1
 33355,1,1,1,0
 33356,0,0,1,0
 33357,0,1,1,1
 33358,0,0,0,1
 33359,1,0,1,0
 33360,0,0,1,1
 33361,0,0,0,1
 33362,1,1,1,1
 33363,0,1,1,0
 33364,0,1,1,0
 33365,1,0,0,1
 33366,1,1,0,1
 33367,0,1,1,1
 33368,1,1,0,0
 33369,0,0,1,1
 33370,1,1,1,0
 33371,0,1,1,0
 33372,1,0,0,0
 33373,1,1,1,1
 33374,1,0,0,0
 33375,0,0,0,1
 33376,0,0,0,0
 33377,0,0,1,0
 33378,1,1,0,1
 33379,0,1,0,0
 33380,1,1,0,1
 33381,1,0,1,1
 33382,1,1,0,0
 33383,0,0,1,0
 33384,0,1,0,0
 33385,0,1,0,1
 33386,1,1,1,0
 33387,0,1,0,0
 33388,0,1,0,1
 33389,0,0,1,1
 33390,1,1,0,0
 33391,0,1,0,0
 33392,0,0,1,1
 33393,0,1,1,1
 33394,1,1,1,1
 33395,1,1,1,0
 33396,0,0,0,1
 33397,0,1,0,0
 33398,1,1,0,1
 33399,1,0,0,0
 33400,1,1,1,1
 33401,0,1,1,1
 33402,1,0,0,0
 33403,0,0,1,0
 33404,0,0,0,1
 33405,1,0,1,1
 33406,1,1,0,0
 33407,0,0,1,1
 33408,1,0,1,1
 33409,0,0,0,0
 33410,0,0,1,0
 33411,0,1,0,1
 33412,0,0,0,1
 33413,0,0,1,0
 33414,1,1,1,1
 33415,1,1,1,1
 33416,0,0,0,1
 33417,1,1,0,1
 33418,1,1,1,1
 33419,0,0,0,1
 33420,0,1,1,1
 33421,1,0,1,0
 33422,0,1,1,1
 33423,1,1,0,0
 33424,0,0,0,0
 33425,0,1,0,0
 33426,1,0,1,1
 33427,1,0,0,1
 33428,1,1,0,1
 33429,1,1,1,1
 33430,1,0,0,0
 33431,0,0,0,0
 33432,1,1,0,1
 33433,0,0,0,1
 33434,1,1,0,1
 33435,1,0,0,1
 33436,0,0,0,1
 33437,1,1,1,0
 33438,0,1,0,0
 33439,1,0,1,0
 33440,0,0,1,1
 33441,0,1,0,1
 33442,0,0,0,1
 33443,0,0,1,0
 33444,0,0,1,0
 33445,1,0,1,1
 33446,0,0,0,0
 33447,0,0,0,0
 33448,1,0,1,1
 33449,0,1,1,0
 33450,0,1,0,0
 33451,1,0,1,1
 33452,0,1,0,0
 33453,0,1,0,0
 33454,1,0,1,1
 33455,1,1,1,0
 33456,0,0,1,1
 33457,1,0,0,0
 33458,1,0,1,1
 33459,0,1,1,1
 33460,1,0,1,0
 33461,1,0,1,1
 33462,0,1,0,0
 33463,0,0,0,0
 33464,0,0,0,0
 33465,0,0,0,1
 33466,0,0,0,0
 33467,1,0,1,0
 33468,1,1,1,0
 33469,0,1,0,1
 33470,1,0,1,0
 33471,1,0,1,0
 33472,0,0,1,0
 33473,0,1,0,1
 33474,0,0,1,0
 33475,1,0,1,1
 33476,1,1,1,1
 33477,1,0,0,1
 33478,0,1,1,0
 33479,0,1,1,1
 33480,0,0,0,0
 33481,0,1,1,1
 33482,1,0,0,0
 33483,0,0,0,1
 33484,1,0,1,0
 33485,0,1,1,0
 33486,1,1,0,1
 33487,0,0,1,1
 33488,0,0,1,1
 33489,1,0,1,0
 33490,1,1,1,0
 33491,1,0,0,0
 33492,0,0,1,0
 33493,0,0,1,0
 33494,0,1,1,1
 33495,1,1,0,0
 33496,0,1,0,1
 33497,0,1,0,0
 33498,1,1,1,0
 33499,0,1,0,0
 33500,0,1,1,1
 33501,0,0,1,0
 33502,0,0,1,0
 33503,0,0,0,0
 33504,1,0,0,1
 33505,1,0,1,0
 33506,1,1,0,1
 33507,1,0,0,1
 33508,1,1,1,0
 33509,1,0,0,1
 33510,1,0,1,1
 33511,1,0,1,0
 33512,0,1,1,1
 33513,0,1,1,0
 33514,0,1,0,0
 33515,0,1,1,0
 33516,1,1,1,0
 33517,1,1,1,1
 33518,1,1,0,1
 33519,0,0,1,1
 33520,0,0,0,0
 33521,1,0,1,1
 33522,0,0,0,1
 33523,1,0,0,1
 33524,0,0,0,0
 33525,0,0,1,1
 33526,1,0,0,0
 33527,1,0,0,1
 33528,0,0,0,1
 33529,0,0,0,1
 33530,0,0,0,1
 33531,0,1,0,1
 33532,0,0,0,0
 33533,1,1,1,0
 33534,1,1,1,1
 33535,0,0,1,1
 33536,1,1,1,1
 33537,1,1,1,1
 33538,1,0,0,1
 33539,0,0,0,1
 33540,1,1,0,1
 33541,0,1,1,0
 33542,0,0,1,1
 33543,1,1,0,0
 33544,0,0,0,1
 33545,0,0,1,0
 33546,0,1,1,0
 33547,1,1,0,1
 33548,0,1,0,1
 33549,1,1,1,1
 33550,0,0,0,1
 33551,1,0,0,1
 33552,0,1,1,1
 33553,0,1,0,1
 33554,0,0,0,1
 33555,0,0,1,1
 33556,1,1,0,0
 33557,0,0,0,1
 33558,1,1,0,1
 33559,0,1,1,0
 33560,1,0,1,1
 33561,1,1,0,0
 33562,1,0,1,0
 33563,1,1,0,0
 33564,0,1,1,1
 33565,0,0,0,0
 33566,0,1,1,1
 33567,0,1,1,1
 33568,1,1,0,1
 33569,1,0,1,1
 33570,0,1,0,1
 33571,0,0,0,1
 33572,1,0,0,0
 33573,0,0,0,1
 33574,0,1,0,1
 33575,0,1,0,1
 33576,0,0,0,1
 33577,0,1,1,1
 33578,1,1,0,0
 33579,0,0,0,0
 33580,1,1,1,0
 33581,0,0,0,1
 33582,0,1,0,0
 33583,0,1,0,1
 33584,1,1,1,0
 33585,0,0,0,1
 33586,0,1,0,0
 33587,1,1,1,0
 33588,1,0,0,0
 33589,1,1,1,0
 33590,1,1,0,0
 33591,0,1,0,0
 33592,1,0,1,1
 33593,1,0,0,1
 33594,0,1,0,0
 33595,1,0,1,1
 33596,0,0,0,0
 33597,0,0,0,0
 33598,1,0,0,0
 33599,0,0,0,0
 33600,0,0,1,0
 33601,0,0,1,0
 33602,0,0,0,0
 33603,1,1,0,0
 33604,1,0,0,1
 33605,0,1,0,0
 33606,1,0,0,0
 33607,0,0,0,1
 33608,0,0,0,1
 33609,0,1,1,0
 33610,1,1,0,0
 33611,0,0,1,0
 33612,1,1,0,1
 33613,0,1,0,1
 33614,0,0,0,1
 33615,1,0,0,1
 33616,1,0,1,0
 33617,1,0,1,1
 33618,0,0,0,1
 33619,1,0,1,1
 33620,1,0,0,1
 33621,0,1,0,1
 33622,0,0,1,0
 33623,1,1,0,1
 33624,1,1,0,1
 33625,0,0,0,0
 33626,1,1,1,1
 33627,0,0,1,1
 33628,1,0,1,0
 33629,1,0,0,1
 33630,0,1,0,0
 33631,1,0,1,1
 33632,1,0,0,0
 33633,1,1,1,1
 33634,0,0,0,1
 33635,1,1,1,0
 33636,1,1,1,1
 33637,1,0,1,0
 33638,0,1,1,0
 33639,0,1,1,1
 33640,1,0,0,0
 33641,1,0,0,1
 33642,1,1,1,0
 33643,0,0,1,0
 33644,1,0,1,0
 33645,0,1,1,1
 33646,0,1,0,1
 33647,1,1,1,1
 33648,0,0,0,1
 33649,0,0,0,1
 33650,0,0,0,1
 33651,1,0,1,1
 33652,1,0,0,1
 33653,1,1,0,0
 33654,1,0,0,0
 33655,1,1,0,0
 33656,1,0,1,0
 33657,1,1,1,1
 33658,1,0,0,0
 33659,1,0,0,1
 33660,0,0,0,1
 33661,1,1,0,1
 33662,1,0,1,1
 33663,0,1,0,1
 33664,1,1,0,1
 33665,0,0,0,1
 33666,0,0,0,1
 33667,1,1,1,1
 33668,1,0,0,1
 33669,0,1,0,0
 33670,0,0,0,1
 33671,0,0,1,1
 33672,0,0,1,0
 33673,1,0,1,1
 33674,0,1,1,0
 33675,1,1,1,0
 33676,0,0,1,0
 33677,0,1,0,0
 33678,1,0,0,1
 33679,0,1,0,0
 33680,1,1,0,1
 33681,0,1,0,0
 33682,0,0,0,1
 33683,0,0,1,1
 33684,1,0,0,1
 33685,0,1,0,1
 33686,0,0,1,0
 33687,1,0,1,0
 33688,1,0,1,1
 33689,0,1,0,1
 33690,1,0,1,0
 33691,1,1,1,0
 33692,0,1,0,0
 33693,1,0,0,0
 33694,0,1,1,1
 33695,0,1,1,1
 33696,0,0,0,0
 33697,1,1,1,0
 33698,0,0,1,0
 33699,0,0,0,1
 33700,1,0,0,1
 33701,1,0,1,1
 33702,1,0,0,1
 33703,0,1,1,0
 33704,1,0,0,0
 33705,1,0,0,0
 33706,1,1,0,0
 33707,1,0,0,1
 33708,1,0,0,0
 33709,1,0,0,0
 33710,0,0,0,0
 33711,1,1,1,1
 33712,0,1,1,1
 33713,0,1,1,1
 33714,0,1,0,0
 33715,0,0,1,0
 33716,0,0,0,0
 33717,0,1,1,0
 33718,1,1,1,0
 33719,1,0,1,1
 33720,0,0,0,1
 33721,0,1,1,1
 33722,1,1,0,1
 33723,0,1,0,1
 33724,1,1,1,1
 33725,0,1,1,1
 33726,0,1,1,0
 33727,1,1,0,1
 33728,1,0,1,1
 33729,1,0,1,1
 33730,0,0,0,1
 33731,1,1,0,1
 33732,1,0,1,1
 33733,1,1,1,1
 33734,0,1,0,1
 33735,0,0,1,1
 33736,1,1,1,0
 33737,0,1,0,1
 33738,1,0,0,0
 33739,0,0,0,0
 33740,1,1,1,0
 33741,1,0,0,1
 33742,0,0,1,1
 33743,0,0,0,1
 33744,0,1,1,1
 33745,0,0,0,1
 33746,0,0,1,1
 33747,0,1,1,1
 33748,0,1,0,1
 33749,1,0,1,0
 33750,0,1,1,1
 33751,0,1,0,1
 33752,0,1,0,0
 33753,0,0,1,1
 33754,1,0,0,1
 33755,1,0,1,1
 33756,0,0,1,1
 33757,0,0,1,1
 33758,0,0,0,1
 33759,0,1,1,1
 33760,1,1,0,0
 33761,0,0,0,1
 33762,1,1,1,0
 33763,0,1,1,0
 33764,0,1,0,1
 33765,0,0,0,0
 33766,1,1,0,1
 33767,0,1,1,0
 33768,1,1,0,0
 33769,1,0,1,1
 33770,0,1,1,1
 33771,1,1,1,0
 33772,0,1,1,1
 33773,0,0,1,1
 33774,0,1,1,0
 33775,1,1,1,0
 33776,1,0,0,0
 33777,1,0,1,0
 33778,0,1,1,1
 33779,0,1,0,0
 33780,0,1,0,1
 33781,1,1,1,0
 33782,1,1,1,1
 33783,1,0,1,1
 33784,0,0,0,1
 33785,0,1,1,0
 33786,1,1,1,0
 33787,0,1,0,0
 33788,0,1,0,0
 33789,0,0,0,1
 33790,0,1,0,0
 33791,0,1,1,1
 33792,1,0,0,1
 33793,0,1,0,1
 33794,1,0,0,1
 33795,1,0,0,0
 33796,1,0,0,0
 33797,0,1,0,1
 33798,1,1,1,0
 33799,1,0,1,0
 33800,0,1,0,1
 33801,0,0,1,0
 33802,0,1,1,0
 33803,1,1,1,0
 33804,0,0,1,1
 33805,1,1,0,0
 33806,0,0,0,1
 33807,1,1,1,1
 33808,1,0,1,0
 33809,0,1,1,0
 33810,0,0,0,1
 33811,1,0,1,1
 33812,0,1,1,1
 33813,1,1,1,1
 33814,0,1,1,0
 33815,1,1,0,0
 33816,1,1,0,0
 33817,1,0,0,1
 33818,1,0,0,0
 33819,0,1,0,1
 33820,1,1,1,1
 33821,1,1,1,0
 33822,0,1,0,0
 33823,0,0,0,0
 33824,0,0,0,0
 33825,0,0,1,1
 33826,1,0,0,1
 33827,1,0,1,0
 33828,0,1,0,0
 33829,0,0,0,1
 33830,0,0,1,1
 33831,0,1,1,0
 33832,1,1,1,1
 33833,0,0,0,1
 33834,1,1,0,0
 33835,0,0,1,0
 33836,1,1,0,0
 33837,1,0,1,0
 33838,0,1,0,0
 33839,0,1,1,1
 33840,1,1,1,0
 33841,1,1,1,0
 33842,1,1,1,0
 33843,0,0,0,0
 33844,1,0,1,1
 33845,1,0,1,1
 33846,1,0,0,0
 33847,1,1,1,0
 33848,1,1,0,0
 33849,0,0,1,1
 33850,1,1,0,0
 33851,1,1,0,1
 33852,1,0,1,0
 33853,1,1,1,1
 33854,0,0,1,1
 33855,0,0,0,1
 33856,1,0,0,1
 33857,1,0,0,0
 33858,0,1,0,1
 33859,1,0,1,1
 33860,1,1,0,0
 33861,1,1,1,0
 33862,0,1,0,0
 33863,1,1,0,0
 33864,0,0,1,1
 33865,0,1,1,0
 33866,1,0,1,1
 33867,1,0,1,0
 33868,1,1,1,1
 33869,0,0,1,0
 33870,0,0,1,0
 33871,1,0,1,1
 33872,1,1,0,0
 33873,1,0,1,0
 33874,1,0,1,1
 33875,0,0,1,0
 33876,0,0,0,1
 33877,0,1,0,1
 33878,0,1,0,1
 33879,1,0,1,1
 33880,1,1,0,0
 33881,1,1,0,1
 33882,1,1,1,1
 33883,0,0,0,1
 33884,1,1,0,0
 33885,1,0,0,1
 33886,0,0,0,0
 33887,0,1,1,0
 33888,1,1,0,0
 33889,1,0,1,1
 33890,0,0,1,1
 33891,1,0,1,1
 33892,1,0,1,0
 33893,0,0,1,1
 33894,1,1,1,0
 33895,0,1,0,0
 33896,1,0,0,1
 33897,1,1,0,0
 33898,0,0,0,1
 33899,1,1,0,1
 33900,1,1,1,1
 33901,1,0,1,1
 33902,0,1,0,1
 33903,0,1,0,0
 33904,1,0,0,0
 33905,1,0,0,1
 33906,0,0,0,0
 33907,0,0,1,1
 33908,0,0,0,0
 33909,0,1,0,0
 33910,0,0,0,0
 33911,1,0,0,1
 33912,0,1,0,0
 33913,0,0,0,1
 33914,1,1,0,1
 33915,0,0,0,0
 33916,0,1,0,0
 33917,0,1,0,0
 33918,1,0,1,0
 33919,0,1,1,1
 33920,0,1,1,1
