IDOPERADOR, GANANCIA 
 23399,271397764
 23400,51724935
 23401,68918673
 23402,90671326
 23403,443336316
 23404,247664913
 23405,111728755
 23406,249260467
 23407,283119304
 23408,117358585
 23409,213515510
 23410,391196069
 23411,221746335
 23412,550194039
 23413,491123032
 23414,68599195
 23415,248122238
 23416,230256335
 23417,269503948
 23418,150997309
 23419,148066433
 23420,48345830
 23421,77948632
 23422,1789066
 23423,254579732
 23424,71886162
 23425,434924781
 23426,486367032
 23427,230589779
 23428,155350088
 23429,525012715
 23430,102039820
 23431,330991154
 23432,374219698
 23433,400787208
 23434,32673686
 23435,205828420
 23436,511147328
 23437,206130759
 23438,315442227
 23439,319682558
 23440,264144944
 23441,239553987
 23442,207515714
 23443,417311775
 23444,60352572
 23445,20479837
 23446,533809958
 23447,510319464
 23448,93701224
 23449,211903537
 23450,303518222
 23451,342357860
 23452,319775300
 23453,280981280
 23454,491868077
 23455,436444175
 23456,488920489
 23457,443083968
 23458,54883105
 23459,438584299
 23460,55939676
 23461,130551538
 23462,270651867
 23463,101195562
 23464,474523751
 23465,351648341
 23466,186676310
 23467,480986324
 23468,428305920
 23469,1300015
 23470,174720475
 23471,442722889
 23472,42562241
 23473,384794855
 23474,511322269
 23475,352296038
 23476,503284530
 23477,25449726
 23478,285329623
 23479,61517411
 23480,504391996
 23481,6014475
 23482,245173775
 23483,500596638
 23484,118397082
 23485,221091675
 23486,173371189
 23487,539612980
 23488,385309854
 23489,169000225
 23490,145912138
 23491,96468680
 23492,82814733
 23493,158741123
 23494,317878663
 23495,408457541
 23496,197592340
 23497,60449712
 23498,531855987
 23499,509537674
 23500,285756616
 23501,340280397
 23502,109123231
 23503,236672782
 23504,392638963
 23505,242512155
 23506,433084167
 23507,449024747
 23508,273323403
 23509,289674395
 23510,258880272
 23511,403540491
 23512,321165747
 23513,213151681
 23514,513800322
 23515,26609302
 23516,441542720
 23517,95110875
 23518,105326297
 23519,295685341
 23520,186954836
 23521,144958040
 23522,242635487
 23523,69679367
 23524,440795736
 23525,238764854
 23526,79229913
 23527,527455705
 23528,186438653
 23529,505389022
 23530,433278125
 23531,272334208
 23532,27022082
 23533,374225182
 23534,99547640
 23535,456885365
 23536,307066938
 23537,330478281
 23538,369439599
 23539,396293679
 23540,217460247
 23541,378217659
 23542,319070817
 23543,349045261
 23544,277623402
 23545,150297169
 23546,101028917
 23547,517731448
 23548,77811422
 23549,16516050
 23550,237749493
 23551,222572610
 23552,417596809
 23553,369708010
 23554,445140611
 23555,489935109
 23556,239683662
 23557,517378137
 23558,502572877
 23559,545924885
 23560,247093572
 23561,414806086
 23562,17252474
 23563,545662330
 23564,119560737
 23565,65991663
 23566,413989244
 23567,500355201
 23568,281387961
 23569,132937406
 23570,339541027
 23571,501916468
 23572,29993135
 23573,279175867
 23574,267222257
 23575,412830467
 23576,486104027
 23577,476825397
 23578,36253301
 23579,361015680
 23580,42535160
 23581,55786852
 23582,535051131
 23583,61022062
 23584,59701092
 23585,510916088
 23586,93702494
 23587,481679226
 23588,261489623
 23589,160137306
 23590,142044443
 23591,421897505
 23592,240829296
 23593,76693719
 23594,329106370
 23595,512025438
 23596,538661882
 23597,518444977
 23598,511294357
 23599,406357587
 23600,476769025
 23601,555027028
 23602,336458903
 23603,202706631
 23604,531700377
 23605,460669026
 23606,255434825
 23607,537836138
 23608,158254387
 23609,228770148
 23610,106918958
 23611,7379739
 23612,295059691
 23613,476099490
 23614,390232831
 23615,108033678
 23616,288716798
 23617,538120086
 23618,472360319
 23619,511243312
 23620,150711276
 23621,214940567
 23622,128138627
 23623,265932640
 23624,496919846
 23625,479602106
 23626,335077293
 23627,530437981
 23628,454140311
 23629,300489944
 23630,275763393
 23631,280231787
 23632,375654873
 23633,275081676
 23634,301289684
 23635,176708445
 23636,173010216
 23637,487748691
 23638,321836377
 23639,195360888
 23640,407469729
 23641,196697002
 23642,1990426
 23643,543381141
 23644,301549928
 23645,431112952
 23646,369927623
 23647,269456591
 23648,496195998
 23649,213565215
 23650,206879864
 23651,308236438
 23652,383449123
 23653,443939346
 23654,203476231
 23655,359062072
 23656,517802371
 23657,470648798
 23658,6831959
 23659,495163750
 23660,267908182
 23661,53513038
 23662,39624950
 23663,498495331
 23664,385383345
 23665,510713375
 23666,537800278
 23667,212441832
 23668,268104141
 23669,396935562
 23670,52664742
 23671,515892478
 23672,154699977
 23673,536920599
 23674,74489451
 23675,369782425
 23676,317065935
 23677,320559373
 23678,506966278
 23679,134012030
 23680,305663764
 23681,227932810
 23682,512290549
 23683,404803667
 23684,379104253
 23685,105207141
 23686,309312831
 23687,491184571
 23688,22364033
 23689,436524495
 23690,27916962
 23691,274434872
 23692,127181806
 23693,548556212
 23694,76176038
 23695,405663069
 23696,120308403
 23697,44487871
 23698,477602488
 23699,67529656
 23700,170260437
 23701,289433074
 23702,103945475
 23703,2786021
 23704,225072408
 23705,341846706
 23706,536485154
 23707,193314942
 23708,68839
 23709,210260292
 23710,490886376
 23711,57382342
 23712,376423681
 23713,265977492
 23714,21560847
 23715,168359844
 23716,426837292
 23717,421496237
 23718,170517977
 23719,299197531
 23720,199319086
 23721,89693830
 23722,217256835
 23723,2498732
 23724,163133510
 23725,264362546
 23726,125487427
 23727,373810042
 23728,551695076
 23729,31099254
 23730,21776738
 23731,498415252
 23732,10151173
 23733,396953639
 23734,33016171
 23735,496104071
 23736,451486616
 23737,203933601
 23738,419968494
 23739,398153503
 23740,117010073
 23741,171286333
 23742,526479193
 23743,143004312
 23744,149742479
 23745,80800778
 23746,283622864
 23747,227593153
 23748,120622424
 23749,319391025
 23750,149270843
 23751,330946562
 23752,210836491
 23753,232098477
 23754,497243207
 23755,93832975
 23756,469640753
 23757,204384901
 23758,15093827
 23759,60557199
 23760,79702051
 23761,416949121
 23762,321365946
 23763,169472967
 23764,261298624
 23765,172288238
 23766,253148411
 23767,287695625
 23768,110046228
 23769,99787671
 23770,54411821
 23771,382483659
 23772,373348446
 23773,22511444
 23774,374631388
 23775,493081434
 23776,218123487
 23777,470288124
 23778,65939463
 23779,548409310
 23780,71951586
 23781,504424674
 23782,505142781
 23783,179787069
 23784,434392169
 23785,555865260
 23786,374897675
 23787,248758141
 23788,137954136
 23789,208374316
 23790,532809685
 23791,375199529
 23792,317602341
 23793,23492777
 23794,375835154
 23795,76963920
 23796,270018701
 23797,374896338
 23798,235739004
 23799,414678147
 23800,18806666
 23801,86365771
 23802,439676054
 23803,11416248
 23804,324544480
 23805,449312098
 23806,435353153
 23807,405087805
 23808,282411910
 23809,317619433
 23810,431582765
 23811,115166195
 23812,391324265
 23813,170115752
 23814,131766874
 23815,365265087
 23816,454356239
 23817,399223692
 23818,88505344
 23819,508593965
 23820,71945278
 23821,84828153
 23822,198238471
 23823,244756937
 23824,118567134
 23825,337958490
 23826,21025004
 23827,281512216
 23828,133851865
 23829,470176385
 23830,438516284
 23831,30823453
 23832,38269600
 23833,455989252
 23834,63741424
 23835,302752451
 23836,386367277
 23837,543547165
 23838,388240685
 23839,332462832
 23840,166102528
 23841,74884367
 23842,42911143
 23843,57409390
 23844,296863533
 23845,235195695
 23846,539819429
 23847,249816624
 23848,425028463
 23849,131876838
 23850,24717337
 23851,15141426
 23852,270387308
 23853,62412429
 23854,462905806
 23855,464289277
 23856,5550916
 23857,320747154
 23858,148131382
 23859,157925946
 23860,471123944
 23861,173314957
 23862,87368433
 23863,441513591
 23864,152782629
 23865,123517313
 23866,22481588
 23867,137419638
 23868,400851914
 23869,185868661
 23870,265516028
 23871,256404305
 23872,215831864
 23873,241127321
 23874,451674431
 23875,106243351
 23876,457217237
 23877,277704207
 23878,473996742
 23879,216117414
 23880,515727994
 23881,209487020
 23882,213340288
 23883,441057803
 23884,112495306
 23885,364004224
 23886,293749106
 23887,369777115
 23888,470288732
 23889,321041849
 23890,477309648
 23891,100227263
 23892,397071839
 23893,554647477
 23894,363352992
 23895,513071266
 23896,511727829
 23897,69185908
 23898,510001086
 23899,10361480
 23900,34921818
 23901,422541219
 23902,352218318
 23903,70541178
 23904,150649638
 23905,283317656
 23906,499281685
 23907,7213946
 23908,186134670
 23909,454779312
 23910,467595424
 23911,546300653
 23912,75348738
 23913,455138587
 23914,500390282
 23915,478842791
 23916,400904791
 23917,361057976
 23918,284662969
 23919,505655312
 23920,435523199
 23921,116828766
 23922,534986174
 23923,98113623
 23924,146966966
 23925,113165126
 23926,546035055
 23927,362180114
 23928,413370087
 23929,483523597
 23930,417370291
 23931,510812683
 23932,308966118
 23933,84692573
 23934,301795035
 23935,264567895
 23936,136588150
 23937,312443829
 23938,356247277
 23939,535039644
 23940,163499700
 23941,189889003
 23942,471428845
 23943,453787465
 23944,37000247
 23945,478992956
 23946,142776060
 23947,440112308
 23948,417573351
 23949,252956625
 23950,270707768
 23951,199133827
 23952,505037781
 23953,165486781
 23954,147091720
 23955,26083602
 23956,542702765
 23957,332802537
 23958,52360519
 23959,173303646
 23960,121985343
 23961,65514551
 23962,13931472
 23963,130607675
 23964,249561467
 23965,222484590
 23966,155152641
 23967,306392441
 23968,400537957
 23969,215253397
 23970,420245859
 23971,66892422
 23972,522357809
 23973,499518289
 23974,326973717
 23975,60947257
 23976,423538098
 23977,526605613
 23978,121642339
 23979,18539982
 23980,287456327
 23981,361547208
 23982,122724331
 23983,245327333
 23984,50319026
 23985,157607303
 23986,552649217
 23987,505695562
 23988,533437284
 23989,307927939
 23990,253385942
 23991,446553143
 23992,529528627
 23993,43744811
 23994,311595729
 23995,306347111
 23996,262543294
 23997,548040937
 23998,273939869
 23999,448852693
 24000,228017949
 24001,475369669
 24002,526871644
 24003,300168269
 24004,128620000
 24005,389207588
 24006,119630988
 24007,158346536
 24008,116556996
 24009,68506206
 24010,225576603
 24011,327181492
 24012,21355749
 24013,110631840
 24014,401518692
 24015,492150850
 24016,307014035
 24017,111669423
 24018,530187714
 24019,492695162
 24020,26289834
 24021,88993947
 24022,281454836
 24023,334379600
 24024,396352274
 24025,39205620
 24026,335310875
 24027,92660918
 24028,431503561
 24029,307037172
 24030,268318580
 24031,509167962
 24032,522329717
 24033,370223906
 24034,330102661
 24035,252380938
 24036,153343818
 24037,25073108
 24038,163351426
 24039,65175620
 24040,496531509
 24041,90578039
 24042,129861446
 24043,72827588
 24044,313504742
 24045,246570144
 24046,548581620
 24047,550560668
 24048,431593958
 24049,376414500
 24050,271819000
 24051,69919862
 24052,266021201
 24053,332660734
 24054,382006380
 24055,89039588
 24056,443370486
 24057,502413950
 24058,229891866
 24059,5743362
 24060,540865047
 24061,68176198
 24062,313028926
 24063,19599805
 24064,480079331
 24065,282307854
 24066,359489257
 24067,537006954
 24068,540460858
 24069,311637351
 24070,453686508
 24071,68590198
 24072,144057312
 24073,73891863
 24074,362330745
 24075,387473086
 24076,524690327
 24077,120540182
 24078,230633678
 24079,427751318
 24080,263204560
 24081,537081510
 24082,451676905
 24083,549730466
 24084,493772615
 24085,309453553
 24086,379689522
 24087,226393371
 24088,144266434
 24089,108862438
 24090,235462904
 24091,332944397
 24092,243049645
 24093,479856960
 24094,64180518
 24095,517283173
 24096,119859
 24097,533973446
 24098,557935227
 24099,438248628
 24100,530708225
 24101,83847868
 24102,438370826
 24103,6212499
 24104,494089678
 24105,224344827
 24106,14990476
 24107,187768367
 24108,18283577
 24109,163262604
 24110,98749956
 24111,366022742
 24112,545992905
 24113,26719523
 24114,317013869
 24115,123079647
 24116,86841515
 24117,480268677
 24118,119392537
 24119,368196656
 24120,211833909
 24121,168789026
 24122,39393722
 24123,56972820
 24124,435374885
 24125,391016541
 24126,438384621
 24127,169160735
 24128,118467308
 24129,169071415
 24130,128644508
 24131,536484416
 24132,164544716
 24133,348644418
 24134,211274292
 24135,395687249
 24136,465341029
 24137,555826960
 24138,245172509
 24139,234002383
 24140,146374004
 24141,295695958
 24142,104519812
 24143,476234598
 24144,533022591
 24145,343957660
 24146,149198129
 24147,357004328
 24148,212648220
 24149,416019733
 24150,460605327
 24151,238004300
 24152,6653428
 24153,559492371
 24154,376323331
 24155,121180265
 24156,326181292
 24157,325839030
 24158,48646603
 24159,30040128
 24160,315641249
 24161,387173574
 24162,308581456
 24163,350278945
 24164,236586517
 24165,387063230
 24166,475340398
 24167,71861845
 24168,290400531
 24169,424328483
 24170,467240168
 24171,200892802
 24172,406882957
 24173,499329841
 24174,423239146
 24175,362172331
 24176,498541014
 24177,213906255
 24178,520492300
 24179,177671303
 24180,248782447
 24181,409658563
 24182,357577225
 24183,42178590
 24184,47337544
 24185,195575983
 24186,409273807
 24187,434805374
 24188,262662529
 24189,60425803
 24190,317290508
 24191,12713756
 24192,362817230
 24193,336898246
 24194,531665270
 24195,75999549
 24196,196768218
 24197,228819048
 24198,305141757
 24199,500394709
 24200,545688515
 24201,382906106
 24202,537275018
 24203,313339985
 24204,289542347
 24205,321344109
 24206,318933418
 24207,230420475
 24208,490854856
 24209,474743552
 24210,539908747
 24211,281813011
 24212,460803247
 24213,121704029
 24214,496318791
 24215,489603566
 24216,220326558
 24217,336846427
 24218,215303766
 24219,440323395
 24220,136309436
 24221,150665548
 24222,292184801
 24223,406669522
 24224,253782969
 24225,7681371
 24226,451404470
 24227,530211160
 24228,329933936
 24229,330782259
 24230,319282996
 24231,407615915
 24232,412404413
 24233,288436424
 24234,148434540
 24235,504414971
 24236,164617338
 24237,446600651
 24238,289347761
 24239,148071667
 24240,227166332
 24241,314751667
 24242,303879003
 24243,277933944
 24244,117687122
 24245,439723859
 24246,226354127
 24247,83495423
 24248,74542450
 24249,199449270
 24250,153616209
 24251,393986949
 24252,114234089
 24253,12576348
 24254,295904594
 24255,321741646
 24256,477697195
 24257,315339599
 24258,248078356
 24259,462163661
 24260,360745040
 24261,305063294
 24262,189109043
 24263,515807239
 24264,498592878
 24265,456332414
 24266,135611455
 24267,434570295
 24268,236910977
 24269,89729146
 24270,268013737
 24271,179962277
 24272,262521545
 24273,332231555
 24274,475076191
 24275,148327810
 24276,343500536
 24277,428489724
 24278,29537178
 24279,168779299
 24280,215519650
 24281,422873281
 24282,149938916
 24283,194100301
 24284,550031799
 24285,429265122
 24286,33766586
 24287,71824963
 24288,301144201
 24289,145596004
 24290,405210930
 24291,277710248
 24292,154038752
 24293,331164624
 24294,125316964
 24295,39295640
 24296,220574883
 24297,166450780
 24298,264589667
 24299,637209
 24300,208805840
 24301,381226304
 24302,307028439
 24303,92519220
 24304,357201585
 24305,371457676
 24306,150108226
 24307,365902692
 24308,29663467
 24309,449501121
 24310,117110486
 24311,5265790
 24312,502431728
 24313,107111286
 24314,352105242
 24315,385879475
 24316,520643216
 24317,486968727
 24318,137827117
 24319,242465708
 24320,532762742
 24321,232843190
 24322,501132494
 24323,207354135
 24324,72034057
 24325,258669018
 24326,522396972
 24327,536895763
 24328,149253091
 24329,470433775
