PRECIO,CAPACIDAD,UBICACION,TAMANIO,NUMERO
4508344,3,piso intermedio,145,21019
5574221,3,primer piso,174,21020
3846495,4,primer piso,127,21021
5239496,1,ultimo piso,171,21022
1660067,4,primer piso,104,21023
2236446,1,primer piso,184,21024
945725,3,ultimo piso,84,21025
700965,1,piso intermedio,163,21026
459382,3,piso intermedio,144,21027
967545,2,piso intermedio,76,21028
4989735,4,primer piso,171,21029
6563122,4,primer piso,71,21030
3769625,1,primer piso,119,21031
1388274,3,piso intermedio,141,21032
6257886,4,ultimo piso,156,21033
4797990,1,piso intermedio,184,21034
2761649,1,piso intermedio,197,21035
4083199,4,primer piso,139,21036
6318588,2,ultimo piso,183,21037
1838862,4,ultimo piso,143,21038
1230586,3,primer piso,158,21039
4811616,1,piso intermedio,152,21040
1927133,1,ultimo piso,153,21041
4798305,1,piso intermedio,112,21042
1351867,2,primer piso,145,21043
6079525,1,piso intermedio,152,21044
3313540,4,primer piso,198,21045
2471044,4,ultimo piso,174,21046
5951021,3,ultimo piso,133,21047
5402815,4,primer piso,172,21048
5434231,1,ultimo piso,178,21049
2104209,1,piso intermedio,122,21050
5253360,3,primer piso,134,21051
3179516,4,piso intermedio,159,21052
4522289,1,primer piso,89,21053
5487873,3,primer piso,106,21054
1010902,4,piso intermedio,163,21055
5968649,2,piso intermedio,127,21056
542925,3,piso intermedio,159,21057
3582068,2,piso intermedio,89,21058
5314691,1,piso intermedio,74,21059
3496477,1,ultimo piso,158,21060
154071,2,primer piso,97,21061
3398354,1,primer piso,155,21062
5377130,2,piso intermedio,92,21063
3870514,4,piso intermedio,195,21064
6327447,3,piso intermedio,183,21065
556585,4,ultimo piso,86,21066
1629437,3,piso intermedio,178,21067
5422620,4,ultimo piso,132,21068
1075199,2,ultimo piso,98,21069
3111398,4,primer piso,171,21070
1597790,3,primer piso,116,21071
3364710,1,ultimo piso,194,21072
595181,3,primer piso,74,21073
6875041,3,primer piso,139,21074
5163532,3,piso intermedio,142,21075
2661312,1,piso intermedio,169,21076
399859,2,piso intermedio,133,21077
1970314,2,primer piso,137,21078
6168594,3,piso intermedio,196,21079
2184580,4,ultimo piso,110,21080
5024895,2,ultimo piso,132,21081
4976010,4,piso intermedio,125,21082
497680,4,piso intermedio,198,21083
759707,2,piso intermedio,97,21084
5492538,4,piso intermedio,100,21085
5080084,4,ultimo piso,150,21086
590805,3,ultimo piso,95,21087
1791430,2,primer piso,163,21088
6813401,1,ultimo piso,171,21089
5678260,2,primer piso,94,21090
5215317,4,piso intermedio,112,21091
830657,4,ultimo piso,155,21092
1630738,1,piso intermedio,178,21093
5893817,4,piso intermedio,128,21094
4474490,2,piso intermedio,199,21095
5435671,1,piso intermedio,110,21096
4634423,1,ultimo piso,75,21097
4680503,4,ultimo piso,177,21098
1166209,2,piso intermedio,152,21099
5140111,2,piso intermedio,191,21100
6860509,4,primer piso,111,21101
5888155,3,primer piso,170,21102
1006789,2,primer piso,123,21103
2873922,4,ultimo piso,197,21104
3636586,3,piso intermedio,109,21105
6052679,4,ultimo piso,151,21106
4893879,4,piso intermedio,136,21107
5366664,3,primer piso,185,21108
4573762,1,piso intermedio,192,21109
4322062,1,piso intermedio,112,21110
2973814,3,ultimo piso,91,21111
3759198,4,primer piso,181,21112
6169059,3,primer piso,133,21113
796925,3,piso intermedio,105,21114
4246614,2,ultimo piso,149,21115
2287887,2,ultimo piso,147,21116
315838,4,ultimo piso,166,21117
5090943,4,piso intermedio,172,21118
2068199,4,ultimo piso,96,21119
1520757,4,primer piso,166,21120
6327714,3,primer piso,91,21121
2005420,3,primer piso,97,21122
1234144,2,piso intermedio,81,21123
2731408,1,piso intermedio,150,21124
4517845,2,ultimo piso,182,21125
2600627,4,primer piso,100,21126
6643166,2,primer piso,113,21127
5310822,3,primer piso,109,21128
3634849,2,piso intermedio,116,21129
4538287,1,primer piso,196,21130
1552412,2,ultimo piso,104,21131
4067923,3,primer piso,73,21132
6703712,2,piso intermedio,119,21133
6058832,4,ultimo piso,189,21134
1267301,2,primer piso,97,21135
1374520,3,ultimo piso,104,21136
4722810,4,ultimo piso,184,21137
136860,1,piso intermedio,135,21138
4797203,2,piso intermedio,192,21139
4852934,4,piso intermedio,148,21140
6953565,4,piso intermedio,126,21141
4805541,2,primer piso,180,21142
6483039,4,ultimo piso,114,21143
2721819,1,primer piso,146,21144
3530803,4,piso intermedio,162,21145
4765198,2,piso intermedio,148,21146
3394567,3,primer piso,92,21147
6890011,1,piso intermedio,117,21148
4219970,1,piso intermedio,92,21149
392586,1,primer piso,115,21150
2402300,4,ultimo piso,152,21151
6494816,1,piso intermedio,198,21152
5557644,4,ultimo piso,72,21153
3296141,1,primer piso,169,21154
6991595,1,ultimo piso,127,21155
91481,4,ultimo piso,74,21156
3859986,2,ultimo piso,134,21157
1413505,2,piso intermedio,188,21158
2336208,3,piso intermedio,123,21159
1071399,2,piso intermedio,176,21160
2354616,1,ultimo piso,163,21161
4977450,2,primer piso,96,21162
2624911,4,primer piso,168,21163
2651744,4,piso intermedio,97,21164
2926924,1,piso intermedio,176,21165
3919414,3,primer piso,87,21166
1688279,3,piso intermedio,187,21167
2834961,2,piso intermedio,136,21168
3932559,3,piso intermedio,184,21169
3282326,4,primer piso,131,21170
6512276,3,ultimo piso,186,21171
6274466,1,primer piso,123,21172
703025,3,ultimo piso,191,21173
1749623,2,ultimo piso,171,21174
1164850,1,ultimo piso,128,21175
3638230,3,piso intermedio,175,21176
1170111,2,piso intermedio,77,21177
999227,1,piso intermedio,164,21178
199063,1,ultimo piso,151,21179
4800172,3,piso intermedio,74,21180
1321993,1,primer piso,73,21181
4483890,2,primer piso,198,21182
4546905,1,ultimo piso,80,21183
3762819,3,piso intermedio,110,21184
4871218,4,primer piso,112,21185
5876586,4,piso intermedio,87,21186
4450013,2,piso intermedio,164,21187
896145,1,piso intermedio,126,21188
5387908,2,primer piso,70,21189
6324772,1,primer piso,114,21190
3162854,4,ultimo piso,198,21191
6863350,4,primer piso,190,21192
2536698,2,piso intermedio,160,21193
4862595,2,primer piso,168,21194
459060,3,primer piso,180,21195
142430,4,piso intermedio,151,21196
4076447,3,primer piso,126,21197
699656,2,primer piso,157,21198
4597942,3,primer piso,129,21199
912471,3,primer piso,116,21200
1153056,3,piso intermedio,132,21201
3843817,1,ultimo piso,161,21202
519646,3,piso intermedio,191,21203
307982,3,ultimo piso,199,21204
1360145,2,primer piso,177,21205
1335167,1,piso intermedio,109,21206
6910632,1,piso intermedio,194,21207
3382178,2,ultimo piso,182,21208
2629993,4,piso intermedio,177,21209
1505587,1,piso intermedio,176,21210
3492955,4,ultimo piso,150,21211
1241494,1,primer piso,171,21212
3280788,4,piso intermedio,128,21213
1711869,2,piso intermedio,115,21214
5569330,4,primer piso,188,21215
6424372,4,primer piso,119,21216
6537880,1,piso intermedio,177,21217
1726406,1,ultimo piso,195,21218
6871782,4,ultimo piso,148,21219
2312961,1,ultimo piso,145,21220
1718166,2,primer piso,151,21221
3561991,4,primer piso,92,21222
423420,3,piso intermedio,176,21223
444443,1,ultimo piso,123,21224
4910937,2,ultimo piso,96,21225
6436016,2,ultimo piso,188,21226
4323853,4,piso intermedio,157,21227
510446,3,primer piso,97,21228
3734464,2,ultimo piso,199,21229
2490437,4,primer piso,117,21230
3601142,4,piso intermedio,79,21231
2349758,2,primer piso,89,21232
1959659,4,primer piso,89,21233
3287325,1,ultimo piso,168,21234
6497767,3,primer piso,118,21235
4291605,4,primer piso,70,21236
2749838,3,primer piso,95,21237
6914233,3,primer piso,90,21238
5796211,1,piso intermedio,131,21239
2044824,1,piso intermedio,168,21240
1227361,4,ultimo piso,131,21241
1957335,4,ultimo piso,111,21242
3714475,2,primer piso,120,21243
5043265,2,primer piso,172,21244
121038,1,piso intermedio,130,21245
866449,1,piso intermedio,150,21246
6644634,1,ultimo piso,173,21247
2270068,1,primer piso,77,21248
319137,1,primer piso,114,21249
6426701,1,primer piso,97,21250
294408,1,piso intermedio,158,21251
851605,1,primer piso,112,21252
3951062,1,ultimo piso,113,21253
4955277,1,primer piso,180,21254
2178802,1,piso intermedio,187,21255
4517342,2,ultimo piso,100,21256
4511076,4,primer piso,115,21257
6841250,1,ultimo piso,95,21258
204708,4,ultimo piso,71,21259
3703989,4,primer piso,136,21260
4968756,4,piso intermedio,142,21261
2574106,1,piso intermedio,193,21262
1835035,3,piso intermedio,164,21263
5320858,3,ultimo piso,70,21264
5453295,3,ultimo piso,172,21265
6209688,1,ultimo piso,151,21266
5720549,1,piso intermedio,161,21267
913351,3,primer piso,73,21268
3347418,1,primer piso,158,21269
6018366,3,piso intermedio,104,21270
3771427,1,primer piso,169,21271
6340742,3,ultimo piso,167,21272
4065092,2,piso intermedio,77,21273
4490733,4,primer piso,120,21274
2470977,2,piso intermedio,177,21275
2325098,4,piso intermedio,163,21276
1068289,1,ultimo piso,94,21277
5150099,4,ultimo piso,153,21278
1711789,1,piso intermedio,74,21279
3764205,1,primer piso,101,21280
2457876,4,primer piso,146,21281
1572598,1,ultimo piso,151,21282
3294835,2,primer piso,155,21283
3963103,1,piso intermedio,163,21284
4085143,4,piso intermedio,117,21285
6832311,2,piso intermedio,127,21286
4587149,3,ultimo piso,117,21287
1460586,4,ultimo piso,150,21288
4016125,1,piso intermedio,164,21289
3655319,2,piso intermedio,157,21290
4525215,3,piso intermedio,97,21291
6940136,1,piso intermedio,133,21292
6056594,3,ultimo piso,72,21293
3786314,4,primer piso,144,21294
6924179,2,primer piso,90,21295
6219797,3,piso intermedio,197,21296
6570241,4,ultimo piso,191,21297
5772148,3,ultimo piso,121,21298
101297,2,ultimo piso,166,21299
4832410,3,piso intermedio,158,21300
6712358,2,ultimo piso,144,21301
5140571,1,primer piso,165,21302
2958545,4,ultimo piso,89,21303
446976,4,ultimo piso,190,21304
6531721,4,piso intermedio,72,21305
6279181,4,piso intermedio,79,21306
2881882,3,ultimo piso,176,21307
1486135,2,primer piso,173,21308
2869896,3,piso intermedio,114,21309
3368121,2,ultimo piso,89,21310
6123473,1,ultimo piso,101,21311
4291276,3,piso intermedio,143,21312
5009186,4,piso intermedio,155,21313
4057336,2,ultimo piso,176,21314
2564431,4,primer piso,122,21315
334786,2,primer piso,127,21316
2106660,3,ultimo piso,147,21317
1772173,2,piso intermedio,103,21318
5524694,4,ultimo piso,116,21319
268624,1,ultimo piso,181,21320
5754290,1,primer piso,101,21321
6574987,3,ultimo piso,84,21322
2457764,1,ultimo piso,158,21323
5658345,2,ultimo piso,184,21324
2203575,1,ultimo piso,167,21325
4539095,4,piso intermedio,188,21326
5573080,2,primer piso,85,21327
293802,1,ultimo piso,112,21328
3441685,1,primer piso,190,21329
904743,1,piso intermedio,119,21330
5204928,2,ultimo piso,166,21331
5938677,2,primer piso,96,21332
5189726,3,ultimo piso,193,21333
6052291,2,piso intermedio,156,21334
1148072,1,ultimo piso,173,21335
711729,1,piso intermedio,99,21336
5494418,3,ultimo piso,153,21337
6625660,4,ultimo piso,184,21338
5587199,3,primer piso,152,21339
2657744,3,piso intermedio,73,21340
2635736,3,piso intermedio,71,21341
2840684,3,piso intermedio,72,21342
2350438,3,primer piso,82,21343
3149111,3,ultimo piso,128,21344
3725404,1,ultimo piso,191,21345
5320016,1,primer piso,119,21346
2648018,1,ultimo piso,96,21347
813750,2,ultimo piso,160,21348
4447700,1,primer piso,94,21349
3170993,3,primer piso,192,21350
5040653,1,piso intermedio,70,21351
2510621,1,piso intermedio,131,21352
1553469,1,primer piso,90,21353
273266,1,ultimo piso,196,21354
5873658,4,primer piso,175,21355
2996807,3,ultimo piso,144,21356
5112242,3,piso intermedio,132,21357
6061008,4,ultimo piso,185,21358
4434968,4,ultimo piso,139,21359
4428317,4,piso intermedio,140,21360
3088464,1,primer piso,179,21361
4050053,3,primer piso,90,21362
5481866,2,ultimo piso,174,21363
2770070,1,ultimo piso,93,21364
2086449,4,primer piso,190,21365
6181794,4,primer piso,140,21366
3296615,1,ultimo piso,94,21367
5150568,2,piso intermedio,130,21368
1029212,4,ultimo piso,126,21369
4885442,1,primer piso,136,21370
5989590,2,ultimo piso,193,21371
1029195,1,piso intermedio,108,21372
2265525,4,piso intermedio,167,21373
1809055,1,piso intermedio,127,21374
1204957,3,primer piso,84,21375
6552025,1,ultimo piso,164,21376
6442846,1,ultimo piso,135,21377
6552644,4,piso intermedio,151,21378
1343931,4,primer piso,132,21379
1293066,2,ultimo piso,135,21380
4136903,4,primer piso,192,21381
4882850,4,piso intermedio,176,21382
5081359,2,ultimo piso,151,21383
6988693,4,piso intermedio,70,21384
2067665,1,ultimo piso,162,21385
5572116,4,primer piso,88,21386
2699423,4,primer piso,195,21387
4079656,3,ultimo piso,172,21388
2083925,2,ultimo piso,100,21389
6060765,2,piso intermedio,144,21390
946736,4,piso intermedio,118,21391
5191186,4,ultimo piso,142,21392
3083377,1,primer piso,132,21393
4649330,4,primer piso,104,21394
5746792,3,piso intermedio,151,21395
960818,3,piso intermedio,145,21396
2515220,3,ultimo piso,193,21397
539421,1,primer piso,164,21398
1069196,4,ultimo piso,176,21399
4660000,3,ultimo piso,114,21400
4038980,3,primer piso,152,21401
3171140,2,primer piso,189,21402
676929,3,primer piso,89,21403
2425522,2,ultimo piso,97,21404
5317908,4,primer piso,195,21405
6218778,2,ultimo piso,140,21406
4834015,2,ultimo piso,93,21407
1835340,4,ultimo piso,127,21408
5289978,2,primer piso,83,21409
6962221,2,piso intermedio,169,21410
1058171,2,piso intermedio,173,21411
6721148,1,primer piso,121,21412
3140069,4,ultimo piso,174,21413
775612,4,primer piso,70,21414
1452055,2,piso intermedio,114,21415
6289719,1,piso intermedio,178,21416
6381080,4,piso intermedio,198,21417
4824973,1,piso intermedio,129,21418
307263,4,primer piso,99,21419
3302585,3,piso intermedio,185,21420
3555459,2,ultimo piso,186,21421
5580448,3,piso intermedio,188,21422
413321,2,piso intermedio,95,21423
2995949,2,primer piso,180,21424
3483325,4,piso intermedio,157,21425
2449595,3,piso intermedio,189,21426
2995374,1,ultimo piso,131,21427
5539836,2,ultimo piso,111,21428
5320290,4,piso intermedio,188,21429
2987688,2,primer piso,100,21430
1306575,3,primer piso,139,21431
399081,4,ultimo piso,127,21432
1742874,1,piso intermedio,97,21433
6123221,3,primer piso,166,21434
1628006,1,primer piso,83,21435
4900669,1,primer piso,151,21436
2324336,2,piso intermedio,162,21437
1574453,4,primer piso,109,21438
3258287,2,ultimo piso,172,21439
5277674,1,piso intermedio,187,21440
1865125,1,primer piso,172,21441
253557,1,ultimo piso,96,21442
3886914,2,ultimo piso,138,21443
1089398,3,ultimo piso,121,21444
1672418,3,ultimo piso,195,21445
2886102,4,piso intermedio,111,21446
294149,3,piso intermedio,139,21447
2128202,1,primer piso,70,21448
977400,4,primer piso,180,21449
265838,2,ultimo piso,158,21450
5624246,3,primer piso,123,21451
5903541,3,piso intermedio,128,21452
6611355,2,piso intermedio,168,21453
1747405,4,ultimo piso,108,21454
4283893,3,piso intermedio,117,21455
3666015,3,ultimo piso,126,21456
2554981,3,ultimo piso,181,21457
1357280,4,piso intermedio,175,21458
1446707,4,piso intermedio,142,21459
1828284,2,ultimo piso,94,21460
160404,2,ultimo piso,96,21461
563164,4,primer piso,121,21462
3995563,1,ultimo piso,128,21463
4794578,2,primer piso,144,21464
1813944,1,primer piso,145,21465
2329883,2,piso intermedio,183,21466
4649007,4,piso intermedio,125,21467
6396938,2,primer piso,157,21468
5924178,4,primer piso,129,21469
3052040,4,ultimo piso,129,21470
2656213,3,piso intermedio,96,21471
5572440,4,ultimo piso,136,21472
2821388,1,piso intermedio,77,21473
848685,4,piso intermedio,145,21474
4620064,2,primer piso,79,21475
3341960,4,primer piso,114,21476
359706,1,ultimo piso,151,21477
1185870,3,ultimo piso,196,21478
2682214,1,ultimo piso,176,21479
5943333,2,ultimo piso,130,21480
5268003,1,primer piso,118,21481
4030141,2,ultimo piso,106,21482
569448,1,ultimo piso,108,21483
3882670,2,ultimo piso,185,21484
3670625,2,primer piso,179,21485
4184099,2,ultimo piso,191,21486
5295178,2,primer piso,128,21487
838501,2,ultimo piso,94,21488
2428806,2,primer piso,106,21489
3086734,4,primer piso,164,21490
3256455,3,ultimo piso,128,21491
3615552,2,primer piso,198,21492
3798854,3,piso intermedio,123,21493
1903049,3,piso intermedio,164,21494
815073,4,piso intermedio,184,21495
6902253,1,ultimo piso,119,21496
1264686,2,primer piso,102,21497
667574,2,piso intermedio,144,21498
3179316,1,ultimo piso,134,21499
5498120,2,ultimo piso,146,21500
5308652,3,piso intermedio,135,21501
5986431,2,ultimo piso,136,21502
4813108,4,ultimo piso,135,21503
1802287,3,ultimo piso,165,21504
6162246,3,piso intermedio,188,21505
1633517,4,ultimo piso,94,21506
5703938,3,ultimo piso,101,21507
119920,2,primer piso,149,21508
5662292,4,piso intermedio,173,21509
540725,1,primer piso,71,21510
2394842,2,piso intermedio,133,21511
1121513,4,ultimo piso,180,21512
163406,1,ultimo piso,131,21513
6236383,4,ultimo piso,161,21514
867847,1,piso intermedio,197,21515
2213227,3,piso intermedio,123,21516
1175300,1,primer piso,117,21517
2958806,4,primer piso,121,21518
595511,1,primer piso,153,21519
2310814,3,piso intermedio,183,21520
3951522,4,piso intermedio,143,21521
1794013,4,piso intermedio,174,21522
2584328,2,piso intermedio,165,21523
5002422,3,primer piso,164,21524
451867,1,piso intermedio,76,21525
1407921,2,ultimo piso,163,21526
1165486,2,piso intermedio,128,21527
3893663,4,piso intermedio,109,21528
3340188,4,primer piso,151,21529
6322031,1,primer piso,166,21530
1919112,1,piso intermedio,118,21531
5879193,1,primer piso,113,21532
6942798,4,primer piso,160,21533
665473,1,primer piso,152,21534
1924889,2,ultimo piso,70,21535
2064757,1,ultimo piso,73,21536
6353307,2,primer piso,192,21537
2314823,2,primer piso,147,21538
5031431,1,ultimo piso,104,21539
5126900,4,ultimo piso,111,21540
5744628,4,piso intermedio,158,21541
2259756,4,piso intermedio,127,21542
4475512,4,ultimo piso,72,21543
4431064,1,ultimo piso,139,21544
1370406,1,primer piso,87,21545
5531584,4,ultimo piso,76,21546
2486266,4,piso intermedio,98,21547
4398081,4,piso intermedio,166,21548
3268318,1,primer piso,137,21549
3639174,4,ultimo piso,89,21550
1763393,2,piso intermedio,162,21551
2474890,1,piso intermedio,82,21552
2642128,2,primer piso,169,21553
563219,3,piso intermedio,73,21554
3279310,1,piso intermedio,78,21555
5570344,3,ultimo piso,116,21556
521720,4,primer piso,139,21557
1921657,3,ultimo piso,163,21558
1259592,4,primer piso,112,21559
5821502,1,ultimo piso,87,21560
1346091,1,piso intermedio,99,21561
6286139,2,piso intermedio,71,21562
4989984,3,ultimo piso,196,21563
1589172,3,piso intermedio,100,21564
1223371,4,ultimo piso,157,21565
2732967,3,primer piso,74,21566
3601129,2,piso intermedio,93,21567
6593882,3,primer piso,171,21568
4495025,3,ultimo piso,189,21569
4840414,1,primer piso,130,21570
1659554,3,primer piso,144,21571
